,DATE,PRCP,TAVG,TMAX,TMIN
61,1881-03-03,0.0,-12.0,-9.3,-15.4
426,1882-03-03,1.0,-5.1,,-7.7
791,1883-03-03,0.0,-2.6,,-10.3
1157,1884-03-03,0.0,-10.8,-7.8,-16.9
1522,1885-03-03,0.0,-8.2,-2.6,-16.2
1887,1886-03-03,0.0,-10.3,-5.2,-13.3
2252,1887-03-03,1.0,-1.3,0.7,-3.8
2618,1888-03-03,0.4,-18.2,-12.9,-25.6
2983,1889-03-03,0.0,-13.5,-9.2,-15.8
3348,1890-03-03,0.0,-7.6,-3.2,-13.8
3713,1891-03-03,2.7,0.1,3.0,-3.5
4079,1892-03-03,0.0,-18.8,-11.6,-25.3
4444,1893-03-03,2.8,-3.8,-1.6,-6.5
4809,1894-03-03,0.8,1.5,2.3,0.3
5174,1895-03-03,0.2,-4.4,1.3,-15.2
5540,1896-03-03,0.9,-1.3,1.3,-8.5
5905,1897-03-03,0.4,-7.3,-4.6,-10.0
6270,1898-03-03,0.7,-7.1,-4.8,-8.5
6635,1899-03-03,0.1,-14.2,-9.6,-20.5
7000,1900-03-03,0.2,-15.7,-8.3,-19.8
7365,1901-03-03,0.3,-4.5,-2.3,-10.9
7730,1902-03-03,0.0,-3.2,0.5,-4.6
8095,1903-03-03,0.0,-1.2,,-4.9
8461,1904-03-03,0.0,-9.3,-4.2,-12.7
8826,1905-03-03,0.2,-0.2,1.7,-3.5
9191,1906-03-03,0.0,-9.2,-4.7,-11.8
9556,1907-03-03,0.0,-2.4,0.9,-6.6
9922,1908-03-03,0.7,1.0,3.1,-1.7
10287,1909-03-03,5.3,-4.1,-3.1,-5.2
10652,1910-03-03,0.7,0.5,1.4,-1.2
11017,1911-03-03,1.1,-0.1,1.5,-2.5
11383,1912-03-03,1.9,1.8,2.4,1.2
11748,1913-03-03,1.3,-13.8,-9.0,-21.6
12113,1914-03-03,0.0,0.0,0.9,-0.7
12478,1915-03-03,0.0,-10.4,-5.8,-12.5
12844,1916-03-03,0.0,-7.5,-3.0,-11.1
13209,1917-03-03,0.0,-18.0,-13.7,-24.8
13574,1918-03-03,0.0,-7.7,-2.7,-14.6
13939,1919-03-03,0.0,-3.1,-2.1,-5.2
14305,1920-03-03,5.5,0.5,2.8,-1.8
14670,1921-03-03,7.6,0.3,2.8,-0.5
15035,1922-03-03,0.0,-3.6,-0.6,-6.3
15400,1923-03-03,0.0,-10.0,-5.4,-17.5
15766,1924-03-03,2.1,-7.2,0.8,-14.0
16131,1925-03-03,0.1,-5.4,-3.6,-7.4
16496,1926-03-03,1.1,-0.6,1.7,-2.8
16861,1927-03-03,3.5,1.5,2.1,0.5
17227,1928-03-03,0.2,-5.0,-3.3,-6.3
17592,1929-03-03,0.4,-1.6,0.9,-3.0
17957,1930-03-03,0.0,3.2,4.7,0.8
18322,1931-03-03,0.0,-15.6,-10.2,-18.5
18688,1932-03-03,0.0,-5.9,-2.0,-7.7
19053,1933-03-03,0.0,-10.6,-6.5,-14.0
19418,1934-03-03,0.0,-10.7,-3.6,-19.3
19783,1935-03-03,0.0,-11.2,-8.4,-13.6
20149,1936-03-03,0.3,1.9,3.2,0.6
20514,1937-03-03,0.0,-5.9,1.2,-12.8
20879,1938-03-03,0.0,-1.0,1.5,-2.8
21244,1939-03-03,0.0,-6.2,-1.8,-11.3
21610,1940-03-03,0.0,-11.0,-6.2,-16.1
21975,1941-03-03,4.6,1.3,3.2,-0.2
22340,1942-03-03,0.5,-8.9,-2.2,-11.4
22705,1943-03-03,0.0,-7.1,-4.3,-10.1
23071,1944-03-03,1.0,-0.3,2.2,-3.1
23436,1945-03-03,0.8,-9.9,-2.6,-11.3
23801,1946-03-03,0.0,-1.0,2.9,-4.3
24166,1947-03-03,0.5,-12.0,-7.6,-17.6
24532,1948-03-03,0.0,-2.3,3.1,-6.1
24897,1949-03-03,0.0,-9.2,-7.5,-11.7
25262,1950-03-03,0.3,-3.4,-0.7,-6.6
25627,1951-03-03,0.0,-9.6,-4.0,-17.0
25993,1952-03-03,0.0,-9.9,-5.1,-14.3
26358,1953-03-03,2.3,-1.0,2.7,-4.8
26723,1954-03-03,0.2,-0.2,1.6,-3.7
27088,1955-03-03,1.0,-3.6,-1.6,-8.2
27454,1956-03-03,6.4,0.4,2.2,-0.9
27819,1957-03-03,0.0,-10.0,-5.8,-14.7
28184,1958-03-03,0.0,-12.9,-9.1,-19.2
28549,1959-03-03,0.0,1.1,6.7,-4.9
