,DATE,PRCP,TAVG,TMAX,TMIN
132,1881-05-13,1.8,4.6,6.6,1.6
497,1882-05-13,1.0,7.0,,2.9
862,1883-05-13,0.0,9.7,,6.3
1228,1884-05-13,0.0,1.7,5.7,-1.6
1593,1885-05-13,1.4,4.7,8.5,3.5
1958,1886-05-13,0.0,6.0,11.9,2.8
2323,1887-05-13,0.1,9.3,12.0,6.9
2689,1888-05-13,0.0,4.9,8.3,0.1
3054,1889-05-13,0.1,12.9,19.2,4.8
3419,1890-05-13,0.0,11.4,16.1,7.1
3784,1891-05-13,0.0,9.8,16.3,4.0
4150,1892-05-13,0.0,5.1,8.5,3.2
4515,1893-05-13,0.0,14.6,21.1,7.0
4880,1894-05-13,0.4,13.7,20.7,8.2
5245,1895-05-13,0.0,7.9,10.4,6.3
5611,1896-05-13,1.5,2.2,4.7,-1.2
5976,1897-05-13,0.0,21.2,24.9,15.0
6341,1898-05-13,0.6,15.7,21.7,5.8
6706,1899-05-13,0.0,0.3,4.2,-2.6
7071,1900-05-13,0.0,0.7,2.9,-1.4
7436,1901-05-13,0.0,16.1,20.2,7.5
7801,1902-05-13,1.5,2.6,4.4,1.3
8166,1903-05-13,6.1,7.9,10.7,4.9
8532,1904-05-13,0.0,6.9,10.3,2.6
8897,1905-05-13,0.2,11.5,16.4,6.5
9262,1906-05-13,0.0,8.1,11.5,6.1
9627,1907-05-13,0.0,7.7,10.8,4.4
9993,1908-05-13,0.0,5.3,8.3,0.1
10358,1909-05-13,5.3,9.4,11.9,1.1
10723,1910-05-13,0.0,13.5,17.8,9.4
11088,1911-05-13,0.0,12.2,16.4,5.6
11454,1912-05-13,4.0,8.8,12.0,6.2
11819,1913-05-13,0.1,3.4,6.8,1.2
12184,1914-05-13,9.1,9.3,15.0,5.7
12549,1915-05-13,0.0,15.0,21.0,5.9
12915,1916-05-13,0.0,4.5,7.4,1.6
13280,1917-05-13,0.0,6.4,11.2,-1.0
13645,1918-05-13,0.0,9.3,13.5,1.2
14010,1919-05-13,0.0,0.7,2.2,-0.3
14376,1920-05-13,0.0,12.3,16.4,6.5
14741,1921-05-13,0.0,9.2,13.7,7.6
15106,1922-05-13,2.6,7.1,10.2,4.2
15471,1923-05-13,1.9,7.9,12.5,2.0
