,DATE,PRCP,TAVG,TMAX,TMIN
168,1881-06-18,0.0,16.3,20.7,7.8
533,1882-06-18,1.9,12.5,,8.5
898,1883-06-18,0.0,21.9,,17.4
1264,1884-06-18,1.8,17.3,22.7,12.1
1629,1885-06-18,2.6,13.1,17.0,7.7
1994,1886-06-18,0.0,21.4,26.1,14.6
2359,1887-06-18,0.0,16.6,21.0,8.7
2725,1888-06-18,1.6,15.1,18.5,11.4
3090,1889-06-18,0.0,21.4,25.9,14.0
3455,1890-06-18,0.0,16.1,19.8,9.0
3820,1891-06-18,0.3,19.9,25.8,13.4
4186,1892-06-18,31.6,11.8,13.9,7.8
4551,1893-06-18,0.0,13.5,18.0,8.0
4916,1894-06-18,0.0,21.1,26.0,13.4
5281,1895-06-18,0.0,16.5,19.1,14.7
5647,1896-06-18,0.0,19.8,23.4,14.8
6012,1897-06-18,2.2,17.9,21.9,10.9
6377,1898-06-18,0.0,13.8,16.7,12.0
6742,1899-06-18,1.0,19.8,25.0,14.0
7107,1900-06-18,3.1,8.1,10.3,5.2
7472,1901-06-18,1.7,16.5,19.0,10.5
7837,1902-06-18,0.0,11.3,14.3,9.8
8202,1903-06-18,1.7,18.3,22.9,14.7
8568,1904-06-18,0.0,14.2,16.9,11.2
8933,1905-06-18,0.0,23.1,31.3,16.9
9298,1906-06-18,0.0,18.6,23.2,14.8
9663,1907-06-18,2.1,17.2,21.0,14.2
10029,1908-06-18,0.0,23.8,28.3,14.4
10394,1909-06-18,0.0,17.1,20.7,8.6
10759,1910-06-18,0.3,13.5,16.9,10.7
11124,1911-06-18,4.5,6.6,11.6,5.1
11490,1912-06-18,13.7,13.4,15.9,11.6
11855,1913-06-18,3.4,8.3,10.4,6.9
12220,1914-06-18,0.0,15.3,19.2,8.6
12585,1915-06-18,8.0,9.5,12.9,7.2
12951,1916-06-18,6.2,9.6,10.7,7.9
13316,1917-06-18,0.0,19.8,24.4,15.8
13681,1918-06-18,2.7,14.8,18.2,9.7
14046,1919-06-18,0.0,17.6,21.2,11.5
14412,1920-06-18,0.0,17.2,21.3,11.6
14777,1921-06-18,5.5,14.8,18.9,8.6
15142,1922-06-18,0.0,19.6,23.5,12.7
15507,1923-06-18,0.0,17.8,22.2,10.7
15873,1924-06-18,0.0,15.6,19.4,9.4
16238,1925-06-18,1.3,14.9,18.6,11.1
16603,1926-06-18,0.0,10.3,13.0,6.4
16968,1927-06-18,0.0,13.0,16.1,10.3
17334,1928-06-18,0.1,14.3,17.9,7.3
17699,1929-06-18,0.1,16.8,22.0,11.7
18064,1930-06-18,1.0,14.2,17.7,10.8
18429,1931-06-18,0.0,13.4,17.7,8.6
18795,1932-06-18,1.9,21.2,27.0,15.0
19160,1933-06-18,1.2,22.4,27.4,16.6
19525,1934-06-18,10.1,13.6,15.0,11.0
19890,1935-06-18,1.8,20.5,29.6,14.3
20256,1936-06-18,0.0,17.9,23.7,12.0
20621,1937-06-18,0.0,22.7,28.4,14.8
20986,1938-06-18,11.4,11.3,14.7,10.3
21351,1939-06-18,0.0,22.2,27.4,15.2
21717,1940-06-18,0.0,17.2,26.5,7.3
22082,1941-06-18,0.0,15.7,22.2,10.1
22447,1942-06-18,0.0,18.2,23.4,12.2
22812,1943-06-18,0.0,14.7,18.5,10.3
23178,1944-06-18,1.2,15.1,20.5,8.6
23543,1945-06-18,0.0,11.8,14.4,9.4
23908,1946-06-18,2.8,22.6,29.5,16.1
24273,1947-06-18,0.0,18.8,25.4,12.2
24639,1948-06-18,19.6,13.9,17.2,11.5
25004,1949-06-18,10.0,11.6,14.1,9.9
25369,1950-06-18,0.0,16.4,21.0,10.4
25734,1951-06-18,0.0,17.2,22.3,11.6
26100,1952-06-18,0.0,13.9,16.6,11.4
26465,1953-06-18,0.0,22.8,28.5,14.6
26830,1954-06-18,0.0,16.6,19.7,11.5
27195,1955-06-18,0.1,9.8,14.4,5.9
27561,1956-06-18,0.0,15.7,19.5,12.4
27926,1957-06-18,0.0,14.4,17.7,11.8
28291,1958-06-18,0.8,15.2,20.8,8.0
28656,1959-06-18,0.0,14.4,18.6,8.4
29022,1960-06-18,0.0,15.6,18.9,10.1
29387,1961-06-18,0.1,17.3,21.9,14.5
29752,1962-06-18,0.2,15.1,20.3,10.7
30117,1963-06-18,0.0,13.8,18.8,6.8
30483,1964-06-18,1.7,14.6,17.5,11.0
30848,1965-06-18,0.0,22.2,26.8,17.7
31213,1966-06-18,0.0,17.4,24.2,9.9
31578,1967-06-18,0.0,16.3,20.2,10.5
31944,1968-06-18,0.0,18.8,23.6,14.2
32309,1969-06-18,0.0,17.3,24.4,9.0
32674,1970-06-18,0.0,18.6,24.3,13.6
33039,1971-06-18,0.0,11.4,13.2,10.5
33405,1972-06-18,0.0,16.6,21.1,12.1
33770,1973-06-18,1.6,8.6,9.8,7.4
34135,1974-06-18,0.0,20.3,25.2,14.3
34500,1975-06-18,6.3,16.2,19.5,13.0
34866,1976-06-18,3.5,11.5,15.0,9.7
35231,1977-06-18,0.0,17.1,21.3,12.7
35596,1978-06-18,0.3,7.5,11.3,4.5
35961,1979-06-18,0.6,13.9,16.7,10.8
36327,1980-06-18,1.4,20.4,26.7,14.1
36692,1981-06-18,6.8,13.8,16.9,10.3
37057,1982-06-18,8.8,7.6,10.0,6.0
37422,1983-06-18,0.0,17.2,20.8,15.5
37788,1984-06-18,0.0,17.5,22.6,10.0
38153,1985-06-18,0.0,15.8,19.8,13.4
38518,1986-06-18,0.0,20.2,26.1,14.7
38883,1987-06-18,6.0,14.9,18.0,12.0
39249,1988-06-18,2.2,13.5,16.5,12.4
39614,1989-06-18,0.0,16.8,19.8,13.4
39979,1990-06-18,8.4,14.4,19.9,11.6
40344,1991-06-18,0.0,16.3,19.9,12.8
40710,1992-06-18,0.0,14.9,19.7,11.4
41075,1993-06-18,1.4,15.1,19.6,12.0
41440,1994-06-18,8.9,11.8,14.9,8.9
41805,1995-06-18,5.1,17.3,21.9,15.0
42171,1996-06-18,0.0,14.1,19.3,9.1
42536,1997-06-18,2.7,10.0,13.0,8.4
42901,1998-06-18,0.0,18.0,21.8,14.4
43266,1999-06-18,0.0,22.3,26.5,17.3
43632,2000-06-18,0.3,9.7,14.4,5.9
43997,2001-06-18,0.6,17.3,22.0,14.0
44362,2002-06-18,0.0,18.3,22.2,14.9
44727,2003-06-18,1.9,13.0,17.1,9.3
45093,2004-06-18,1.1,12.7,17.1,9.1
45458,2005-06-18,0.0,18.3,23.9,14.0
45823,2006-06-18,0.0,20.6,27.1,13.8
46188,2007-06-18,6.6,15.4,18.5,13.5
46554,2008-06-18,4.8,14.9,21.7,12.2
46919,2009-06-18,1.5,12.2,15.1,9.6
47284,2010-06-18,0.0,16.0,20.3,11.5
47649,2011-06-18,7.7,15.4,21.0,12.6
48015,2012-06-18,3.7,15.4,19.3,12.7
48380,2013-06-18,0.0,16.6,19.3,14.1
48745,2014-06-18,5.1,9.5,,
49089,2015-06-18,2.0,13.4,,
49455,2016-06-18,0.5,19.7,,
49820,2017-06-18,5.1,17.3,,
50185,2018-06-18,0.0,20.1,27.3,
