,DATE,PRCP,TAVG,TMAX,TMIN
307,1881-11-04,0.0,0.2,1.1,-1.5
672,1882-11-04,0.0,-6.9,,-9.9
1037,1883-11-04,0.0,4.6,5.2,3.1
1403,1884-11-04,0.0,1.4,4.2,-1.0
1768,1885-11-04,4.2,0.3,0.7,-1.1
2133,1886-11-04,0.0,0.0,1.5,-0.5
2498,1887-11-04,0.0,8.1,8.8,6.7
2864,1888-11-04,0.0,-5.0,-3.6,-9.6
3229,1889-11-04,2.5,2.0,2.8,1.4
3594,1890-11-04,0.7,5.7,6.3,4.7
3959,1891-11-04,0.0,-2.9,3.7,-3.9
4325,1892-11-04,2.6,0.1,1.5,-1.3
4690,1893-11-04,0.0,-0.4,1.5,-1.4
5055,1894-11-04,4.1,2.8,3.6,1.5
5420,1895-11-04,0.0,2.9,4.2,1.8
5786,1896-11-04,0.4,-3.8,0.0,-5.5
6151,1897-11-04,0.0,2.8,5.4,-2.4
6516,1898-11-04,7.6,7.3,8.6,4.1
6881,1899-11-04,0.2,7.3,10.5,2.0
7246,1900-11-04,0.0,-1.4,-0.6,-2.4
7611,1901-11-04,0.0,-1.7,1.4,-3.3
7976,1902-11-04,6.5,2.1,4.2,0.3
8341,1903-11-04,1.6,2.8,,1.1
8707,1904-11-04,0.0,-2.0,-1.1,-2.7
9072,1905-11-04,0.0,1.2,3.5,-0.4
9437,1906-11-04,0.0,-1.9,1.1,-4.9
9802,1907-11-04,0.1,-3.2,-1.1,-6.3
10168,1908-11-04,2.8,-0.9,5.1,-4.3
10533,1909-11-04,1.5,4.1,5.5,2.7
10898,1910-11-04,5.1,-3.3,-2.0,-4.4
11263,1911-11-04,1.2,3.7,4.5,2.5
11629,1912-11-04,0.2,-2.0,-0.1,-3.7
11994,1913-11-04,2.8,8.3,8.8,5.3
12359,1914-11-04,0.1,-2.8,-1.6,-5.3
12724,1915-11-04,0.9,1.3,1.9,-0.5
13090,1916-11-04,0.0,5.1,6.0,4.2
13455,1917-11-04,0.0,2.5,6.0,1.4
13820,1918-11-04,0.0,4.0,4.9,2.6
14185,1919-11-04,0.0,-4.7,-3.6,-5.2
14551,1920-11-04,0.0,-1.3,-0.3,-2.7
14916,1921-11-04,0.1,-4.1,-0.6,-6.4
15281,1922-11-04,3.4,0.9,2.4,-0.4
15646,1923-11-04,1.1,5.9,7.3,4.5
16012,1924-11-04,0.0,-1.2,5.1,-2.5
16377,1925-11-04,5.9,-3.1,-2.0,-4.7
16742,1926-11-04,5.6,-2.0,-0.3,-5.2
17107,1927-11-04,3.9,-0.6,0.8,-2.7
17473,1928-11-04,0.5,6.0,8.3,0.7
17838,1929-11-04,1.3,5.6,7.3,3.7
18203,1930-11-04,0.2,10.2,11.0,8.6
18568,1931-11-04,1.1,5.7,7.5,2.0
18934,1932-11-04,1.4,-2.4,-1.8,-3.4
19299,1933-11-04,0.0,3.0,4.8,0.9
19664,1934-11-04,1.2,2.4,3.9,0.6
20029,1935-11-04,0.0,0.3,3.7,-2.3
20395,1936-11-04,1.4,4.7,6.7,0.5
20760,1937-11-04,0.1,2.1,6.8,-2.1
21125,1938-11-04,0.3,4.8,8.0,4.0
21490,1939-11-04,0.0,-2.8,-2.1,-3.8
21856,1940-11-04,9.7,2.2,5.2,0.8
22221,1941-11-04,0.0,-6.4,-1.6,-10.2
22586,1942-11-04,4.9,1.0,8.0,-1.4
22951,1943-11-04,0.0,1.6,4.0,-1.4
23317,1944-11-04,1.6,6.4,7.9,5.1
23682,1945-11-04,0.0,-0.8,1.3,-4.8
24047,1946-11-04,0.0,-3.0,-1.4,-4.7
24412,1947-11-04,0.1,5.9,7.7,3.8
24778,1948-11-04,1.9,5.3,7.8,2.7
25143,1949-11-04,0.5,7.2,8.7,4.3
25508,1950-11-04,0.0,-1.2,1.2,-3.6
25873,1951-11-04,3.1,1.3,4.3,0.4
26239,1952-11-04,0.0,-3.0,-1.7,-4.3
26604,1953-11-04,0.0,-0.2,4.3,-3.8
26969,1954-11-04,0.0,2.8,3.2,2.3
27334,1955-11-04,0.0,-0.1,3.0,-2.4
27700,1956-11-04,2.6,-1.0,0.8,-3.3
28065,1957-11-04,0.0,5.0,5.6,3.1
28430,1958-11-04,0.0,4.8,7.5,3.1
28795,1959-11-04,0.0,4.9,6.2,3.6
29161,1960-11-04,0.0,3.6,5.2,2.2
29526,1961-11-04,0.2,8.5,9.5,7.8
29891,1962-11-04,0.7,8.2,9.7,7.1
30256,1963-11-04,3.2,0.6,2.4,-0.7
30622,1964-11-04,0.0,4.2,7.8,1.9
30987,1965-11-04,1.3,5.1,7.1,4.3
31352,1966-11-04,0.0,2.4,4.8,0.4
31717,1967-11-04,0.0,11.7,12.3,11.0
32083,1968-11-04,0.1,7.0,9.2,5.3
32448,1969-11-04,0.2,-4.2,-3.2,-5.8
32813,1970-11-04,0.0,-5.9,-2.0,-10.3
33178,1971-11-04,0.2,5.5,7.7,4.0
33544,1972-11-04,0.5,-4.5,-3.5,-5.4
33909,1973-11-04,0.0,3.4,4.6,2.3
34274,1974-11-04,8.0,2.5,3.7,1.5
34639,1975-11-04,0.4,-2.2,0.0,-4.8
35005,1976-11-04,0.0,-9.7,-5.9,-12.6
35370,1977-11-04,0.3,1.6,2.6,0.8
35735,1978-11-04,0.0,4.9,7.5,1.6
36100,1979-11-04,0.0,-2.7,-1.6,-4.3
36466,1980-11-04,16.6,0.2,0.9,-0.6
36831,1981-11-04,0.0,-3.0,0.4,-6.4
37196,1982-11-04,0.9,2.2,3.6,1.1
37561,1983-11-04,0.7,4.8,6.1,3.0
37927,1984-11-04,1.3,5.5,8.9,3.6
38292,1985-11-04,8.1,2.4,4.2,0.4
38657,1986-11-04,0.0,0.0,2.8,-3.4
39022,1987-11-04,4.4,3.0,4.7,0.3
39388,1988-11-04,0.0,-5.1,1.0,-10.0
39753,1989-11-04,0.0,4.8,5.9,3.6
40118,1990-11-04,0.0,6.3,7.4,5.3
40483,1991-11-04,0.0,3.2,4.5,2.2
40849,1992-11-04,0.6,6.2,7.6,4.5
41214,1993-11-04,0.0,1.8,2.3,1.1
41579,1994-11-04,0.0,-1.8,0.7,-4.9
41944,1995-11-04,6.9,-2.7,-1.6,-3.6
42310,1996-11-04,9.6,9.1,11.3,6.5
42675,1997-11-04,0.2,-3.0,-1.0,-5.5
43040,1998-11-04,0.0,1.2,2.3,-0.1
43405,1999-11-04,0.0,4.7,8.2,3.3
43771,2000-11-04,0.0,6.6,8.9,4.5
44136,2001-11-04,3.3,6.8,8.5,5.3
44501,2002-11-04,0.0,-3.8,-1.8,-5.4
44866,2003-11-04,3.3,6.9,8.6,5.1
45232,2004-11-04,0.0,5.8,6.9,4.3
45597,2005-11-04,1.5,4.0,7.3,1.4
45962,2006-11-04,0.2,-5.1,-2.3,-6.8
46327,2007-11-04,0.0,0.2,1.5,-1.5
46693,2008-11-04,0.0,6.8,7.5,6.1
47058,2009-11-04,0.6,0.1,1.3,-1.1
47423,2010-11-04,2.5,7.8,8.7,6.5
47788,2011-11-04,0.0,7.7,9.0,6.5
48154,2012-11-04,2.8,5.3,6.0,3.6
48519,2013-11-04,15.3,6.7,7.6,4.4
48884,2014-11-04,,8.7,,5.8
49228,2015-11-04,0.0,8.2,,
49594,2016-11-04,1.8,-1.6,,
49959,2017-11-04,0.0,3.9,,
50323,2018-11-04,0.0,5.7,,
