,DATE,PRCP,TAVG,TMAX,TMIN
113,1881-04-24,0.3,-0.3,2.9,-6.3
478,1882-04-24,0.0,3.9,,-3.1
843,1883-04-24,0.0,5.1,,-2.5
1209,1884-04-24,0.0,0.7,6.7,-6.0
1574,1885-04-24,9.7,8.8,13.1,2.4
1939,1886-04-24,0.0,8.1,10.7,1.0
2304,1887-04-24,0.0,6.0,10.5,0.0
2670,1888-04-24,0.0,0.4,5.7,-5.6
3035,1889-04-24,0.0,4.5,7.7,1.7
3400,1890-04-24,2.5,7.7,11.7,6.2
3765,1891-04-24,0.0,0.1,2.8,-2.7
4131,1892-04-24,0.0,4.7,9.3,1.9
4496,1893-04-24,0.0,0.7,1.9,-0.5
4861,1894-04-24,2.3,8.5,13.3,1.5
5226,1895-04-24,0.9,6.2,12.4,1.5
5592,1896-04-24,1.0,2.3,5.7,1.4
5957,1897-04-24,0.0,7.5,11.1,1.8
6322,1898-04-24,0.0,4.2,9.9,-0.4
6687,1899-04-24,0.0,-0.5,1.7,-2.4
7052,1900-04-24,1.6,1.5,4.1,-0.7
7417,1901-04-24,0.0,1.9,3.5,0.6
7782,1902-04-24,0.0,0.8,5.8,-3.4
8147,1903-04-24,0.0,10.1,,1.1
8513,1904-04-24,4.4,10.6,18.1,6.6
8878,1905-04-24,5.3,2.6,6.3,-0.9
9243,1906-04-24,4.4,3.1,9.8,1.6
9608,1907-04-24,2.1,5.8,8.5,3.6
9974,1908-04-24,0.0,4.2,7.8,-1.2
10339,1909-04-24,0.2,1.2,5.2,-2.8
10704,1910-04-24,2.3,3.8,7.0,2.1
11069,1911-04-24,6.3,7.7,10.5,4.6
11435,1912-04-24,0.0,4.8,8.6,1.0
11800,1913-04-24,0.0,13.9,19.1,6.7
12165,1914-04-24,0.7,9.2,18.5,4.7
12530,1915-04-24,0.9,6.5,9.4,3.9
12896,1916-04-24,0.0,6.9,9.4,4.5
13261,1917-04-24,0.0,6.1,11.3,1.2
13626,1918-04-24,0.0,9.2,14.5,-0.4
13991,1919-04-24,0.0,4.8,11.7,-1.0
14357,1920-04-24,2.0,7.0,10.5,4.5
14722,1921-04-24,0.0,16.2,21.6,8.6
15087,1922-04-24,0.0,6.8,12.9,-0.6
15452,1923-04-24,4.1,-1.0,0.6,-4.2
15818,1924-04-24,0.3,-2.3,0.3,-3.5
16183,1925-04-24,0.0,10.3,15.4,1.6
16548,1926-04-24,0.0,2.7,5.3,1.0
16913,1927-04-24,2.1,3.5,6.2,0.8
17279,1928-04-24,0.0,3.1,7.9,-1.4
17644,1929-04-24,0.2,0.3,1.3,-1.4
18009,1930-04-24,0.0,7.4,12.4,2.7
18374,1931-04-24,0.0,8.6,14.4,2.1
18740,1932-04-24,0.0,8.7,13.0,2.5
19105,1933-04-24,0.0,2.4,4.9,0.4
19470,1934-04-24,0.0,11.8,18.4,6.4
19835,1935-04-24,0.0,4.2,8.7,-0.4
20201,1936-04-24,0.0,11.2,17.7,3.6
20566,1937-04-24,0.3,11.1,15.5,9.5
20931,1938-04-24,0.0,6.0,11.1,0.7
21296,1939-04-24,7.0,6.3,9.5,3.7
21662,1940-04-24,0.0,1.6,4.4,-0.8
22027,1941-04-24,0.0,1.3,3.7,-2.7
22392,1942-04-24,0.0,4.1,8.3,0.3
22757,1943-04-24,0.0,10.0,14.0,6.2
23123,1944-04-24,0.0,2.7,6.2,-0.5
23488,1945-04-24,9.6,4.6,6.9,3.2
23853,1946-04-24,0.0,7.1,13.7,0.1
24218,1947-04-24,14.2,12.4,18.4,5.8
24584,1948-04-24,0.1,-0.2,2.8,-2.2
24949,1949-04-24,0.0,5.1,10.6,-1.1
25314,1950-04-24,2.7,11.4,17.1,8.8
25679,1951-04-24,0.0,6.1,11.2,-0.4
26045,1952-04-24,1.8,8.5,13.6,4.4
26410,1953-04-24,0.0,8.9,17.6,1.4
26775,1954-04-24,0.0,1.8,6.0,-3.3
27140,1955-04-24,0.0,0.8,4.4,-1.5
27506,1956-04-24,0.0,4.3,8.9,-0.8
27871,1957-04-24,0.0,6.8,10.9,3.1
28236,1958-04-24,0.0,1.4,4.6,-2.4
28601,1959-04-24,0.0,1.8,6.2,-3.7
28967,1960-04-24,0.0,5.0,10.8,1.1
29332,1961-04-24,0.0,7.3,15.0,1.3
29697,1962-04-24,0.2,8.1,13.8,4.3
30062,1963-04-24,0.1,1.7,3.9,0.2
30428,1964-04-24,0.0,2.6,8.4,-1.8
30793,1965-04-24,0.0,9.7,14.2,5.7
31158,1966-04-24,3.8,1.4,5.8,-3.4
31523,1967-04-24,0.0,4.8,8.5,2.0
31889,1968-04-24,14.3,3.1,7.4,0.2
32254,1969-04-24,0.0,6.1,10.7,1.9
32619,1970-04-24,4.4,4.3,5.9,2.2
32984,1971-04-24,0.0,-0.5,2.8,-4.0
33350,1972-04-24,3.9,-0.5,0.9,-1.3
33715,1973-04-24,0.0,2.5,6.1,-0.6
34080,1974-04-24,0.3,0.6,4.1,-1.9
34445,1975-04-24,0.0,8.3,13.5,3.9
34811,1976-04-24,0.0,4.9,7.4,3.6
35176,1977-04-24,1.6,10.4,15.6,6.3
35541,1978-04-24,0.0,0.2,2.3,-2.8
35906,1979-04-24,0.5,5.2,10.7,1.0
36272,1980-04-24,0.0,9.7,19.5,2.7
36637,1981-04-24,1.4,-1.4,1.6,-4.0
37002,1982-04-24,0.0,7.6,13.6,2.0
37367,1983-04-24,0.0,11.4,17.9,4.1
37733,1984-04-24,0.0,6.0,10.7,0.9
38098,1985-04-24,9.6,2.2,4.2,1.0
38463,1986-04-24,0.0,13.3,21.3,7.2
38828,1987-04-24,7.9,3.2,5.6,1.7
39194,1988-04-24,5.8,-1.3,0.8,-2.5
39559,1989-04-24,3.4,5.8,10.1,3.4
39924,1990-04-24,0.0,13.5,17.3,8.1
40289,1991-04-24,0.0,2.5,7.2,-2.4
40655,1992-04-24,0.0,-0.8,2.3,-3.0
41020,1993-04-24,0.0,8.5,15.5,1.4
41385,1994-04-24,0.0,8.6,17.7,1.3
41750,1995-04-24,0.0,13.8,20.6,6.3
42116,1996-04-24,2.7,2.7,8.0,-0.1
42481,1997-04-24,0.0,3.1,7.2,-2.0
42846,1998-04-24,0.0,9.0,13.4,4.1
43211,1999-04-24,0.2,8.8,13.2,5.2
43577,2000-04-24,0.0,18.2,25.3,11.9
43942,2001-04-24,1.0,17.2,23.7,11.1
44307,2002-04-24,0.0,8.1,12.8,5.1
44672,2003-04-24,0.0,2.1,5.1,0.4
45038,2004-04-24,0.0,5.1,9.2,1.0
45403,2005-04-24,0.0,2.0,6.8,-1.7
45768,2006-04-24,0.0,6.3,13.6,-0.8
46133,2007-04-24,2.1,5.3,6.9,3.4
46499,2008-04-24,0.0,7.0,9.5,4.6
46864,2009-04-24,0.0,6.5,11.7,0.3
47229,2010-04-24,0.3,3.7,5.9,2.2
47594,2011-04-24,0.0,8.2,16.0,1.6
47960,2012-04-24,8.5,9.1,11.8,3.8
48325,2013-04-24,2.7,6.7,9.5,4.0
48690,2014-04-24,,5.4,,
49400,2016-04-24,0.3,6.5,,
49765,2017-04-24,0.0,2.1,5.8,
50130,2018-04-24,0.3,5.1,9.0,
