,DATE,PRCP,TAVG,TMAX,TMIN
166,1881-06-16,0.0,10.3,14.7,4.8
531,1882-06-16,0.0,12.4,,10.1
896,1883-06-16,0.0,16.5,,13.5
1262,1884-06-16,0.0,14.2,18.0,8.5
1627,1885-06-16,9.2,12.1,15.3,7.9
1992,1886-06-16,0.0,20.7,24.5,13.9
2357,1887-06-16,0.0,14.6,17.6,9.8
2723,1888-06-16,0.0,10.6,13.6,8.0
3088,1889-06-16,0.0,20.8,25.6,12.1
3453,1890-06-16,0.0,13.1,15.3,6.0
3818,1891-06-16,5.4,12.6,16.8,10.4
4184,1892-06-16,5.5,12.4,14.4,6.0
4549,1893-06-16,0.6,11.9,17.5,8.8
4914,1894-06-16,0.0,21.0,26.9,14.5
5279,1895-06-16,2.1,17.7,24.4,10.9
5645,1896-06-16,0.0,17.6,21.0,14.1
6010,1897-06-16,0.0,14.2,17.9,12.1
6375,1898-06-16,0.0,15.0,18.2,7.0
6740,1899-06-16,0.0,15.1,19.3,10.7
7105,1900-06-16,0.5,10.1,12.1,7.0
7470,1901-06-16,2.2,12.5,14.7,12.0
7835,1902-06-16,8.9,18.3,24.2,14.6
8200,1903-06-16,0.0,15.5,19.3,10.1
8566,1904-06-16,0.0,15.8,21.0,6.6
8931,1905-06-16,4.1,17.6,19.3,15.8
9296,1906-06-16,18.5,19.3,25.0,13.6
9661,1907-06-16,0.0,16.9,25.1,11.5
10027,1908-06-16,0.0,14.9,19.1,10.6
10392,1909-06-16,0.0,14.4,19.2,6.0
10757,1910-06-16,0.6,21.6,25.7,19.1
11122,1911-06-16,0.1,9.7,13.4,7.6
11488,1912-06-16,0.1,15.5,18.7,12.4
11853,1913-06-16,0.0,13.5,16.3,5.7
12218,1914-06-16,0.5,15.8,18.5,13.5
12583,1915-06-16,0.0,13.1,16.9,9.3
12949,1916-06-16,17.8,15.8,18.3,11.5
13314,1917-06-16,0.0,18.4,21.4,15.0
13679,1918-06-16,2.7,12.9,17.3,8.0
14044,1919-06-16,0.0,15.1,19.0,9.9
14410,1920-06-16,0.0,14.6,17.9,8.0
14775,1921-06-16,0.0,14.2,16.7,12.1
15140,1922-06-16,0.0,17.3,21.9,14.6
15505,1923-06-16,0.2,13.6,16.9,11.3
15871,1924-06-16,0.0,16.6,22.2,10.8
16236,1925-06-16,0.0,15.6,19.4,9.8
16601,1926-06-16,5.5,12.7,15.6,11.1
16966,1927-06-16,5.5,11.6,16.5,9.6
17332,1928-06-16,0.0,11.8,15.4,8.4
17697,1929-06-16,0.0,20.4,26.6,13.4
18062,1930-06-16,0.2,14.4,17.4,9.4
18427,1931-06-16,6.1,12.0,13.6,10.8
18793,1932-06-16,11.8,8.1,13.5,6.7
19158,1933-06-16,0.0,21.9,26.3,13.1
19523,1934-06-16,0.0,11.5,14.7,4.0
19888,1935-06-16,3.5,23.1,28.5,12.7
20254,1936-06-16,0.0,20.3,25.9,14.1
20619,1937-06-16,0.0,18.1,23.9,9.9
20984,1938-06-16,20.0,13.3,17.4,11.6
21349,1939-06-16,0.0,19.8,24.9,14.6
21715,1940-06-16,0.0,12.9,17.1,8.1
22080,1941-06-16,0.0,13.0,17.7,8.7
22445,1942-06-16,0.0,13.1,17.8,6.5
22810,1943-06-16,6.1,12.7,16.3,11.0
23176,1944-06-16,1.2,13.0,20.2,12.0
23541,1945-06-16,0.2,14.0,19.3,8.9
23906,1946-06-16,0.0,17.4,26.6,15.7
24271,1947-06-16,0.6,19.8,24.7,14.9
24637,1948-06-16,2.3,13.5,19.4,8.9
25002,1949-06-16,16.1,13.6,18.3,10.4
25367,1950-06-16,0.0,12.5,15.5,8.8
25732,1951-06-16,2.8,15.8,19.7,12.6
26098,1952-06-16,5.9,18.0,22.8,14.8
26463,1953-06-16,0.6,20.5,25.3,15.0
26828,1954-06-16,0.0,16.0,20.2,12.5
