,DATE,PRCP,TAVG,TMAX,TMIN
242,1881-08-31,23.8,14.2,17.9,11.2
607,1882-08-31,4.2,14.1,,12.6
972,1883-08-31,0.0,13.5,,11.6
1338,1884-08-31,5.0,8.1,11.7,6.4
1703,1885-08-31,0.0,9.0,12.4,4.3
2068,1886-08-31,0.0,11.3,16.2,5.2
2433,1887-08-31,0.0,18.2,22.4,14.2
2799,1888-08-31,0.0,17.9,24.3,12.0
3164,1889-08-31,0.2,15.8,18.5,14.1
3529,1890-08-31,0.2,16.0,21.7,13.7
3894,1891-08-31,0.0,13.1,16.1,11.3
4260,1892-08-31,4.8,11.4,13.6,9.5
4625,1893-08-31,1.0,8.5,12.1,2.6
4990,1894-08-31,4.6,12.0,14.5,9.2
5355,1895-08-31,7.8,14.2,17.1,10.1
5721,1896-08-31,0.0,15.2,19.7,13.1
6086,1897-08-31,0.0,15.6,17.4,14.0
6451,1898-08-31,1.0,15.1,19.5,12.5
6816,1899-08-31,0.0,12.5,16.2,8.7
7181,1900-08-31,0.0,13.4,17.9,8.9
7546,1901-08-31,0.0,12.4,16.5,11.1
7911,1902-08-31,1.4,8.4,9.5,7.1
8276,1903-08-31,0.0,13.4,16.0,10.6
8642,1904-08-31,0.0,10.2,13.2,8.5
9007,1905-08-31,5.3,9.5,11.6,9.1
9372,1906-08-31,1.5,10.3,13.9,8.0
9737,1907-08-31,0.0,14.6,19.5,9.6
10103,1908-08-31,0.2,13.9,17.2,11.1
10468,1909-08-31,1.5,19.9,26.1,12.7
10833,1910-08-31,0.2,13.2,15.8,10.5
11198,1911-08-31,4.7,13.4,14.9,12.1
11564,1912-08-31,0.0,16.9,22.2,12.0
11929,1913-08-31,0.0,20.8,25.9,15.7
12294,1914-08-31,4.0,11.5,14.3,9.8
12659,1915-08-31,1.2,18.0,22.1,15.3
13025,1916-08-31,0.0,13.6,15.7,11.5
13390,1917-08-31,0.3,16.5,21.1,14.1
13755,1918-08-31,0.0,11.4,15.7,5.9
14120,1919-08-31,7.3,19.0,26.3,15.0
14486,1920-08-31,0.0,13.7,15.7,12.5
14851,1921-08-31,0.0,13.1,16.6,10.9
15216,1922-08-31,5.7,15.7,18.9,13.3
15581,1923-08-31,1.1,13.1,16.9,10.5
15947,1924-08-31,0.0,12.8,18.0,6.1
16312,1925-08-31,0.0,14.7,19.7,10.7
16677,1926-08-31,0.0,14.9,17.9,10.0
17042,1927-08-31,0.0,13.8,16.7,11.4
17408,1928-08-31,10.2,13.4,14.3,11.1
17773,1929-08-31,0.0,14.9,17.6,12.8
18138,1930-08-31,0.0,18.0,23.1,14.8
18503,1931-08-31,0.0,12.1,16.3,9.0
18869,1932-08-31,1.0,14.2,18.0,8.4
19234,1933-08-31,0.0,17.1,22.0,13.0
19599,1934-08-31,0.0,14.2,15.9,13.8
19964,1935-08-31,0.0,16.2,22.2,10.1
20330,1936-08-31,6.7,12.8,17.2,9.8
20695,1937-08-31,0.2,17.9,22.7,14.7
21060,1938-08-31,0.0,22.0,27.9,17.9
21425,1939-08-31,2.0,17.6,20.0,16.7
21791,1940-08-31,4.6,10.8,12.1,9.6
22156,1941-08-31,10.0,12.2,13.7,11.0
22521,1942-08-31,0.0,9.6,14.4,4.8
22886,1943-08-31,0.0,14.4,18.1,11.8
23252,1944-08-31,0.0,15.2,18.3,13.0
23617,1945-08-31,1.1,15.6,17.5,13.9
23982,1946-08-31,0.0,17.1,20.2,15.3
24347,1947-08-31,0.0,13.0,15.0,11.8
24713,1948-08-31,1.7,10.7,13.7,7.6
25078,1949-08-31,6.4,17.8,22.7,15.6
25443,1950-08-31,0.0,13.2,16.5,11.8
25808,1951-08-31,0.0,19.4,24.6,15.2
26174,1952-08-31,0.0,10.8,14.5,6.0
26539,1953-08-31,0.7,13.0,17.8,10.6
26904,1954-08-31,7.7,13.4,16.5,11.3
27269,1955-08-31,0.0,17.9,22.7,13.9
27635,1956-08-31,10.1,11.5,14.3,10.4
28000,1957-08-31,3.2,16.4,18.4,15.5
28365,1958-08-31,0.0,15.4,21.6,9.9
28730,1959-08-31,0.2,12.1,14.8,9.9
29096,1960-08-31,11.7,13.1,18.2,8.9
29461,1961-08-31,0.0,14.8,19.1,9.8
29826,1962-08-31,14.5,11.2,13.3,9.5
30191,1963-08-31,0.0,21.4,27.0,17.1
30557,1964-08-31,0.2,13.0,16.9,9.4
30922,1965-08-31,5.8,14.2,15.1,12.3
31287,1966-08-31,2.0,13.1,17.2,10.9
31652,1967-08-31,0.0,15.6,19.9,12.2
32018,1968-08-31,14.1,20.0,26.3,16.0
32383,1969-08-31,0.1,14.6,17.2,12.8
32748,1970-08-31,8.3,15.6,18.1,13.8
33113,1971-08-31,7.6,14.4,17.8,11.6
33479,1972-08-31,3.0,10.8,14.7,6.5
33844,1973-08-31,0.0,14.4,20.1,9.9
34209,1974-08-31,0.0,15.8,17.9,13.5
34574,1975-08-31,0.0,12.9,17.3,8.1
34940,1976-08-31,0.0,19.2,23.1,16.0
35305,1977-08-31,0.0,16.3,20.9,12.1
35670,1978-08-31,0.8,14.4,17.5,12.4
36035,1979-08-31,1.9,14.8,16.7,13.2
36401,1980-08-31,0.0,8.0,10.9,6.4
36766,1981-08-31,0.0,13.0,15.5,11.1
37131,1982-08-31,0.0,14.5,19.3,9.3
37496,1983-08-31,0.0,15.8,17.8,14.5
37862,1984-08-31,3.1,14.9,15.8,14.1
38227,1985-08-31,0.0,14.1,17.2,9.5
38592,1986-08-31,4.4,12.4,15.1,10.2
38957,1987-08-31,0.9,10.9,13.6,8.3
39323,1988-08-31,0.0,15.5,19.8,12.4
39688,1989-08-31,0.0,12.2,16.7,7.3
40053,1990-08-31,0.0,12.1,15.2,8.4
40418,1991-08-31,0.0,15.6,19.0,11.2
40784,1992-08-31,0.0,17.0,20.3,14.2
41149,1993-08-31,0.0,8.8,12.3,4.7
41514,1994-08-31,3.6,11.6,14.8,8.7
41879,1995-08-31,0.0,20.4,25.5,14.6
42245,1996-08-31,0.0,19.6,26.0,12.2
42610,1997-08-31,0.0,16.5,20.1,12.7
42975,1998-08-31,0.0,10.7,14.1,8.6
43340,1999-08-31,0.0,14.5,19.2,10.7
43706,2000-08-31,0.0,18.6,21.9,14.6
44071,2001-08-31,3.8,11.8,18.0,7.4
44436,2002-08-31,22.8,20.4,22.4,15.6
44801,2003-08-31,23.3,12.3,14.4,11.0
45167,2004-08-31,0.0,20.8,25.5,16.0
45532,2005-08-31,0.0,14.3,17.7,11.6
45897,2006-08-31,8.6,18.0,19.8,16.7
46262,2007-08-31,7.1,11.0,14.5,8.1
46628,2008-08-31,1.8,9.4,12.2,7.9
46993,2009-08-31,2.9,15.2,19.0,12.0
47358,2010-08-31,0.0,11.1,15.3,6.4
47723,2011-08-31,1.9,14.8,17.8,12.8
48089,2012-08-31,0.0,11.6,14.6,7.8
48454,2013-08-31,0.0,15.1,22.2,10.8
48819,2014-08-31,,11.6,,
49163,2015-08-31,0.0,15.1,20.8,
49529,2016-08-31,0.3,14.1,18.1,
49894,2017-08-31,0.0,18.4,,
50259,2018-08-31,0.0,15.2,20.8,
