,DATE,PRCP,TAVG,TMAX,TMIN
175,1881-06-25,0.0,15.1,18.0,12.3
540,1882-06-25,0.0,22.8,,15.4
905,1883-06-25,0.0,13.9,,9.1
1271,1884-06-25,0.0,19.6,22.6,14.9
1636,1885-06-25,0.0,19.6,24.9,11.9
2001,1886-06-25,7.5,16.5,23.4,11.1
2366,1887-06-25,6.1,11.4,13.3,8.9
2732,1888-06-25,0.0,14.6,19.8,7.6
3097,1889-06-25,1.9,15.4,19.8,6.0
3462,1890-06-25,14.7,16.6,19.6,14.4
3827,1891-06-25,0.0,21.3,25.7,15.7
4193,1892-06-25,3.3,14.7,19.0,10.5
4558,1893-06-25,0.1,21.7,25.7,13.6
4923,1894-06-25,5.7,17.8,22.6,12.8
5288,1895-06-25,3.6,19.0,23.4,14.7
5654,1896-06-25,0.0,16.9,22.3,11.4
6019,1897-06-25,0.0,16.5,18.2,15.0
6384,1898-06-25,0.2,15.1,19.4,10.0
6749,1899-06-25,0.0,17.9,21.3,14.6
7114,1900-06-25,0.0,18.8,22.9,11.5
7479,1901-06-25,0.0,22.4,25.7,17.7
7844,1902-06-25,0.0,9.4,13.4,6.1
8209,1903-06-25,0.0,16.9,19.4,12.7
8575,1904-06-25,0.0,12.9,17.2,8.0
8940,1905-06-25,0.0,20.3,23.5,13.5
9305,1906-06-25,0.2,15.3,18.9,13.0
9670,1907-06-25,0.0,14.9,18.0,8.5
10036,1908-06-25,4.3,16.6,21.3,12.4
10401,1909-06-25,0.0,17.7,21.0,11.3
10766,1910-06-25,5.1,10.5,11.7,7.7
11131,1911-06-25,0.0,22.1,26.8,16.0
11497,1912-06-25,0.0,21.5,26.5,13.6
11862,1913-06-25,2.8,17.6,22.2,11.7
12227,1914-06-25,0.0,25.0,30.6,18.4
12592,1915-06-25,0.0,14.0,16.9,11.9
12958,1916-06-25,0.0,13.7,17.0,10.5
13323,1917-06-25,4.6,19.1,23.4,13.6
13688,1918-06-25,3.7,13.9,17.1,13.3
14053,1919-06-25,0.2,18.7,23.0,11.6
14419,1920-06-25,3.9,19.4,24.3,15.7
14784,1921-06-25,1.8,17.3,20.7,13.6
15149,1922-06-25,0.8,15.1,17.9,13.6
15514,1923-06-25,4.5,9.5,13.4,6.3
15880,1924-06-25,3.0,10.4,14.6,8.3
16245,1925-06-25,0.0,18.2,21.9,12.1
16610,1926-06-25,0.1,16.1,19.3,12.6
16975,1927-06-25,0.0,15.7,18.9,9.5
17341,1928-06-25,0.0,13.8,16.3,10.1
17706,1929-06-25,1.1,11.7,14.7,10.2
18071,1930-06-25,1.3,18.3,23.0,14.1
18436,1931-06-25,0.0,14.5,18.1,11.8
18802,1932-06-25,13.5,19.0,23.8,14.6
19167,1933-06-25,0.4,10.5,13.6,7.2
