,DATE,PRCP,TAVG,TMAX,TMIN
343,1881-12-10,0.0,-2.8,-1.9,-5.5
708,1882-12-10,0.7,0.7,,-1.0
1073,1883-12-10,1.4,1.0,2.0,0.5
1439,1884-12-10,1.2,-5.4,-0.5,-6.2
1804,1885-12-10,0.0,-13.2,-11.7,-15.1
2169,1886-12-10,0.8,2.8,3.7,0.8
2534,1887-12-10,1.1,0.9,1.7,-1.3
2900,1888-12-10,1.6,-0.9,2.4,-2.7
3265,1889-12-10,0.0,-7.2,-5.3,-10.8
3630,1890-12-10,0.0,-7.6,-5.0,-10.2
3995,1891-12-10,0.7,-5.0,-2.5,-8.5
4361,1892-12-10,0.8,-5.4,-4.8,-8.3
4726,1893-12-10,2.9,-3.1,-2.4,-5.0
5091,1894-12-10,0.4,-6.6,-5.9,-8.5
5456,1895-12-10,0.5,-4.9,-2.8,-6.7
5822,1896-12-10,9.3,-9.5,-7.1,-10.6
6187,1897-12-10,0.1,-16.7,-12.3,-19.0
6552,1898-12-10,0.7,0.0,1.0,-1.2
6917,1899-12-10,0.0,-9.5,-6.9,-14.0
7282,1900-12-10,0.1,3.1,3.7,2.5
7647,1901-12-10,2.2,-1.2,0.5,-2.2
8012,1902-12-10,0.0,-5.9,-1.1,-12.0
8377,1903-12-10,0.0,-0.6,,-3.0
8743,1904-12-10,2.2,-4.8,-3.0,-8.1
9108,1905-12-10,1.7,2.7,3.7,1.4
9473,1906-12-10,3.0,-0.7,0.5,-1.9
9838,1907-12-10,0.1,-7.8,-6.4,-8.4
10204,1908-12-10,0.0,2.0,3.1,1.2
10569,1909-12-10,0.1,-0.4,0.5,-1.4
10934,1910-12-10,4.5,-0.2,0.8,-1.4
11299,1911-12-10,1.2,-2.9,-1.4,-6.8
11665,1912-12-10,1.3,-3.4,-1.0,-5.1
12030,1913-12-10,7.2,-2.1,-0.6,-2.8
12395,1914-12-10,9.5,4.7,5.6,4.0
12760,1915-12-10,0.3,-12.0,-2.6,-15.6
13126,1916-12-10,0.0,-5.9,-3.5,-7.5
13491,1917-12-10,0.0,-2.7,-1.6,-4.4
13856,1918-12-10,0.0,-12.8,-11.4,-14.0
14221,1919-12-10,0.1,-2.9,0.4,-5.9
14587,1920-12-10,0.0,-9.7,-7.5,-11.6
