,DATE,PRCP,TAVG,TMAX,TMIN
250,1881-09-08,0.0,16.5,21.1,13.1
615,1882-09-08,0.0,15.4,,8.8
980,1883-09-08,2.3,13.9,15.8,10.9
1346,1884-09-08,0.0,15.3,20.7,9.3
1711,1885-09-08,1.2,10.1,13.2,8.1
2076,1886-09-08,0.0,13.5,18.5,7.5
2441,1887-09-08,3.8,15.3,18.6,13.1
2807,1888-09-08,0.0,15.8,18.8,14.4
3172,1889-09-08,0.0,14.6,19.0,9.5
3537,1890-09-08,1.3,10.9,11.4,8.8
3902,1891-09-08,3.9,10.1,14.6,6.4
4268,1892-09-08,0.0,11.5,16.0,7.2
4633,1893-09-08,2.0,12.5,14.7,10.4
4998,1894-09-08,21.1,9.6,11.3,7.6
5363,1895-09-08,0.0,8.2,12.4,4.9
5729,1896-09-08,2.9,6.8,9.3,1.2
6094,1897-09-08,0.0,9.0,13.1,4.8
6459,1898-09-08,0.0,11.1,15.5,8.3
6824,1899-09-08,13.1,9.5,12.0,8.0
7189,1900-09-08,14.5,7.2,9.9,4.0
7554,1901-09-08,0.0,12.7,16.4,8.2
7919,1902-09-08,0.1,11.3,15.4,5.8
8284,1903-09-08,0.2,14.8,22.8,12.6
8650,1904-09-08,0.0,11.5,15.5,6.1
9015,1905-09-08,0.0,18.0,20.0,13.0
9380,1906-09-08,0.5,11.3,12.8,10.5
9745,1907-09-08,1.0,14.6,18.0,13.0
10111,1908-09-08,0.0,10.3,12.3,8.9
10476,1909-09-08,9.1,16.7,22.1,12.4
10841,1910-09-08,0.4,15.1,18.6,11.7
11206,1911-09-08,0.1,9.6,12.5,6.6
11572,1912-09-08,12.0,12.3,13.8,10.5
11937,1913-09-08,0.0,10.3,14.6,3.7
12302,1914-09-08,1.3,10.6,13.8,7.3
12667,1915-09-08,0.0,10.2,11.5,8.5
13033,1916-09-08,0.0,12.4,16.9,9.7
13398,1917-09-08,0.0,9.4,11.1,7.3
13763,1918-09-08,0.0,10.5,14.2,5.3
14128,1919-09-08,1.9,16.7,23.4,13.6
14494,1920-09-08,4.4,12.8,15.7,11.6
14859,1921-09-08,1.7,10.8,13.2,8.1
15224,1922-09-08,0.0,15.2,20.4,11.7
15589,1923-09-08,7.8,8.3,11.5,3.9
15955,1924-09-08,0.0,15.4,20.0,11.7
16320,1925-09-08,0.5,9.9,14.9,6.7
16685,1926-09-08,10.5,11.5,14.3,7.9
17050,1927-09-08,25.8,14.0,18.2,10.5
17416,1928-09-08,0.0,13.9,16.1,11.4
17781,1929-09-08,1.9,6.9,9.6,5.8
18146,1930-09-08,0.3,7.6,9.1,3.9
18511,1931-09-08,13.7,9.3,10.4,8.8
18877,1932-09-08,2.5,16.5,21.4,13.2
19242,1933-09-08,0.0,9.0,10.1,6.9
19607,1934-09-08,0.0,17.5,23.3,13.2
19972,1935-09-08,0.0,13.1,15.9,11.3
20338,1936-09-08,1.7,11.1,14.2,9.1
20703,1937-09-08,4.0,15.5,19.0,12.8
21068,1938-09-08,0.1,19.1,24.0,16.1
21433,1939-09-08,0.0,14.8,21.5,9.4
21799,1940-09-08,6.2,12.9,16.0,11.4
22164,1941-09-08,0.0,9.4,13.9,7.2
22529,1942-09-08,0.0,14.2,18.3,11.3
22894,1943-09-08,0.0,10.8,17.1,5.6
23260,1944-09-08,0.6,17.3,22.0,11.7
23625,1945-09-08,0.0,11.1,14.3,8.1
23990,1946-09-08,1.2,14.0,17.7,12.5
24355,1947-09-08,0.0,14.1,18.6,10.8
24721,1948-09-08,0.0,13.7,17.7,11.3
25086,1949-09-08,0.0,17.4,23.0,12.6
25451,1950-09-08,9.7,12.6,16.2,10.3
25816,1951-09-08,2.1,13.3,16.9,11.4
26182,1952-09-08,0.0,11.5,14.7,10.0
26547,1953-09-08,9.1,11.2,14.3,8.3
26912,1954-09-08,0.0,11.6,17.5,7.2
27277,1955-09-08,0.0,13.2,18.2,7.8
27643,1956-09-08,0.0,8.9,13.5,4.9
28008,1957-09-08,3.2,14.3,19.3,10.4
28373,1958-09-08,1.0,14.5,17.7,12.6
28738,1959-09-08,0.0,12.0,15.6,8.8
29104,1960-09-08,6.3,10.9,13.2,8.3
29469,1961-09-08,8.0,9.8,11.7,8.6
29834,1962-09-08,6.4,12.4,14.0,11.1
30199,1963-09-08,2.4,14.8,18.1,12.4
30565,1964-09-08,0.0,13.0,17.7,10.1
30930,1965-09-08,3.2,15.2,18.9,13.3
31295,1966-09-08,12.2,13.6,16.7,12.4
31660,1967-09-08,0.0,17.2,22.6,11.7
32026,1968-09-08,0.0,12.8,18.1,10.4
32391,1969-09-08,10.3,11.0,15.3,6.9
32756,1970-09-08,2.2,7.2,9.5,5.6
33121,1971-09-08,0.0,9.7,13.9,4.4
33487,1972-09-08,0.0,15.7,21.5,10.6
33852,1973-09-08,0.0,9.5,13.1,7.0
34217,1974-09-08,0.0,18.5,22.9,14.7
34582,1975-09-08,3.6,8.3,12.3,4.9
34948,1976-09-08,0.9,10.3,13.6,6.1
35313,1977-09-08,0.0,12.2,14.6,9.7
35678,1978-09-08,0.0,12.4,16.8,7.6
36043,1979-09-08,0.0,11.8,17.4,7.0
36409,1980-09-08,0.6,15.2,18.5,13.3
36774,1981-09-08,0.0,11.8,16.5,5.4
37139,1982-09-08,2.5,9.4,12.1,6.8
37504,1983-09-08,0.0,13.1,15.4,10.7
37870,1984-09-08,0.0,12.0,14.6,7.8
38235,1985-09-08,2.3,13.2,16.8,9.7
38600,1986-09-08,6.8,9.2,12.0,8.0
38965,1987-09-08,4.3,12.6,14.9,10.4
39331,1988-09-08,0.0,13.5,18.5,9.0
39696,1989-09-08,0.0,13.7,16.8,10.7
40061,1990-09-08,0.0,13.3,19.0,8.7
40426,1991-09-08,0.0,8.5,10.5,6.0
40792,1992-09-08,0.5,15.8,19.8,12.0
41157,1993-09-08,0.0,9.0,13.7,5.2
