,DATE,PRCP,TAVG,TMAX,TMIN
353,1881-12-20,0.0,-0.7,1.1,-3.7
718,1882-12-20,0.0,-23.6,,-25.6
1083,1883-12-20,0.0,-4.8,-3.4,-5.7
1449,1884-12-20,1.2,-2.8,-0.5,-9.8
1814,1885-12-20,0.0,1.0,1.6,-1.1
2179,1886-12-20,1.3,-8.7,-3.9,-12.1
2544,1887-12-20,0.0,-1.9,-0.7,-4.5
2910,1888-12-20,0.1,-4.8,-1.2,-7.9
3275,1889-12-20,0.0,1.2,2.5,-0.7
3640,1890-12-20,0.0,-6.9,-5.1,-9.9
4005,1891-12-20,5.5,-13.1,-3.9,-22.5
4371,1892-12-20,0.0,-10.4,-6.4,-12.4
4736,1893-12-20,0.0,-3.6,-2.8,-5.8
5101,1894-12-20,0.1,-12.5,-10.6,-15.8
5466,1895-12-20,0.1,-3.0,-2.4,-3.6
5832,1896-12-20,0.0,-6.3,-5.4,-8.3
6197,1897-12-20,0.6,-8.6,-7.7,-10.7
6562,1898-12-20,1.5,-6.8,-4.6,-10.0
6927,1899-12-20,0.0,-9.0,-5.7,-11.5
7292,1900-12-20,4.6,1.0,1.3,0.3
7657,1901-12-20,1.2,-4.9,-4.1,-6.5
8022,1902-12-20,0.1,-20.5,-16.6,-21.9
8387,1903-12-20,0.0,-10.9,,-15.5
8753,1904-12-20,2.1,-6.4,-5.0,-7.6
9118,1905-12-20,1.1,-3.5,-0.7,-7.4
9483,1906-12-20,0.0,-4.6,-2.8,-7.3
9848,1907-12-20,0.0,-16.8,-12.2,-20.1
10214,1908-12-20,0.8,-3.1,-2.2,-5.0
10579,1909-12-20,2.4,0.6,2.0,-1.4
10944,1910-12-20,0.6,1.4,2.5,0.9
11309,1911-12-20,1.7,1.5,2.7,0.1
11675,1912-12-20,0.3,-0.1,0.4,-2.2
12040,1913-12-20,0.5,-4.5,-0.8,-8.4
12405,1914-12-20,0.0,0.2,1.3,-0.8
12770,1915-12-20,0.3,-15.6,-7.9,-16.1
13136,1916-12-20,0.0,-4.3,-3.5,-6.6
13501,1917-12-20,4.6,-2.9,-2.0,-6.1
13866,1918-12-20,0.8,-6.3,-3.2,-6.7
14231,1919-12-20,0.4,-17.3,-10.1,-22.0
14597,1920-12-20,1.6,-2.9,-0.9,-8.8
14962,1921-12-20,1.7,-11.2,-6.5,-13.8
15327,1922-12-20,0.2,-9.7,-6.0,-11.6
15692,1923-12-20,0.3,-5.8,-2.9,-6.5
16058,1924-12-20,1.0,0.8,5.6,-1.7
16423,1925-12-20,0.1,-14.4,-12.1,-16.0
16788,1926-12-20,0.0,-17.6,-15.7,-18.3
17153,1927-12-20,0.0,-7.4,-7.0,-10.5
17519,1928-12-20,0.2,-2.0,0.1,-8.7
17884,1929-12-20,0.5,2.7,3.2,1.6
18249,1930-12-20,0.8,-7.3,-5.6,-10.5
18614,1931-12-20,0.1,-1.4,1.7,-4.9
