,DATE,PRCP,TAVG,TMAX,TMIN
49,1881-02-19,0.0,-7.6,-6.3,-9.4
414,1882-02-19,4.5,-7.8,,-12.7
779,1883-02-19,0.0,-6.4,,-8.3
1144,1884-02-19,0.0,-5.9,-3.5,-8.1
1510,1885-02-19,11.6,-10.5,-8.3,-14.8
1875,1886-02-19,0.0,-11.4,-6.4,-15.4
2240,1887-02-19,0.0,-7.5,-4.8,-12.9
2605,1888-02-19,0.0,-10.7,-5.8,-13.7
2971,1889-02-19,0.1,-12.3,-8.1,-18.4
3336,1890-02-19,0.0,-5.8,-4.4,-8.7
3701,1891-02-19,0.0,-1.2,2.3,-3.3
4066,1892-02-19,0.0,-12.6,-9.6,-15.5
4432,1893-02-19,1.4,-9.9,-7.6,-11.3
4797,1894-02-19,0.0,-3.5,-2.6,-8.3
5162,1895-02-19,3.1,-5.4,-1.8,-10.2
5527,1896-02-19,0.0,-7.9,-5.2,-11.0
5893,1897-02-19,1.1,0.4,1.2,-1.4
6258,1898-02-19,2.7,-5.5,-1.3,-9.9
6623,1899-02-19,2.4,-0.9,0.5,-6.8
6988,1900-02-19,1.1,-17.7,-13.8,-24.9
7353,1901-02-19,0.0,-13.6,-11.3,-15.8
7718,1902-02-19,0.0,-8.9,-6.9,-11.1
8083,1903-02-19,3.3,-8.2,,-19.1
8448,1904-02-19,0.6,0.5,1.5,-5.0
8814,1905-02-19,0.3,1.3,2.0,0.7
9179,1906-02-19,0.3,-3.3,-2.2,-5.3
9544,1907-02-19,0.4,-6.7,-4.7,-9.7
9909,1908-02-19,0.0,-1.1,0.2,-4.9
10275,1909-02-19,0.0,-11.7,-9.6,-14.2
10640,1910-02-19,1.0,1.8,2.5,0.7
11005,1911-02-19,0.0,-14.3,-9.2,-17.8
11370,1912-02-19,0.0,-16.1,-3.5,
11736,1913-02-19,0.3,-7.9,-3.6,-16.4
12101,1914-02-19,0.0,-4.9,-0.9,-6.4
12466,1915-02-19,1.0,-4.3,-2.7,-6.6
12831,1916-02-19,0.0,-6.3,-1.0,-9.6
13197,1917-02-19,0.9,-20.6,-15.7,-27.0
13562,1918-02-19,0.1,-10.5,-8.5,-12.7
13927,1919-02-19,1.2,-4.3,-1.9,-7.7
14292,1920-02-19,2.7,-2.6,-0.1,-4.2
14658,1921-02-19,0.1,-16.3,-13.3,-19.8
15023,1922-02-19,2.4,-6.7,-5.1,-8.4
15388,1923-02-19,2.9,-14.9,-11.5,-19.1
15753,1924-02-19,0.8,-5.1,-1.5,-5.9
16119,1925-02-19,1.2,-1.0,1.9,-3.5
16484,1926-02-19,0.1,-0.1,1.1,-1.3
16849,1927-02-19,0.0,-14.9,-11.7,-18.3
17214,1928-02-19,0.0,-12.2,-9.6,-15.7
17580,1929-02-19,0.2,-10.6,-8.6,-14.6
17945,1930-02-19,0.2,-1.6,-0.4,-2.9
18310,1931-02-19,0.0,-6.5,-5.6,-8.2
18675,1932-02-19,2.0,-0.1,1.5,-1.3
19041,1933-02-19,0.1,-16.8,-12.1,-22.3
19406,1934-02-19,4.5,-1.9,0.4,-6.5
19771,1935-02-19,5.2,-5.6,-0.8,-16.6
20136,1936-02-19,0.0,-17.2,-11.8,-24.1
20502,1937-02-19,0.0,-0.8,0.4,-2.1
20867,1938-02-19,0.1,-6.2,-2.1,-10.0
21232,1939-02-19,1.2,1.6,2.0,0.2
21597,1940-02-19,0.0,-21.5,-13.2,-26.7
21963,1941-02-19,3.5,-5.8,-4.4,-7.0
22328,1942-02-19,0.0,-17.6,-7.8,-23.4
22693,1943-02-19,0.1,-3.5,0.9,-5.9
23058,1944-02-19,0.0,-8.6,-6.1,-10.7
23424,1945-02-19,0.0,-7.4,-5.8,-9.1
23789,1946-02-19,0.8,-13.8,-11.5,-15.9
24154,1947-02-19,0.0,-11.3,-8.4,-15.8
24519,1948-02-19,0.1,-13.7,-11.9,-18.3
24885,1949-02-19,0.0,-0.4,2.8,-3.5
25250,1950-02-19,4.1,-10.0,-7.9,-14.1
25615,1951-02-19,2.5,-9.8,-8.9,-12.3
25980,1952-02-19,2.0,-7.0,-6.3,-8.0
26346,1953-02-19,6.4,-9.4,-6.4,-11.9
26711,1954-02-19,0.0,-14.1,-9.6,-19.5
27076,1955-02-19,0.6,-10.2,-9.2,-11.9
27441,1956-02-19,0.0,-9.3,-6.7,-11.4
27807,1957-02-19,4.1,-0.1,1.0,-1.2
28172,1958-02-19,0.3,-7.9,-6.2,-9.4
28537,1959-02-19,6.0,-1.8,0.5,-5.7
28902,1960-02-19,1.3,-9.2,-4.1,-12.4
29268,1961-02-19,0.0,0.1,1.5,-1.0
29633,1962-02-19,0.1,-7.6,-3.8,-12.3
29998,1963-02-19,0.0,-21.8,-13.9,-26.5
30363,1964-02-19,0.0,-19.7,-15.3,-23.4
30729,1965-02-19,0.0,-6.2,-4.7,-8.8
31094,1966-02-19,2.6,-11.2,-7.7,-15.2
31459,1967-02-19,0.0,-7.0,-5.1,-9.3
31824,1968-02-19,0.0,-6.3,-3.3,-7.9
32190,1969-02-19,0.0,-8.0,-4.2,-11.2
32555,1970-02-19,0.6,-9.6,-5.7,-15.0
32920,1971-02-19,0.0,-10.6,-6.6,-13.5
33285,1972-02-19,0.0,-0.9,-0.3,-1.4
33651,1973-02-19,0.0,-0.6,3.1,-4.4
34016,1974-02-19,4.4,-0.5,0.5,-3.8
34381,1975-02-19,0.0,-11.9,-6.7,-16.9
34746,1976-02-19,0.0,-1.1,2.4,-4.5
35112,1977-02-19,0.3,-3.9,-2.3,-5.6
35477,1978-02-19,0.2,-18.4,-10.5,-23.2
35842,1979-02-19,0.9,-9.4,-7.7,-10.6
36207,1980-02-19,0.2,-5.9,-2.4,-13.3
36573,1981-02-19,0.0,-11.9,-8.7,-14.7
36938,1982-02-19,0.0,-7.5,-5.2,-9.3
37303,1983-02-19,0.3,-4.7,-3.1,-6.3
37668,1984-02-19,0.0,-4.8,-3.3,-7.0
38034,1985-02-19,0.0,-11.3,-8.9,-14.0
38399,1986-02-19,1.0,-17.3,-10.9,-22.7
38764,1987-02-19,3.0,-5.1,-3.8,-6.0
39129,1988-02-19,0.2,-10.6,-8.7,-13.1
39495,1989-02-19,0.0,-3.4,-1.3,-5.8
39860,1990-02-19,0.0,-4.7,-2.5,-7.4
40225,1991-02-19,1.0,-12.8,-10.1,-15.8
40590,1992-02-19,0.0,-11.1,-6.2,-14.7
40956,1993-02-19,2.0,-7.8,-4.8,-12.6
41321,1994-02-19,0.2,-6.0,-4.7,-7.0
41686,1995-02-19,4.1,1.0,3.1,0.5
42051,1996-02-19,0.0,-18.8,-12.4,-22.7
42417,1997-02-19,0.0,-11.9,-6.0,-17.9
42782,1998-02-19,3.1,2.0,3.8,-7.2
43147,1999-02-19,1.1,-4.7,-0.7,-9.7
43512,2000-02-19,0.0,-2.1,-0.6,-3.6
43878,2001-02-19,0.0,-8.1,-2.4,-11.7
44243,2002-02-19,1.3,1.6,3.1,0.1
44608,2003-02-19,0.0,1.3,4.5,-0.4
44973,2004-02-19,0.0,-15.9,-12.4,-18.5
45339,2005-02-19,0.0,-3.3,-1.6,-4.6
45704,2006-02-19,1.9,-3.5,-1.9,-4.4
46069,2007-02-19,0.3,-11.2,-1.0,-15.2
46434,2008-02-19,0.0,-3.2,-0.3,-6.2
46800,2009-02-19,2.0,-4.0,-2.3,-4.7
47165,2010-02-19,0.2,-18.0,-16.1,-20.6
47530,2011-02-19,0.0,-21.7,-17.2,-25.2
47895,2012-02-19,0.0,-8.1,-3.5,-11.6
48261,2013-02-19,0.5,-6.0,-4.6,-7.4
48626,2014-02-19,2.5,0.2,,
48991,2015-02-19,0.5,0.4,,
49335,2016-02-19,2.0,0.3,2.3,
49701,2017-02-19,14.0,1.8,,
50066,2018-02-19,1.5,-5.5,-3.0,
50424,2019-02-19,0.0,2.1,3.1,-0.7
