,DATE,PRCP,TAVG,TMAX,TMIN
238,1881-08-27,0.2,15.8,20.5,9.6
603,1882-08-27,1.7,14.6,,11.0
968,1883-08-27,4.8,13.4,,9.7
1334,1884-08-27,0.0,11.3,15.7,3.4
1699,1885-08-27,0.0,11.5,15.6,9.4
2064,1886-08-27,6.7,17.6,20.0,14.4
2429,1887-08-27,0.0,13.1,17.6,8.3
2795,1888-08-27,0.0,17.0,21.8,14.2
3160,1889-08-27,5.3,14.1,18.7,8.6
3525,1890-08-27,0.0,18.3,24.3,14.1
3890,1891-08-27,0.9,16.0,20.7,12.3
4256,1892-08-27,0.0,18.2,20.6,15.4
4621,1893-08-27,0.0,8.6,10.4,7.4
4986,1894-08-27,0.2,13.3,16.4,9.2
5351,1895-08-27,0.0,13.6,17.1,10.9
5717,1896-08-27,0.0,18.9,25.2,11.0
6082,1897-08-27,0.0,16.0,20.1,13.5
6447,1898-08-27,0.0,14.2,17.1,9.4
6812,1899-08-27,8.2,11.5,15.5,7.3
7177,1900-08-27,0.0,12.1,16.2,10.7
7542,1901-08-27,0.0,17.3,21.2,13.1
7907,1902-08-27,1.0,14.0,15.3,12.3
8272,1903-08-27,3.8,11.5,14.7,10.7
8638,1904-08-27,0.0,10.4,12.7,8.7
9003,1905-08-27,0.0,8.7,13.2,4.6
9368,1906-08-27,1.4,9.5,10.6,8.9
9733,1907-08-27,14.9,10.9,12.0,9.5
10099,1908-08-27,4.7,13.8,17.0,11.6
10464,1909-08-27,0.0,19.0,23.2,14.1
10829,1910-08-27,18.1,11.1,11.7,9.6
11194,1911-08-27,1.2,16.4,21.2,10.7
11560,1912-08-27,9.4,13.6,18.0,9.7
11925,1913-08-27,0.0,19.9,25.4,14.5
12290,1914-08-27,0.0,12.8,17.0,8.1
12655,1915-08-27,0.6,15.1,18.1,13.0
13021,1916-08-27,62.3,12.2,14.0,10.2
13386,1917-08-27,3.9,16.4,19.2,12.8
13751,1918-08-27,0.0,12.6,15.9,9.1
14116,1919-08-27,0.0,13.1,16.0,8.1
14482,1920-08-27,0.3,19.3,24.9,13.8
14847,1921-08-27,0.0,14.7,19.7,7.4
15212,1922-08-27,0.0,16.2,20.5,11.8
15577,1923-08-27,0.0,13.8,17.5,9.6
15943,1924-08-27,0.0,9.9,13.6,6.0
16308,1925-08-27,9.4,15.5,19.1,10.2
16673,1926-08-27,0.1,13.0,16.1,9.6
17038,1927-08-27,0.0,16.9,21.2,14.6
17404,1928-08-27,3.4,14.8,18.0,11.1
17769,1929-08-27,16.4,13.4,15.8,10.3
18134,1930-08-27,0.0,16.4,20.7,11.2
18499,1931-08-27,16.4,15.8,16.6,14.8
18865,1932-08-27,0.0,13.8,18.2,6.8
19230,1933-08-27,0.0,11.6,14.0,10.1
19595,1934-08-27,7.6,14.9,21.1,13.3
19960,1935-08-27,0.0,13.3,16.8,11.7
20326,1936-08-27,0.0,15.3,20.7,9.7
20691,1937-08-27,4.3,14.9,18.5,10.6
21056,1938-08-27,0.0,20.6,26.4,15.7
21421,1939-08-27,0.0,17.9,23.5,12.4
21787,1940-08-27,0.0,15.6,19.4,12.3
22152,1941-08-27,0.0,12.7,17.7,9.6
22517,1942-08-27,4.9,17.0,19.5,15.3
22882,1943-08-27,0.0,16.4,21.9,12.6
23248,1944-08-27,0.0,19.3,24.0,16.8
23613,1945-08-27,10.4,13.7,15.9,12.6
23978,1946-08-27,0.9,12.4,13.3,11.3
24343,1947-08-27,9.9,14.7,18.3,12.6
24709,1948-08-27,2.3,13.0,15.5,11.4
25074,1949-08-27,0.0,16.0,20.3,12.6
25439,1950-08-27,0.0,12.7,20.1,6.6
25804,1951-08-27,0.0,19.7,22.7,16.7
26170,1952-08-27,2.6,11.9,14.9,10.7
26535,1953-08-27,2.4,15.2,20.4,12.3
26900,1954-08-27,0.0,15.1,19.0,11.7
27265,1955-08-27,0.0,20.9,28.2,14.5
27631,1956-08-27,5.0,13.6,16.5,11.8
27996,1957-08-27,0.5,16.6,18.8,15.3
28361,1958-08-27,0.1,13.5,18.8,9.8
28726,1959-08-27,12.6,10.2,14.7,8.3
29092,1960-08-27,10.8,14.6,17.9,10.9
29457,1961-08-27,0.0,14.1,19.4,10.1
29822,1962-08-27,2.8,14.4,17.1,12.8
30187,1963-08-27,0.0,17.0,21.0,12.8
30553,1964-08-27,0.0,16.0,21.0,12.4
30918,1965-08-27,0.0,20.4,25.8,15.4
31283,1966-08-27,0.0,14.2,18.1,11.8
31648,1967-08-27,8.6,14.2,17.6,12.3
32014,1968-08-27,0.0,16.3,18.6,14.6
32379,1969-08-27,3.0,18.8,25.6,14.0
32744,1970-08-27,0.7,9.6,14.3,4.6
33109,1971-08-27,0.0,17.2,23.9,11.0
33475,1972-08-27,0.0,15.3,20.4,10.3
33840,1973-08-27,0.0,8.2,13.0,2.9
34205,1974-08-27,0.0,17.0,23.4,11.6
34570,1975-08-27,0.0,12.2,14.8,10.3
34936,1976-08-27,0.0,12.8,17.6,8.2
35301,1977-08-27,0.0,15.8,19.1,12.0
35666,1978-08-27,1.9,12.8,15.1,10.9
36031,1979-08-27,0.0,17.8,21.0,14.8
36397,1980-08-27,0.0,11.1,14.2,8.7
36762,1981-08-27,3.4,11.7,13.3,10.4
37127,1982-08-27,0.0,17.4,21.9,12.6
37492,1983-08-27,0.0,10.4,13.8,6.4
37858,1984-08-27,0.6,7.9,12.1,3.8
38223,1985-08-27,11.6,14.8,17.0,12.0
38588,1986-08-27,0.0,10.0,12.5,6.4
38953,1987-08-27,0.8,15.0,18.3,12.7
39319,1988-08-27,6.9,15.2,17.4,13.2
39684,1989-08-27,2.4,10.3,12.8,8.5
40049,1990-08-27,6.4,11.6,16.0,9.6
40414,1991-08-27,0.0,17.7,21.0,13.0
40780,1992-08-27,0.0,14.7,18.3,12.1
41145,1993-08-27,12.7,10.5,13.4,7.5
41510,1994-08-27,0.0,14.2,19.7,8.4
41875,1995-08-27,3.4,16.8,19.7,14.0
42241,1996-08-27,0.0,17.9,23.9,11.5
42606,1997-08-27,0.0,23.7,29.8,17.3
42971,1998-08-27,8.9,13.9,16.4,12.0
43336,1999-08-27,0.0,16.6,22.8,11.3
43702,2000-08-27,0.0,16.0,20.9,10.8
44067,2001-08-27,0.0,14.6,18.2,10.9
44432,2002-08-27,0.0,19.6,24.4,14.9
44797,2003-08-27,0.7,12.4,16.5,10.2
45163,2004-08-27,11.9,14.4,16.2,13.0
45528,2005-08-27,7.4,16.6,21.7,14.3
45893,2006-08-27,0.0,17.7,23.6,13.8
46258,2007-08-27,2.6,13.8,16.8,10.9
46624,2008-08-27,0.0,12.1,14.1,10.5
46989,2009-08-27,13.2,17.3,19.6,15.0
47354,2010-08-27,0.5,13.5,16.8,11.5
47719,2011-08-27,0.0,21.3,25.4,16.5
48085,2012-08-27,26.7,16.3,19.6,14.2
48450,2013-08-27,0.0,16.1,22.3,13.1
48815,2014-08-27,6.1,12.3,,
49159,2015-08-27,0.0,16.9,21.5,
49525,2016-08-27,0.0,18.7,,
49890,2017-08-27,0.0,11.6,15.0,
50255,2018-08-27,4.1,15.6,20.2,
