,DATE,PRCP,TAVG,TMAX,TMIN
241,1881-08-30,4.1,12.7,16.0,11.1
606,1882-08-30,5.0,15.5,,11.3
971,1883-08-30,11.3,11.9,,9.8
1337,1884-08-30,1.9,7.4,10.3,3.7
1702,1885-08-30,7.8,8.9,11.1,7.1
2067,1886-08-30,13.1,11.7,16.7,8.9
2432,1887-08-30,0.9,17.6,23.0,12.5
2798,1888-08-30,0.0,18.3,24.6,12.6
3163,1889-08-30,0.5,15.3,18.0,10.5
3528,1890-08-30,7.8,15.0,18.1,10.7
3893,1891-08-30,12.1,15.0,21.3,10.2
4259,1892-08-30,3.0,12.5,15.8,11.0
4624,1893-08-30,0.2,8.9,12.9,2.6
4989,1894-08-30,1.4,12.2,15.3,9.9
5354,1895-08-30,5.3,12.6,15.1,9.0
5720,1896-08-30,0.0,15.4,19.3,10.0
6085,1897-08-30,0.9,14.9,16.4,14.1
6450,1898-08-30,6.9,15.8,22.4,10.0
6815,1899-08-30,0.3,10.8,13.2,6.1
7180,1900-08-30,0.6,11.3,15.2,6.0
7545,1901-08-30,3.8,13.0,14.9,12.3
7910,1902-08-30,0.0,10.8,13.9,8.7
8275,1903-08-30,11.8,13.2,15.5,10.1
8641,1904-08-30,0.0,10.4,13.3,9.5
9006,1905-08-30,0.2,11.2,14.5,6.2
9371,1906-08-30,5.6,10.2,13.6,4.2
9736,1907-08-30,0.0,11.5,16.8,5.5
10102,1908-08-30,3.0,13.5,16.9,12.2
10467,1909-08-30,0.0,16.4,21.1,11.8
10832,1910-08-30,0.0,12.1,15.6,9.7
11197,1911-08-30,3.3,16.8,19.7,13.6
11563,1912-08-30,0.7,12.2,15.9,7.6
11928,1913-08-30,0.0,19.3,25.2,12.7
12293,1914-08-30,5.8,13.0,16.0,9.0
12658,1915-08-30,3.1,18.0,24.3,13.6
13024,1916-08-30,5.4,13.6,16.0,12.5
13389,1917-08-30,8.4,17.5,20.4,14.6
13754,1918-08-30,2.5,9.8,12.5,8.6
14119,1919-08-30,0.1,19.3,24.7,13.9
14485,1920-08-30,0.0,16.8,21.0,13.1
14850,1921-08-30,2.9,16.4,22.7,10.7
15215,1922-08-30,0.6,16.6,19.4,14.3
15580,1923-08-30,0.0,15.1,19.9,9.1
15946,1924-08-30,0.0,13.2,17.6,9.7
16311,1925-08-30,0.6,14.8,17.4,13.4
16676,1926-08-30,0.0,12.9,17.5,9.4
17041,1927-08-30,0.0,16.7,21.0,12.9
17407,1928-08-30,5.1,14.6,18.1,13.1
17772,1929-08-30,0.0,15.5,19.5,12.7
18137,1930-08-30,0.0,18.9,22.3,15.4
18502,1931-08-30,0.0,14.0,17.7,10.3
18868,1932-08-30,0.0,11.9,15.6,7.3
19233,1933-08-30,0.0,16.0,18.8,12.9
19598,1934-08-30,0.0,15.3,17.7,13.0
19963,1935-08-30,0.0,15.8,20.8,11.5
20329,1936-08-30,0.0,12.4,18.4,4.7
20694,1937-08-30,0.0,17.6,22.9,11.7
21059,1938-08-30,0.0,20.3,25.6,16.2
21424,1939-08-30,0.0,18.3,23.6,15.5
21790,1940-08-30,0.3,12.0,16.0,8.5
22155,1941-08-30,0.8,11.8,14.3,9.1
22520,1942-08-30,2.4,12.8,19.4,9.1
22885,1943-08-30,2.9,13.6,16.4,11.6
23251,1944-08-30,0.0,17.4,22.1,14.8
