,DATE,PRCP,TAVG,TMAX,TMIN
362,1881-12-29,0.0,-5.1,-2.6,-7.2
727,1882-12-29,1.3,-5.4,,-8.0
1092,1883-12-29,0.4,-5.1,-1.7,-10.1
1458,1884-12-29,0.0,-4.4,-2.7,-7.9
1823,1885-12-29,0.0,2.3,4.1,1.1
2188,1886-12-29,2.7,-5.0,-2.7,-7.7
2553,1887-12-29,0.0,-17.1,-10.3,-23.4
2919,1888-12-29,0.0,-8.4,-7.5,-9.5
3284,1889-12-29,0.0,-4.4,1.2,-8.9
3649,1890-12-29,0.0,-7.3,-5.0,-10.0
4014,1891-12-29,0.0,-0.6,0.9,-1.7
4380,1892-12-29,7.6,-10.1,-9.1,-15.5
4745,1893-12-29,0.2,-1.0,1.4,-5.3
5110,1894-12-29,0.2,-4.7,-1.8,-8.5
5475,1895-12-29,0.3,-10.2,-7.3,-15.1
5841,1896-12-29,0.4,-0.3,1.2,-1.3
6206,1897-12-29,0.6,2.5,2.9,2.2
6571,1898-12-29,1.2,2.4,2.7,1.4
6936,1899-12-29,0.5,-10.8,-7.1,-12.3
7301,1900-12-29,0.2,-20.4,-13.7,-22.6
7666,1901-12-29,0.0,-17.5,-11.9,-19.2
8031,1902-12-29,4.9,-6.4,-5.4,-7.3
8396,1903-12-29,1.6,-1.5,,-6.4
8762,1904-12-29,0.3,-13.8,-10.1,-15.7
9127,1905-12-29,0.1,-19.0,-11.5,-20.3
9492,1906-12-29,1.0,-8.7,-6.5,-9.9
9857,1907-12-29,0.7,-11.9,-7.4,-19.6
10223,1908-12-29,0.4,-10.8,-8.4,-18.2
10588,1909-12-29,4.5,-1.5,0.2,-3.3
10953,1910-12-29,0.0,-7.5,-3.9,-11.3
11318,1911-12-29,2.0,-6.1,-5.4,-6.8
11684,1912-12-29,0.0,-8.1,-4.0,-9.9
12049,1913-12-29,0.2,-18.3,-15.5,-21.6
12414,1914-12-29,0.0,-8.2,-7.7,-9.3
12779,1915-12-29,0.2,-25.7,-23.3,-26.5
13145,1916-12-29,0.3,-13.3,-10.6,-15.8
13510,1917-12-29,0.1,-3.6,-2.8,-4.8
13875,1918-12-29,4.0,-3.3,-3.0,-4.6
14240,1919-12-29,0.0,-17.2,-11.1,-18.5
14606,1920-12-29,0.0,-6.2,-3.8,-9.9
14971,1921-12-29,6.5,-1.3,1.5,-3.4
15336,1922-12-29,1.2,-1.0,1.6,-3.2
15701,1923-12-29,0.3,-6.0,-5.1,-9.3
16067,1924-12-29,0.0,-1.1,1.0,-4.0
16432,1925-12-29,0.0,-5.7,-4.7,-7.4
16797,1926-12-29,0.1,-10.8,-8.6,-13.1
17162,1927-12-29,0.0,-9.6,-8.0,-18.7
17528,1928-12-29,0.0,-10.0,-0.7,-14.0
17893,1929-12-29,1.6,-5.3,-3.4,-8.0
18258,1930-12-29,0.0,-16.5,-14.1,-19.9
18623,1931-12-29,1.9,-4.9,-1.0,-6.8
18989,1932-12-29,0.0,4.2,4.5,3.0
19354,1933-12-29,0.0,-16.4,-14.4,-18.5
19719,1934-12-29,0.0,-9.6,-5.6,-13.3
