,DATE,PRCP,TAVG,TMAX,TMIN
215,1881-08-04,2.3,13.8,18.3,11.1
580,1882-08-04,0.0,20.7,,14.4
945,1883-08-04,2.1,11.7,,9.7
1311,1884-08-04,0.0,16.9,20.4,14.3
1676,1885-08-04,0.0,21.8,26.2,18.2
2041,1886-08-04,59.0,17.1,21.0,14.8
2406,1887-08-04,1.4,15.8,17.8,13.0
2772,1888-08-04,29.6,20.1,26.1,12.5
3137,1889-08-04,0.3,17.2,21.4,13.6
3502,1890-08-04,0.0,17.7,19.8,15.1
3867,1891-08-04,0.0,14.0,18.3,8.5
4233,1892-08-04,0.0,13.1,17.1,9.5
4598,1893-08-04,0.0,19.8,24.1,13.0
4963,1894-08-04,0.0,19.8,24.8,12.4
5328,1895-08-04,2.7,19.6,22.5,13.1
5694,1896-08-04,0.2,22.7,26.9,18.6
6059,1897-08-04,0.1,18.1,21.7,11.3
6424,1898-08-04,0.0,19.0,22.4,14.0
6789,1899-08-04,0.4,13.6,16.1,11.0
7154,1900-08-04,0.0,17.8,22.2,12.3
7519,1901-08-04,0.0,19.0,23.0,15.7
7884,1902-08-04,0.1,15.1,18.1,12.1
8249,1903-08-04,1.8,16.7,20.4,13.3
8615,1904-08-04,0.5,19.9,23.7,15.4
8980,1905-08-04,0.0,16.2,18.8,12.6
9345,1906-08-04,4.8,19.3,23.9,15.0
9710,1907-08-04,8.9,14.1,18.1,12.5
10076,1908-08-04,6.2,16.7,21.7,14.1
10441,1909-08-04,0.0,16.4,19.2,13.5
10806,1910-08-04,0.0,18.9,23.1,16.6
11171,1911-08-04,0.0,22.2,27.7,15.9
11537,1912-08-04,0.0,24.7,30.7,19.1
11902,1913-08-04,0.0,21.6,27.0,16.1
12267,1914-08-04,0.0,12.8,15.1,10.6
12632,1915-08-04,0.0,19.9,22.9,16.8
12998,1916-08-04,0.0,14.6,17.2,12.2
13363,1917-08-04,0.7,21.3,25.6,14.3
13728,1918-08-04,0.0,14.5,16.8,12.2
14093,1919-08-04,3.3,17.7,21.5,14.1
14459,1920-08-04,0.9,22.0,27.9,14.2
14824,1921-08-04,0.0,23.4,28.7,14.6
15189,1922-08-04,0.5,15.3,16.9,14.6
15554,1923-08-04,0.1,12.9,15.9,8.2
15920,1924-08-04,0.1,19.5,23.0,15.7
16285,1925-08-04,12.2,17.7,20.2,14.6
16650,1926-08-04,0.0,14.1,17.2,11.7
17015,1927-08-04,0.0,21.9,27.3,16.8
17381,1928-08-04,0.0,12.7,14.4,10.2
17746,1929-08-04,0.0,16.7,19.8,12.4
18111,1930-08-04,4.3,16.3,17.1,15.2
18476,1931-08-04,0.0,20.6,23.1,14.5
18842,1932-08-04,0.0,24.4,30.7,17.7
19207,1933-08-04,34.4,17.6,21.6,13.4
19572,1934-08-04,0.0,14.9,18.1,13.0
19937,1935-08-04,0.0,19.1,23.0,12.6
20303,1936-08-04,1.3,19.5,25.9,16.6
20668,1937-08-04,3.7,16.6,19.0,13.3
21033,1938-08-04,0.0,15.8,20.1,9.0
21398,1939-08-04,0.0,20.0,24.1,15.7
21764,1940-08-04,0.0,16.4,21.2,9.1
22129,1941-08-04,0.0,20.7,25.5,17.5
22494,1942-08-04,10.0,14.2,19.2,11.6
22859,1943-08-04,0.0,21.4,25.6,17.5
23225,1944-08-04,0.0,12.7,17.4,8.3
23590,1945-08-04,0.1,18.3,22.1,15.1
23955,1946-08-04,2.0,16.6,22.2,12.1
24320,1947-08-04,2.2,16.5,19.2,13.8
24686,1948-08-04,1.4,15.2,19.9,12.0
25051,1949-08-04,35.9,17.0,20.7,14.1
25416,1950-08-04,0.0,15.3,18.1,12.5
25781,1951-08-04,0.0,19.1,23.8,13.8
26147,1952-08-04,0.0,20.9,26.8,13.2
26512,1953-08-04,0.1,15.5,19.1,13.1
26877,1954-08-04,0.9,17.0,20.5,13.9
27242,1955-08-04,0.0,16.3,20.4,13.3
