,DATE,PRCP,TAVG,TMAX,TMIN
359,1881-12-26,0.2,-5.7,-1.5,-12.9
724,1882-12-26,0.8,-7.3,,-10.4
1089,1883-12-26,0.6,-4.7,-2.1,-7.6
1455,1884-12-26,0.0,-3.6,-1.2,-6.4
1820,1885-12-26,0.8,-14.2,-4.4,-17.0
2185,1886-12-26,0.0,-4.7,-2.6,-7.4
2550,1887-12-26,0.3,-19.3,-11.8,-22.2
2916,1888-12-26,0.0,-22.2,-20.6,-24.0
3281,1889-12-26,0.0,-5.1,-4.1,-6.5
3646,1890-12-26,0.0,-12.8,-11.0,-14.2
4011,1891-12-26,0.9,-1.5,-0.1,-2.8
4377,1892-12-26,0.0,-16.8,-14.9,-21.0
4742,1893-12-26,0.3,-3.0,0.9,-7.5
5107,1894-12-26,3.6,0.1,2.6,-3.3
5472,1895-12-26,6.5,-2.3,-0.7,-5.0
5838,1896-12-26,0.0,-0.4,1.2,-6.0
6203,1897-12-26,0.0,-5.3,0.0,-9.7
6568,1898-12-26,4.1,-0.4,1.6,-3.6
6933,1899-12-26,0.0,-13.6,-11.5,-15.4
7298,1900-12-26,0.2,-7.1,-6.2,-7.9
7663,1901-12-26,0.2,-22.6,-19.7,-24.4
8028,1902-12-26,8.9,-2.2,0.5,-5.8
8393,1903-12-26,0.1,-5.7,,-7.1
8759,1904-12-26,0.5,-17.5,-14.5,-18.7
9124,1905-12-26,4.0,-1.6,0.7,-5.8
9489,1906-12-26,0.1,-9.0,-8.0,-13.3
9854,1907-12-26,0.3,-25.1,-23.1,-26.6
10220,1908-12-26,5.2,-14.8,-11.8,-16.1
10585,1909-12-26,0.5,-10.5,-9.0,-12.9
10950,1910-12-26,1.0,-0.9,0.1,-2.0
11315,1911-12-26,0.0,-1.8,-1.5,-2.5
11681,1912-12-26,8.3,1.5,1.9,0.7
12046,1913-12-26,1.2,-13.6,-11.5,-16.8
12411,1914-12-26,2.0,-2.8,-2.2,-3.8
12776,1915-12-26,0.6,-15.0,-14.0,-17.7
13142,1916-12-26,1.2,-3.2,0.7,-4.4
13507,1917-12-26,0.9,-6.4,-2.3,-10.3
13872,1918-12-26,0.6,-1.7,1.5,-2.5
14237,1919-12-26,0.2,-16.1,-12.5,-19.1
14603,1920-12-26,1.4,-3.2,-2.6,-3.7
14968,1921-12-26,0.2,-7.2,-3.0,-9.2
15333,1922-12-26,0.0,1.8,2.2,1.0
15698,1923-12-26,0.3,-9.0,-7.0,-13.6
16064,1924-12-26,3.7,-3.0,-1.1,-7.8
16429,1925-12-26,0.5,-1.5,-1.1,-5.0
16794,1926-12-26,2.2,-5.5,0.2,-14.0
17159,1927-12-26,0.0,-13.1,-6.4,-17.1
17525,1928-12-26,0.0,0.9,2.0,-2.0
17890,1929-12-26,0.0,-4.5,-3.3,-5.6
18255,1930-12-26,0.0,-17.4,-13.3,-18.4
18620,1931-12-26,0.0,-0.7,1.5,-1.5
18986,1932-12-26,0.0,2.9,3.3,1.1
19351,1933-12-26,0.1,-12.8,-12.2,-16.4
19716,1934-12-26,0.0,-9.7,-7.0,-11.9
20081,1935-12-26,1.0,-3.1,1.1,-5.7
20447,1936-12-26,0.0,-6.2,-3.8,-8.7
