,DATE,PRCP,TAVG,TMAX,TMIN
188,1881-07-08,1.7,10.9,13.5,9.3
553,1882-07-08,0.7,12.3,,9.1
918,1883-07-08,23.4,16.1,,11.4
1284,1884-07-08,0.0,14.6,17.3,10.8
1649,1885-07-08,0.0,20.5,24.0,14.0
2014,1886-07-08,0.4,16.1,21.1,12.5
2379,1887-07-08,4.7,13.2,17.6,10.1
2745,1888-07-08,1.0,16.1,20.3,14.2
3110,1889-07-08,0.0,21.2,26.0,14.0
3475,1890-07-08,0.0,17.1,20.4,15.3
3840,1891-07-08,0.2,13.7,16.6,12.3
4206,1892-07-08,4.9,13.8,18.0,10.5
4571,1893-07-08,14.8,13.7,16.8,12.4
4936,1894-07-08,0.0,17.0,20.1,11.9
5301,1895-07-08,1.1,16.3,22.4,13.6
5667,1896-07-08,0.1,16.6,20.9,13.1
6032,1897-07-08,0.5,15.3,18.8,13.5
6397,1898-07-08,4.1,17.8,20.8,12.9
6762,1899-07-08,0.0,16.6,19.5,11.2
7127,1900-07-08,0.5,21.5,29.0,15.7
7492,1901-07-08,0.0,15.4,19.5,7.4
7857,1902-07-08,0.7,12.1,15.5,10.1
8222,1903-07-08,15.4,17.5,21.1,16.0
8588,1904-07-08,0.5,15.1,19.1,12.1
8953,1905-07-08,1.8,14.7,18.0,11.4
9318,1906-07-08,27.9,20.3,23.0,17.5
9683,1907-07-08,0.0,20.6,24.8,15.7
10049,1908-07-08,0.0,12.0,15.5,8.5
10414,1909-07-08,0.1,21.3,27.5,15.2
10779,1910-07-08,10.8,18.9,24.5,15.0
11144,1911-07-08,0.0,17.3,21.1,12.7
11510,1912-07-08,0.0,14.1,16.6,9.9
11875,1913-07-08,3.0,18.0,21.4,14.3
12240,1914-07-08,0.0,26.4,31.5,18.6
12605,1915-07-08,0.0,20.3,23.6,12.9
12971,1916-07-08,4.1,21.9,26.0,18.3
13336,1917-07-08,0.9,10.8,14.2,6.0
13701,1918-07-08,3.6,18.1,21.6,16.5
14066,1919-07-08,0.0,20.9,25.4,17.4
14432,1920-07-08,0.0,20.1,23.4,12.3
14797,1921-07-08,0.0,17.0,19.9,11.5
15162,1922-07-08,0.2,17.5,24.0,15.4
15527,1923-07-08,0.3,17.1,20.5,13.6
15893,1924-07-08,2.2,14.0,17.1,12.0
16258,1925-07-08,0.0,24.6,29.4,18.2
16623,1926-07-08,0.0,13.8,15.7,10.1
16988,1927-07-08,0.0,24.2,27.7,15.8
17354,1928-07-08,3.9,12.9,14.6,11.3
17719,1929-07-08,3.1,17.3,19.8,12.1
18084,1930-07-08,2.6,20.4,24.7,16.7
18449,1931-07-08,0.0,25.1,29.9,18.1
18815,1932-07-08,0.0,22.0,26.7,13.4
19180,1933-07-08,0.0,22.2,27.4,15.1
19545,1934-07-08,0.0,20.7,20.7,16.9
19910,1935-07-08,0.6,12.8,15.0,9.4
20276,1936-07-08,0.6,17.6,22.2,11.5
20641,1937-07-08,24.1,16.9,20.7,14.1
21006,1938-07-08,0.0,16.5,20.2,13.5
21371,1939-07-08,0.0,20.5,25.6,15.6
21737,1940-07-08,0.0,20.0,26.6,12.1
22102,1941-07-08,0.0,20.3,25.3,16.3
22467,1942-07-08,0.0,20.3,24.9,17.8
22832,1943-07-08,8.3,15.8,20.0,11.2
23198,1944-07-08,0.6,19.5,23.7,16.2
23563,1945-07-08,9.5,22.9,27.5,17.4
23928,1946-07-08,0.0,17.1,21.9,16.1
24293,1947-07-08,0.0,16.2,19.2,13.2
24659,1948-07-08,0.0,16.0,20.6,9.7
25024,1949-07-08,14.0,18.0,21.4,16.1
25389,1950-07-08,0.9,13.8,17.2,10.6
25754,1951-07-08,12.9,13.3,17.7,11.2
26120,1952-07-08,0.0,15.2,20.8,8.1
26485,1953-07-08,0.9,14.6,18.6,11.8
26850,1954-07-08,5.3,17.6,20.6,15.3
27215,1955-07-08,0.0,20.2,24.7,14.6
27581,1956-07-08,0.5,17.2,19.4,13.8
27946,1957-07-08,0.0,13.9,18.2,9.0
28311,1958-07-08,0.3,13.9,17.9,9.3
28676,1959-07-08,0.0,19.4,23.1,13.5
29042,1960-07-08,28.3,16.0,20.9,15.1
29407,1961-07-08,0.0,15.0,18.8,9.4
29772,1962-07-08,0.0,16.8,21.4,10.9
30137,1963-07-08,16.4,15.7,19.7,12.9
30503,1964-07-08,0.1,14.9,18.0,11.5
30868,1965-07-08,4.5,13.7,18.2,10.4
31233,1966-07-08,0.0,18.7,23.5,13.1
31598,1967-07-08,0.6,16.2,20.7,13.1
31964,1968-07-08,15.7,15.8,19.6,13.5
32329,1969-07-08,2.1,21.8,29.6,14.0
32694,1970-07-08,0.0,17.1,19.3,14.4
33059,1971-07-08,1.7,16.5,20.4,14.7
33425,1972-07-08,3.3,27.6,33.6,22.2
33790,1973-07-08,0.0,19.0,21.8,15.3
34155,1974-07-08,0.0,18.3,23.1,14.3
34520,1975-07-08,4.0,15.0,20.0,11.4
34886,1976-07-08,0.3,11.7,15.4,8.1
35251,1977-07-08,0.0,18.3,21.9,13.4
35616,1978-07-08,0.0,17.9,21.4,13.8
35981,1979-07-08,4.2,17.7,19.3,16.1
36347,1980-07-08,0.0,16.8,20.8,13.4
36712,1981-07-08,0.0,17.7,21.1,13.7
37077,1982-07-08,19.2,18.2,25.4,13.1
37442,1983-07-08,0.7,16.8,20.6,13.7
37808,1984-07-08,0.0,17.5,21.5,13.8
38173,1985-07-08,5.2,14.5,19.3,12.5
38538,1986-07-08,0.7,18.5,22.1,16.2
38903,1987-07-08,3.4,18.2,22.1,15.3
39269,1988-07-08,0.0,14.0,15.7,12.8
39634,1989-07-08,0.0,22.5,27.1,18.6
39999,1990-07-08,6.8,20.9,24.5,18.5
40364,1991-07-08,0.0,21.3,25.0,17.8
40730,1992-07-08,0.0,12.3,15.7,9.1
41095,1993-07-08,8.3,13.0,15.3,10.5
41460,1994-07-08,0.1,19.0,23.3,13.7
41825,1995-07-08,0.0,19.1,24.1,14.6
42191,1996-07-08,0.0,17.8,22.6,13.1
42556,1997-07-08,0.0,22.4,26.0,18.2
42921,1998-07-08,0.0,18.0,22.7,12.5
43286,1999-07-08,0.0,18.7,22.6,15.5
43652,2000-07-08,6.5,18.1,21.4,16.0
44017,2001-07-08,0.0,21.5,26.6,15.8
44382,2002-07-08,8.7,19.7,23.5,17.3
44747,2003-07-08,10.4,15.5,19.4,14.2
45113,2004-07-08,0.0,16.8,20.7,11.6
45478,2005-07-08,0.0,17.7,23.0,10.8
45843,2006-07-08,0.0,26.2,32.9,19.0
46208,2007-07-08,0.4,18.7,22.8,15.5
46574,2008-07-08,1.3,15.4,17.6,13.5
46939,2009-07-08,3.4,16.3,19.9,12.6
47304,2010-07-08,4.4,25.4,32.0,20.9
47669,2011-07-08,1.8,23.3,29.4,18.3
48035,2012-07-08,0.0,24.0,29.3,18.2
48400,2013-07-08,0.0,21.8,24.6,18.1
48765,2014-07-08,,21.1,,
49109,2015-07-08,13.0,17.0,20.6,13.8
49475,2016-07-08,9.4,14.7,,
49840,2017-07-08,0.0,13.3,17.6,
50205,2018-07-08,,17.0,,
