,DATE,PRCP,TAVG,TMAX,TMIN
4,1881-01-05,0.0,-6.1,2.2,-10.4
369,1882-01-05,0.0,0.6,,-1.8
734,1883-01-05,0.0,-20.2,,-22.5
1099,1884-01-05,0.0,-15.5,-11.6,-20.4
1465,1885-01-05,0.5,-6.3,-4.3,-7.9
1830,1886-01-05,1.9,-4.7,-1.3,-13.6
2195,1887-01-05,0.5,-1.2,0.7,-5.0
2560,1888-01-05,1.1,-1.1,0.4,-5.3
2926,1889-01-05,1.6,1.5,2.0,-3.5
3291,1890-01-05,1.3,-0.3,1.6,-4.1
3656,1891-01-05,0.0,-12.7,-9.1,-14.6
4021,1892-01-05,0.2,-11.7,-9.0,-16.0
4387,1893-01-05,0.0,-17.8,-15.6,-20.3
4752,1894-01-05,0.7,-3.6,-2.8,-5.2
5117,1895-01-05,0.0,-8.6,-5.5,-11.1
5482,1896-01-05,1.3,-9.4,-0.2,-15.0
5848,1897-01-05,0.0,-8.4,-5.6,-12.3
6213,1898-01-05,2.3,0.6,1.6,-2.9
6578,1899-01-05,0.9,-8.7,-7.4,-10.1
6943,1900-01-05,2.1,-8.5,-6.9,-11.2
7308,1901-01-05,1.7,-4.7,-4.1,-6.0
7673,1902-01-05,6.7,0.5,1.0,-9.3
8038,1903-01-05,0.8,-4.8,,-11.6
8403,1904-01-05,0.3,-3.6,-2.4,-4.2
8769,1905-01-05,0.0,-8.2,-3.8,-10.9
9134,1906-01-05,0.2,-7.7,-4.3,-9.9
9499,1907-01-05,3.0,-3.7,,-4.9
9864,1908-01-05,3.2,-21.2,-17.2,-23.4
10230,1909-01-05,0.0,-0.8,1.0,-3.8
10595,1910-01-05,0.0,-10.8,-2.2,-12.2
10960,1911-01-05,0.0,-14.4,-9.1,-15.8
11325,1912-01-05,0.0,-17.1,-13.7,-18.8
11691,1913-01-05,0.0,0.2,1.4,
12056,1914-01-05,1.8,-15.5,-13.6,-20.6
12421,1915-01-05,0.0,-12.7,-8.8,-13.5
12786,1916-01-05,0.0,-0.1,1.4,-1.5
13152,1917-01-05,4.0,-10.2,-7.4,-15.1
13517,1918-01-05,3.4,-22.7,-20.1,-24.2
13882,1919-01-05,0.8,-2.4,-0.7,-7.9
14247,1920-01-05,0.4,-9.0,-3.5,-12.3
14613,1921-01-05,1.8,-10.6,-8.1,-17.0
14978,1922-01-05,1.2,-9.6,-6.0,-14.4
15343,1923-01-05,2.1,-1.0,0.1,-1.6
15708,1924-01-05,0.2,-17.0,-7.1,-18.7
16074,1925-01-05,0.0,0.8,1.9,0.1
16439,1926-01-05,0.1,-5.3,-5.0,-6.1
16804,1927-01-05,1.1,-0.2,1.9,-3.5
17169,1928-01-05,1.4,-4.8,-3.7,-8.3
17535,1929-01-05,0.1,-7.1,-0.4,-11.1
17900,1930-01-05,0.1,1.9,3.4,0.8
18265,1931-01-05,13.1,-6.0,-5.3,-7.3
18630,1932-01-05,0.2,-8.9,-6.7,-12.0
18996,1933-01-05,0.0,-2.1,0.6,-3.1
19361,1934-01-05,0.0,-11.1,-6.4,-16.3
19726,1935-01-05,0.0,-22.8,-21.6,-24.8
20091,1936-01-05,0.3,1.0,3.3,-0.7
20457,1937-01-05,3.2,2.3,5.0,-0.6
20822,1938-01-05,0.1,-13.4,-12.4,-14.4
21187,1939-01-05,4.6,-2.7,-0.4,-7.3
21552,1940-01-05,0.0,-19.2,-16.9,-22.5
21918,1941-01-05,0.0,-4.4,-1.3,-5.1
22283,1942-01-05,3.4,-0.4,0.7,-4.7
22648,1943-01-05,2.1,-2.1,0.1,-4.6
23013,1944-01-05,2.5,-7.1,-4.8,-8.9
23379,1945-01-05,0.0,0.8,1.7,-1.5
23744,1946-01-05,4.9,0.1,1.1,-1.6
24109,1947-01-05,0.4,-13.8,-11.3,-20.1
24474,1948-01-05,0.1,-17.2,-14.3,-21.9
24840,1949-01-05,2.1,1.1,2.5,-0.4
25205,1950-01-05,0.1,-27.1,-24.5,-28.9
25570,1951-01-05,0.3,-0.3,1.2,-2.0
25935,1952-01-05,0.7,-1.2,-0.2,-2.4
26301,1953-01-05,0.0,-9.3,-7.4,-12.3
26666,1954-01-05,0.0,-13.0,-6.4,-20.7
27031,1955-01-05,1.9,-8.3,-6.5,-9.7
27396,1956-01-05,0.0,-3.8,0.0,
27762,1957-01-05,0.1,-5.3,-2.5,-9.5
28127,1958-01-05,0.2,-17.1,-14.2,-20.4
