,DATE,PRCP,TAVG,TMAX,TMIN
43,1881-02-13,0.0,-10.2,-0.3,-11.3
408,1882-02-13,0.0,0.4,,-0.4
773,1883-02-13,0.0,-6.8,,-12.8
1138,1884-02-13,0.0,0.9,1.6,-0.5
1504,1885-02-13,1.3,-11.9,-5.5,-13.5
1869,1886-02-13,0.0,-7.9,-5.4,-10.8
2234,1887-02-13,3.3,-2.4,-0.2,-5.4
2599,1888-02-13,1.9,-1.5,0.8,-6.3
2965,1889-02-13,0.0,-14.6,-11.0,-20.9
3330,1890-02-13,0.2,-6.2,-4.2,-7.5
3695,1891-02-13,0.2,-11.0,0.8,-14.5
4060,1892-02-13,1.4,-8.9,-2.7,-12.3
4426,1893-02-13,0.5,-15.1,-12.4,-15.7
4791,1894-02-13,0.4,-5.5,-3.9,-7.5
5156,1895-02-13,0.0,-21.0,-15.9,-26.3
5521,1896-02-13,0.3,-10.5,-6.6,-13.5
5887,1897-02-13,1.0,-8.7,-3.9,-14.5
6252,1898-02-13,0.0,-6.7,-4.0,-13.3
6617,1899-02-13,1.8,0.2,1.9,-1.0
6982,1900-02-13,2.8,-9.2,-7.3,-10.1
7347,1901-02-13,0.2,-17.2,-15.1,-22.2
7712,1902-02-13,0.8,-2.6,-1.5,-6.8
8077,1903-02-13,0.0,-12.2,,-14.5
8442,1904-02-13,0.1,-6.9,-4.0,-9.3
8808,1905-02-13,0.4,-9.2,-6.0,-10.3
9173,1906-02-13,0.0,-4.9,-4.2,-8.6
9538,1907-02-13,0.0,-11.3,-6.8,-15.2
9903,1908-02-13,0.0,-13.5,-8.8,-15.6
10269,1909-02-13,0.1,-13.8,-9.5,-18.8
10634,1910-02-13,0.0,-3.6,-2.1,-5.7
10999,1911-02-13,0.1,-23.7,-19.9,-26.1
11364,1912-02-13,0.1,-16.0,-13.3,
11730,1913-02-13,0.0,-12.1,-3.4,-14.0
12095,1914-02-13,0.0,-1.2,1.8,-2.0
12460,1915-02-13,6.3,-2.6,0.9,-6.3
12825,1916-02-13,0.0,-6.2,-3.6,-7.0
13191,1917-02-13,4.6,-10.9,-3.5,-15.2
13556,1918-02-13,1.0,-5.2,-2.5,-19.7
13921,1919-02-13,4.8,-9.2,-3.7,-11.8
14286,1920-02-13,0.0,-2.9,-1.1,-4.5
14652,1921-02-13,6.8,-13.4,-8.3,-19.4
15017,1922-02-13,0.2,-3.4,-0.5,-5.4
15382,1923-02-13,0.2,-16.3,-13.6,-20.2
15747,1924-02-13,5.0,-8.9,-7.6,-10.9
16113,1925-02-13,0.0,2.1,3.4,0.7
16478,1926-02-13,5.8,-4.3,-2.9,-5.3
16843,1927-02-13,0.3,-7.0,-4.1,-8.5
17208,1928-02-13,1.2,-9.8,-4.6,-13.5
17574,1929-02-13,0.7,-13.1,-10.7,-16.9
17939,1930-02-13,0.0,-0.3,2.1,-2.4
18304,1931-02-13,0.0,-10.6,-8.5,-12.8
18669,1932-02-13,0.1,-13.3,-10.5,-16.8
19035,1933-02-13,4.0,-3.8,-2.3,-7.2
19400,1934-02-13,0.0,-12.9,-9.1,-18.2
19765,1935-02-13,0.2,-3.0,0.7,-8.5
20130,1936-02-13,2.6,-11.6,-8.1,-15.3
20496,1937-02-13,0.0,-13.1,-9.6,-16.9
20861,1938-02-13,0.0,-10.8,-9.3,-13.6
21226,1939-02-13,1.5,2.2,3.0,1.1
21591,1940-02-13,0.0,-16.2,-10.0,-19.8
21957,1941-02-13,0.5,-7.8,-4.9,-14.3
22322,1942-02-13,0.0,-12.7,-4.8,-18.6
22687,1943-02-13,3.3,1.4,2.9,0.4
23052,1944-02-13,0.0,-2.6,-1.4,-3.5
23418,1945-02-13,1.5,-1.5,0.6,-2.4
23783,1946-02-13,1.1,-15.0,-13.2,-16.4
24148,1947-02-13,0.0,-18.1,-13.3,-22.8
24513,1948-02-13,0.5,-10.6,-7.9,-12.6
24879,1949-02-13,0.0,-5.2,-3.0,-10.4
25244,1950-02-13,0.2,-6.2,-4.2,-7.4
25609,1951-02-13,0.1,-8.2,-0.9,-11.9
25974,1952-02-13,0.8,-3.7,-2.0,-6.4
26340,1953-02-13,0.0,-15.6,-12.2,-18.2
26705,1954-02-13,0.2,-10.9,-9.4,-12.3
27070,1955-02-13,1.0,-6.4,-3.5,-9.0
27435,1956-02-13,0.3,-17.3,-13.8,-22.6
27801,1957-02-13,0.3,-8.3,-5.3,-11.5
28166,1958-02-13,5.6,-8.0,-6.2,-10.0
28531,1959-02-13,0.0,-2.9,-0.8,-5.3
28896,1960-02-13,0.0,-17.2,-13.3,-22.8
29262,1961-02-13,0.0,-1.8,1.0,-3.9
29627,1962-02-13,6.2,-0.6,1.4,-1.9
29992,1963-02-13,0.0,-12.9,-10.3,-15.6
30357,1964-02-13,1.3,-12.9,-11.5,-14.5
30723,1965-02-13,3.0,0.4,1.7,-0.9
31088,1966-02-13,0.6,-20.2,-16.8,-22.2
31453,1967-02-13,0.0,-3.4,-2.2,-4.2
31818,1968-02-13,0.3,-5.5,-3.9,-7.0
32184,1969-02-13,0.4,-13.6,-10.6,-14.9
32549,1970-02-13,0.2,-11.5,-7.0,-15.6
32914,1971-02-13,0.4,-5.3,-3.8,-6.6
33279,1972-02-13,0.8,0.9,1.6,0.2
33645,1973-02-13,0.0,-6.5,-0.4,-11.3
34010,1974-02-13,0.0,2.7,3.6,1.2
34375,1975-02-13,2.6,-5.4,-2.1,-9.1
34740,1976-02-13,0.0,-12.4,-10.0,-15.2
35106,1977-02-13,0.0,-22.4,-18.0,-26.3
35471,1978-02-13,0.6,-9.4,-7.7,-11.8
35836,1979-02-13,0.0,-23.0,-18.2,-25.1
36201,1980-02-13,0.3,-16.7,-10.5,-22.6
36567,1981-02-13,0.7,-6.4,-5.5,-7.5
36932,1982-02-13,3.7,0.3,1.1,-0.6
37297,1983-02-13,0.0,-11.6,-8.8,-16.5
37662,1984-02-13,0.0,-2.4,-1.7,-3.0
38028,1985-02-13,4.4,-16.5,-14.6,-18.9
38393,1986-02-13,0.2,-3.7,-2.2,-5.4
38758,1987-02-13,1.1,-3.8,-1.2,-5.7
39123,1988-02-13,0.0,1.9,2.9,1.0
39489,1989-02-13,1.4,1.2,2.3,-0.2
39854,1990-02-13,0.0,1.1,3.2,-0.5
40219,1991-02-13,3.8,-9.1,-7.4,-11.1
40584,1992-02-13,0.0,0.5,2.3,-2.4
40950,1993-02-13,0.0,-1.7,0.4,-4.0
41315,1994-02-13,0.0,-17.3,-11.6,-22.7
41680,1995-02-13,2.8,-0.7,2.2,-5.6
42045,1996-02-13,1.4,-9.5,-8.0,-11.3
42411,1997-02-13,0.0,-1.6,0.2,-3.7
42776,1998-02-13,0.2,-13.6,-7.3,-16.8
43141,1999-02-13,0.2,-1.3,0.0,-4.9
43506,2000-02-13,0.0,2.8,3.2,1.5
43872,2001-02-13,4.2,0.8,2.4,-1.7
44237,2002-02-13,1.2,1.0,2.0,-0.3
44602,2003-02-13,0.2,-2.8,-1.5,-4.7
44967,2004-02-13,0.0,-10.8,-4.7,-18.5
45333,2005-02-13,0.0,-2.5,-1.3,-4.3
45698,2006-02-13,0.6,-9.8,-6.8,-11.8
46063,2007-02-13,0.0,-10.5,-7.5,-14.0
46428,2008-02-13,0.0,0.7,1.8,0.1
46794,2009-02-13,4.1,-2.2,0.0,-5.4
47159,2010-02-13,0.0,-7.9,-6.1,-9.7
47524,2011-02-13,0.2,-17.9,-16.8,-18.9
47889,2012-02-13,0.0,-17.1,-12.6,-19.9
48255,2013-02-13,0.0,0.5,0.9,-0.5
48620,2014-02-13,,1.4,,
48985,2015-02-13,0.5,0.9,,-2.5
49329,2016-02-13,0.0,2.1,,
49695,2017-02-13,0.3,0.2,,-4.0
50060,2018-02-13,0.0,-2.2,,
50418,2019-02-13,0.0,-2.9,,-6.0
