,DATE,PRCP,TAVG,TMAX,TMIN
142,1881-05-23,0.0,10.7,16.2,2.6
507,1882-05-23,0.0,16.4,,8.3
872,1883-05-23,0.9,9.7,,2.4
1238,1884-05-23,2.9,7.6,12.0,0.1
1603,1885-05-23,0.0,17.5,23.4,11.7
1968,1886-05-23,0.0,10.8,13.8,8.8
2333,1887-05-23,2.0,17.7,25.1,11.9
2699,1888-05-23,0.3,7.7,12.0,1.0
3064,1889-05-23,0.0,14.7,20.5,8.0
3429,1890-05-23,0.2,9.8,14.2,6.8
3794,1891-05-23,0.7,20.1,25.7,13.4
4160,1892-05-23,5.7,13.0,18.2,8.4
4525,1893-05-23,0.0,15.7,21.3,6.7
4890,1894-05-23,13.9,7.4,9.1,6.3
5255,1895-05-23,0.0,18.4,23.9,8.2
5621,1896-05-23,0.0,18.7,24.2,10.9
5986,1897-05-23,0.1,16.1,21.8,11.0
6351,1898-05-23,0.5,14.6,18.7,10.3
6716,1899-05-23,0.1,1.8,4.6,0.3
7081,1900-05-23,0.0,14.9,20.9,5.7
7446,1901-05-23,0.0,14.7,19.5,4.7
7811,1902-05-23,4.9,6.6,11.2,5.1
8176,1903-05-23,0.0,15.8,21.4,8.6
8542,1904-05-23,0.0,2.9,4.4,1.7
8907,1905-05-23,12.9,7.6,11.5,4.2
9272,1906-05-23,2.5,12.9,19.3,11.0
9637,1907-05-23,0.4,6.8,9.2,5.6
10003,1908-05-23,12.7,15.9,20.2,7.6
10368,1909-05-23,0.0,5.0,7.8,1.6
10733,1910-05-23,0.1,11.3,16.5,9.5
11098,1911-05-23,0.0,8.1,10.2,5.8
11464,1912-05-23,0.0,10.1,16.1,7.2
11829,1913-05-23,0.0,14.0,17.7,8.5
12194,1914-05-23,0.0,14.5,18.6,8.4
12559,1915-05-23,0.0,10.2,13.6,2.7
12925,1916-05-23,0.0,7.0,9.5,1.9
13290,1917-05-23,0.0,9.6,11.6,5.0
13655,1918-05-23,6.9,8.0,10.9,7.6
14020,1919-05-23,0.0,10.7,14.0,5.7
14386,1920-05-23,0.0,12.4,21.9,10.1
