,DATE,PRCP,TAVG,TMAX,TMIN
70,1881-03-12,0.4,-4.8,-0.6,-7.5
435,1882-03-12,0.0,-1.6,,-6.2
800,1883-03-12,0.0,-8.1,,-10.1
1166,1884-03-12,0.0,-11.1,-3.9,-19.5
1531,1885-03-12,0.0,-9.3,-4.6,-21.1
1896,1886-03-12,0.0,-9.1,-3.7,-12.6
2261,1887-03-12,0.0,-12.0,-8.9,-15.6
2627,1888-03-12,0.0,-16.3,-11.7,-21.0
2992,1889-03-12,7.3,-4.8,-3.5,-6.9
3357,1890-03-12,0.7,1.3,3.3,-0.9
3722,1891-03-12,4.3,3.4,7.0,-0.8
4088,1892-03-12,0.0,-3.7,0.5,-7.2
4453,1893-03-12,0.1,-10.3,-4.5,-15.4
4818,1894-03-12,1.0,-6.0,-2.2,-11.9
5183,1895-03-12,0.0,0.4,2.8,-3.9
5549,1896-03-12,0.0,-6.2,-4.4,-7.8
5914,1897-03-12,0.1,-7.3,-4.0,-12.4
6279,1898-03-12,0.7,-7.5,-3.1,-8.7
6644,1899-03-12,4.5,1.0,3.0,-1.8
7009,1900-03-12,0.0,-0.3,3.4,-3.6
7374,1901-03-12,0.0,-0.7,1.5,-2.8
7739,1902-03-12,0.0,-19.3,-12.9,-25.2
8104,1903-03-12,0.0,-2.4,,-6.3
8470,1904-03-12,1.2,-3.3,-1.4,-5.4
8835,1905-03-12,4.3,2.5,3.6,-1.4
9200,1906-03-12,0.0,-10.5,-6.0,-20.9
9565,1907-03-12,0.1,-5.5,-1.8,-8.7
9931,1908-03-12,0.0,-14.0,-9.4,-18.7
10296,1909-03-12,0.0,-12.3,-7.4,-16.7
10661,1910-03-12,1.7,1.7,3.6,0.7
11026,1911-03-12,0.0,-1.4,4.0,-3.6
11392,1912-03-12,2.1,-1.8,-1.3,-4.3
11757,1913-03-12,0.3,-1.7,1.9,-4.5
12122,1914-03-12,0.0,-6.7,-5.2,-9.3
12487,1915-03-12,0.2,-5.6,-4.4,-7.5
12853,1916-03-12,0.0,-4.2,-2.9,-6.0
13218,1917-03-12,0.0,-13.6,-9.1,-18.5
13583,1918-03-12,0.0,-5.8,-3.5,-7.6
13948,1919-03-12,0.1,0.9,2.7,-1.2
14314,1920-03-12,0.2,-3.4,-2.3,-4.4
14679,1921-03-12,0.0,3.4,7.3,1.0
15044,1922-03-12,3.8,-2.8,0.9,-8.3
15409,1923-03-12,0.0,-7.5,0.9,-14.9
15775,1924-03-12,0.0,-9.8,-6.0,-13.2
16140,1925-03-12,0.0,-10.4,-6.7,-14.3
16505,1926-03-12,2.0,-4.2,-0.6,-8.9
16870,1927-03-12,0.5,0.6,2.1,-0.6
17236,1928-03-12,0.0,-3.3,-0.9,-5.3
17601,1929-03-12,2.0,0.5,1.7,-8.1
17966,1930-03-12,0.0,-6.9,-5.1,-8.2
18331,1931-03-12,1.0,-3.4,-0.7,-6.6
18697,1932-03-12,0.2,-14.1,-11.3,-17.5
19062,1933-03-12,0.0,0.2,0.8,-0.5
19427,1934-03-12,0.1,-10.7,-5.3,-15.1
19792,1935-03-12,0.0,1.2,4.3,-1.7
20158,1936-03-12,0.0,0.8,1.6,0.1
20523,1937-03-12,1.9,-5.6,-3.1,-10.7
20888,1938-03-12,1.1,-5.8,-2.6,-8.3
