,DATE,PRCP,TAVG,TMAX,TMIN
187,1881-07-07,5.3,13.1,18.5,9.4
552,1882-07-07,4.6,11.7,,6.0
917,1883-07-07,0.0,15.1,,9.1
1283,1884-07-07,0.0,15.2,20.4,10.1
1648,1885-07-07,0.2,19.5,22.3,14.9
2013,1886-07-07,4.0,16.2,19.9,14.0
2378,1887-07-07,0.8,14.2,17.5,11.3
2744,1888-07-07,2.0,17.9,22.1,13.1
3109,1889-07-07,12.5,20.6,26.2,16.7
3474,1890-07-07,12.3,21.4,25.0,18.2
3839,1891-07-07,0.0,14.4,18.0,12.6
4205,1892-07-07,0.8,14.6,17.4,12.7
4570,1893-07-07,2.4,17.2,22.6,13.2
4935,1894-07-07,0.0,16.1,17.9,11.1
5300,1895-07-07,0.0,16.9,19.1,11.3
5666,1896-07-07,0.5,15.4,16.8,13.7
6031,1897-07-07,2.6,16.1,19.9,11.3
6396,1898-07-07,0.0,16.4,19.3,14.5
6761,1899-07-07,0.0,18.9,22.7,15.1
7126,1900-07-07,0.6,17.9,22.0,13.0
7491,1901-07-07,0.0,14.3,18.4,8.3
7856,1902-07-07,0.0,14.8,18.6,12.0
8221,1903-07-07,1.1,19.1,23.6,14.1
8587,1904-07-07,3.3,15.3,17.4,12.6
8952,1905-07-07,4.2,16.8,20.0,13.5
9317,1906-07-07,15.2,17.8,20.7,16.6
9682,1907-07-07,0.8,19.1,24.5,15.2
10048,1908-07-07,0.0,11.6,15.4,9.1
10413,1909-07-07,0.0,19.7,23.7,14.4
10778,1910-07-07,3.0,21.3,26.6,19.5
11143,1911-07-07,0.0,19.3,23.6,11.5
11509,1912-07-07,0.0,15.0,17.7,9.0
11874,1913-07-07,2.6,18.3,21.7,15.6
12239,1914-07-07,0.0,24.2,29.2,17.6
12604,1915-07-07,0.0,19.1,22.6,11.5
12970,1916-07-07,0.0,22.9,26.8,17.4
13335,1917-07-07,16.6,9.7,13.3,7.2
13700,1918-07-07,0.0,20.7,23.7,16.8
14065,1919-07-07,0.0,18.2,21.5,15.9
14431,1920-07-07,0.0,15.3,18.2,12.1
14796,1921-07-07,0.0,16.5,19.0,13.5
15161,1922-07-07,0.0,22.8,28.1,14.7
15526,1923-07-07,0.0,20.0,23.4,14.7
15892,1924-07-07,16.3,15.6,18.6,11.5
16257,1925-07-07,0.0,24.8,29.2,19.1
16622,1926-07-07,3.0,16.4,20.3,14.1
16987,1927-07-07,0.0,22.8,25.6,12.8
17353,1928-07-07,7.7,15.1,18.6,12.8
17718,1929-07-07,0.7,18.9,23.5,14.3
18083,1930-07-07,13.5,19.6,23.3,15.3
18448,1931-07-07,0.2,22.5,27.6,17.5
18814,1932-07-07,0.0,18.2,20.7,14.1
19179,1933-07-07,0.0,21.8,26.6,14.1
19544,1934-07-07,0.6,19.4,19.4,16.6
19909,1935-07-07,0.2,12.6,15.4,10.6
20275,1936-07-07,0.0,19.7,25.5,17.1
20640,1937-07-07,1.1,15.0,20.3,11.8
21005,1938-07-07,0.4,17.9,19.8,14.1
21370,1939-07-07,0.0,19.2,23.1,14.1
21736,1940-07-07,2.3,17.5,21.4,12.7
22101,1941-07-07,0.0,18.4,23.4,13.8
22466,1942-07-07,0.0,22.0,27.6,17.0
22831,1943-07-07,2.1,15.0,18.5,11.3
23197,1944-07-07,0.0,20.7,25.3,17.7
23562,1945-07-07,8.6,20.2,25.5,17.7
23927,1946-07-07,0.0,19.4,24.9,10.7
24292,1947-07-07,6.2,14.9,18.7,13.3
24658,1948-07-07,0.0,14.7,19.6,6.6
25023,1949-07-07,1.3,20.2,24.7,17.1
25388,1950-07-07,0.0,12.2,16.3,7.0
25753,1951-07-07,1.6,12.9,17.7,7.9
26119,1952-07-07,0.0,13.8,18.8,8.3
26484,1953-07-07,2.6,13.7,16.9,11.3
26849,1954-07-07,3.8,19.0,22.3,16.4
27214,1955-07-07,0.0,20.8,26.1,15.1
27580,1956-07-07,21.5,20.0,25.3,16.4
27945,1957-07-07,0.0,14.8,18.5,10.9
28310,1958-07-07,9.0,12.4,16.5,10.1
28675,1959-07-07,0.4,15.9,19.4,11.8
29041,1960-07-07,0.0,18.3,22.6,13.7
29406,1961-07-07,0.9,15.5,18.9,12.3
29771,1962-07-07,0.0,17.1,20.6,12.0
30136,1963-07-07,1.9,14.2,16.9,11.6
30502,1964-07-07,1.1,14.9,19.1,10.7
30867,1965-07-07,2.1,13.3,16.0,12.1
31232,1966-07-07,0.0,18.0,21.3,14.7
31597,1967-07-07,10.6,13.7,15.5,11.6
31963,1968-07-07,2.7,17.6,23.4,12.4
32328,1969-07-07,0.0,17.6,23.0,12.4
32693,1970-07-07,7.7,15.9,18.3,13.6
33058,1971-07-07,12.9,16.9,21.1,13.5
33424,1972-07-07,0.0,25.1,31.2,20.0
33789,1973-07-07,0.0,22.4,26.1,19.5
34154,1974-07-07,0.4,16.8,19.6,14.6
34519,1975-07-07,0.0,18.3,21.8,14.5
34885,1976-07-07,10.3,9.4,10.5,8.6
35250,1977-07-07,0.0,17.7,20.4,14.3
35615,1978-07-07,6.5,18.2,25.8,14.3
35980,1979-07-07,9.5,16.8,19.9,14.5
36346,1980-07-07,0.0,16.9,22.5,12.4
36711,1981-07-07,0.0,17.6,22.0,12.5
37076,1982-07-07,6.5,14.3,17.1,10.9
37441,1983-07-07,0.3,18.5,22.9,16.1
37807,1984-07-07,0.0,15.5,19.0,9.3
38172,1985-07-07,0.0,17.1,22.7,10.4
38537,1986-07-07,16.6,20.5,24.5,17.7
38902,1987-07-07,0.0,18.4,22.5,15.0
39268,1988-07-07,0.0,13.7,17.8,12.0
39633,1989-07-07,0.0,18.4,22.7,12.5
39998,1990-07-07,1.1,21.3,25.7,17.5
40363,1991-07-07,0.0,19.8,22.7,15.4
40729,1992-07-07,4.0,13.3,16.2,11.5
41094,1993-07-07,0.0,14.1,16.9,11.4
41459,1994-07-07,0.0,17.7,23.3,9.3
41824,1995-07-07,0.0,16.0,19.9,12.3
42190,1996-07-07,2.1,18.3,24.7,14.6
42555,1997-07-07,0.0,22.4,27.7,16.0
42920,1998-07-07,1.3,17.9,24.3,11.8
43285,1999-07-07,0.0,21.5,28.2,19.3
43651,2000-07-07,0.3,19.1,23.3,15.5
44016,2001-07-07,37.4,19.9,26.6,15.9
44381,2002-07-07,0.0,19.9,24.5,14.0
44746,2003-07-07,5.3,18.6,21.3,17.5
45112,2004-07-07,0.0,16.9,20.4,13.5
45477,2005-07-07,0.0,16.9,20.5,12.3
45842,2006-07-07,0.0,23.8,29.8,18.7
46207,2007-07-07,1.4,17.5,21.3,15.8
46573,2008-07-07,0.0,14.4,18.7,9.3
46938,2009-07-07,0.0,15.2,19.5,10.7
47303,2010-07-07,0.0,25.9,31.4,21.0
47668,2011-07-07,15.9,21.8,26.3,18.0
48034,2012-07-07,0.0,22.3,27.4,16.2
48399,2013-07-07,0.3,19.7,22.6,16.6
48764,2014-07-07,0.0,21.3,,
49108,2015-07-07,15.0,12.7,,
49474,2016-07-07,11.9,13.9,,
49839,2017-07-07,0.0,12.1,16.1,
50204,2018-07-07,10.9,17.6,21.7,
