,DATE,PRCP,TAVG,TMAX,TMIN
60,1881-03-02,0.3,-4.7,-0.1,-10.4
425,1882-03-02,0.0,-4.7,,-9.2
790,1883-03-02,0.0,-10.0,,-12.9
1156,1884-03-02,0.0,-13.3,-7.5,-18.8
1521,1885-03-02,0.0,-6.4,-1.0,-10.5
1886,1886-03-02,0.3,-6.1,-4.4,-8.4
2251,1887-03-02,0.0,0.0,1.9,-2.1
2617,1888-03-02,0.0,-15.5,-2.8,-22.3
2982,1889-03-02,0.0,-10.9,-8.5,-13.5
3347,1890-03-02,0.0,-10.4,-5.5,-13.4
3712,1891-03-02,1.9,1.6,3.5,-2.1
4078,1892-03-02,0.0,-18.0,-13.7,-22.7
4443,1893-03-02,0.0,-5.1,0.1,-6.5
4808,1894-03-02,0.4,0.0,2.2,-2.7
5173,1895-03-02,0.7,-11.4,-7.1,-14.5
5539,1896-03-02,0.1,-9.3,-5.7,-12.2
5904,1897-03-02,0.0,-7.8,-5.6,-9.5
6269,1898-03-02,2.8,-5.5,-1.8,-5.9
6634,1899-03-02,0.0,-12.7,-9.0,-15.6
6999,1900-03-02,2.2,-11.3,-7.3,-12.7
7364,1901-03-02,1.8,-10.1,-7.8,-11.4
7729,1902-03-02,0.0,0.7,1.6,0.2
8094,1903-03-02,0.0,-0.2,,-2.1
8460,1904-03-02,0.0,-5.3,-3.5,-6.2
8825,1905-03-02,2.5,-2.3,0.2,-3.6
9190,1906-03-02,0.9,-2.9,0.5,-4.9
9555,1907-03-02,1.4,-8.5,-4.0,-12.5
9921,1908-03-02,0.4,-3.6,-1.6,-6.2
10286,1909-03-02,0.5,-3.0,-0.2,-8.0
10651,1910-03-02,0.0,0.7,2.2,-0.4
11016,1911-03-02,0.3,-3.9,-0.8,-8.7
11382,1912-03-02,0.3,1.1,1.9,0.3
11747,1913-03-02,0.0,-15.7,-10.5,-20.2
12112,1914-03-02,0.0,-0.4,0.6,-4.2
12477,1915-03-02,0.0,-7.1,-2.9,-9.9
12843,1916-03-02,0.0,-7.6,-4.4,-11.5
13208,1917-03-02,0.0,-17.4,-12.0,-19.7
13573,1918-03-02,0.0,-8.8,-3.9,-11.8
13938,1919-03-02,0.0,-6.9,-4.7,-14.4
14304,1920-03-02,3.4,1.1,3.7,-1.4
14669,1921-03-02,1.8,1.0,2.9,-3.4
15034,1922-03-02,0.9,-1.1,0.5,-3.4
15399,1923-03-02,0.0,-13.6,-9.6,-17.8
15765,1924-03-02,0.0,-9.0,-5.2,-10.1
16130,1925-03-02,0.2,-2.3,-1.0,-3.8
16495,1926-03-02,8.8,0.1,1.9,-3.8
16860,1927-03-02,1.8,1.2,1.9,0.2
17226,1928-03-02,0.6,-2.3,0.1,-3.9
17591,1929-03-02,0.2,-2.8,0.1,-8.0
17956,1930-03-02,0.0,3.1,4.2,1.4
18321,1931-03-02,1.8,-9.9,-8.4,-11.4
18687,1932-03-02,0.2,-2.8,-1.8,-4.6
19052,1933-03-02,0.0,-9.0,-3.6,-12.8
19417,1934-03-02,0.1,-12.3,-6.8,-18.3
19782,1935-03-02,0.0,-9.5,-4.4,-11.4
20148,1936-03-02,0.0,1.8,3.3,0.6
20513,1937-03-02,0.0,-5.0,-0.6,-9.1
20878,1938-03-02,2.8,1.7,2.9,0.5
21243,1939-03-02,0.0,-1.8,1.8,-3.9
21609,1940-03-02,0.0,-11.0,-8.2,-13.9
21974,1941-03-02,2.5,0.4,1.3,-2.0
22339,1942-03-02,2.7,-2.8,-1.1,-6.4
22704,1943-03-02,0.0,-4.5,-0.2,-6.4
23070,1944-03-02,4.6,0.7,1.4,-0.4
23435,1945-03-02,10.2,-0.4,1.6,-2.6
23800,1946-03-02,0.2,-8.0,-1.9,-15.1
24165,1947-03-02,5.3,-9.8,-8.1,-12.7
24531,1948-03-02,0.0,-0.7,2.5,-4.0
24896,1949-03-02,0.0,-12.4,-6.8,-19.2
25261,1950-03-02,0.0,-4.7,-2.3,-6.4
25626,1951-03-02,0.0,-10.4,-5.6,-17.1
25992,1952-03-02,1.4,-6.2,-3.8,-8.8
26357,1953-03-02,0.1,-0.1,3.1,-3.0
26722,1954-03-02,5.7,-0.5,2.0,-3.3
27087,1955-03-02,0.0,-10.5,-6.0,-14.9
27453,1956-03-02,0.1,-0.8,1.2,-3.6
27818,1957-03-02,0.0,-7.6,-6.5,-12.1
28183,1958-03-02,0.0,-5.5,-2.2,-9.5
28548,1959-03-02,0.0,-0.4,4.4,-4.6
28914,1960-03-02,0.0,-17.2,-12.7,-19.5
29279,1961-03-02,0.0,0.0,1.5,-0.6
29644,1962-03-02,0.4,-8.9,-6.2,-11.3
30009,1963-03-02,0.0,-5.1,0.2,-8.2
30375,1964-03-02,0.0,-3.1,-1.3,-4.5
30740,1965-03-02,0.0,-10.6,-6.5,-14.8
31105,1966-03-02,2.9,-2.9,-0.3,-4.0
31470,1967-03-02,0.4,2.1,2.8,1.1
31836,1968-03-02,0.0,-2.0,0.5,-4.5
32201,1969-03-02,0.0,-4.5,-0.7,-9.2
32566,1970-03-02,0.0,-3.7,-1.3,-5.6
32931,1971-03-02,0.0,-14.9,-11.3,-18.2
33297,1972-03-02,0.0,-7.6,-1.8,-13.4
