,DATE,PRCP,TAVG,TMAX,TMIN
69,1881-03-11,0.0,-4.5,-1.8,-6.3
434,1882-03-11,0.0,-2.0,,-4.6
799,1883-03-11,0.2,-5.7,,-10.3
1165,1884-03-11,0.0,-13.9,-7.9,-19.6
1530,1885-03-11,0.0,-8.9,-6.1,-13.3
1895,1886-03-11,0.0,-7.0,-3.8,-12.3
2260,1887-03-11,1.6,-10.2,-8.0,-13.6
2626,1888-03-11,0.0,-16.9,-12.7,-21.2
2991,1889-03-11,0.0,-4.5,-2.5,-7.4
3356,1890-03-11,0.9,-1.4,1.4,-5.3
3721,1891-03-11,1.8,-0.7,4.3,-5.3
4087,1892-03-11,0.0,-4.5,-1.9,-7.5
4452,1893-03-11,1.1,-6.9,-4.4,-9.1
4817,1894-03-11,0.0,-6.7,-2.0,-10.4
5182,1895-03-11,0.0,-6.4,-1.0,-17.0
5548,1896-03-11,0.1,-4.2,-1.1,-7.3
5913,1897-03-11,0.0,-6.9,-2.1,-11.4
6278,1898-03-11,5.7,-5.4,-4.1,-7.1
6643,1899-03-11,2.2,-1.2,1.5,-10.3
7008,1900-03-11,0.0,-0.3,4.7,-8.6
7373,1901-03-11,0.0,0.6,2.7,-2.8
7738,1902-03-11,0.0,-13.5,-10.3,-17.2
8103,1903-03-11,0.0,-2.4,,-3.8
8469,1904-03-11,0.5,-6.2,-3.1,-12.3
8834,1905-03-11,0.0,0.1,2.3,-1.7
9199,1906-03-11,0.1,-12.2,-4.6,-15.6
9564,1907-03-11,0.2,-4.9,-1.8,-5.9
9930,1908-03-11,0.0,-14.6,-10.7,-17.7
10295,1909-03-11,0.0,-10.1,-6.5,-13.2
10660,1910-03-11,2.5,2.2,5.4,-1.2
11025,1911-03-11,0.0,-2.7,-0.1,-5.3
11391,1912-03-11,0.7,-3.6,-1.5,-4.9
11756,1913-03-11,1.6,1.3,2.0,0.2
12121,1914-03-11,0.2,-6.8,-3.8,-11.1
12486,1915-03-11,0.9,-7.3,-2.8,-13.8
12852,1916-03-11,2.3,-5.1,-3.1,-8.0
13217,1917-03-11,0.0,-10.0,-6.4,-13.3
13582,1918-03-11,0.1,-3.8,-0.8,-5.0
13947,1919-03-11,2.0,-1.7,2.1,-6.2
14313,1920-03-11,0.2,-2.0,1.4,-3.4
14678,1921-03-11,0.0,-0.1,2.3,-4.4
15043,1922-03-11,0.1,-5.1,-1.1,-11.3
15408,1923-03-11,0.0,-12.9,-3.2,-17.8
15774,1924-03-11,2.6,-5.2,-1.6,-6.4
16139,1925-03-11,8.6,-6.8,-5.1,-7.5
16504,1926-03-11,0.8,-4.1,1.6,-5.9
16869,1927-03-11,0.1,2.4,4.4,0.9
17235,1928-03-11,1.1,-9.5,-4.0,-19.8
17600,1929-03-11,1.0,-13.6,-8.0,-21.0
17965,1930-03-11,0.0,-1.8,3.1,-5.3
18330,1931-03-11,0.9,-6.3,-2.8,-9.8
18696,1932-03-11,0.0,-16.6,-13.9,-19.2
19061,1933-03-11,0.3,-0.9,1.0,-4.9
19426,1934-03-11,0.2,-12.3,-6.2,-16.0
19791,1935-03-11,0.0,1.8,5.4,-2.7
20157,1936-03-11,0.0,0.9,1.9,0.1
20522,1937-03-11,0.0,-10.6,-8.1,-13.4
20887,1938-03-11,0.1,-4.2,-2.4,-6.8
21252,1939-03-11,0.0,-4.7,-2.5,-5.9
21618,1940-03-11,0.0,-14.0,-7.1,-18.8
21983,1941-03-11,0.2,-3.0,-0.7,-4.9
22348,1942-03-11,0.7,-14.2,-7.4,-17.3
22713,1943-03-11,2.7,2.8,3.6,1.8
23079,1944-03-11,3.9,-4.6,-2.4,-6.5
23444,1945-03-11,0.1,-13.3,-9.0,-16.7
23809,1946-03-11,0.0,-4.0,-1.3,-6.3
24174,1947-03-11,0.0,-12.5,-7.9,-18.5
24540,1948-03-11,0.0,-9.4,-4.2,-12.4
24905,1949-03-11,0.0,-5.6,-2.6,-8.8
25270,1950-03-11,0.0,-10.4,-0.7,-18.2
25635,1951-03-11,0.0,-14.5,-6.1,-22.1
26001,1952-03-11,0.0,0.1,2.7,-1.8
26366,1953-03-11,0.0,-6.9,-1.6,-9.4
26731,1954-03-11,0.0,-1.6,-0.4,-2.2
27096,1955-03-11,0.0,-14.8,-8.0,-22.5
27462,1956-03-11,0.0,-4.0,-1.7,-10.3
27827,1957-03-11,0.0,-0.5,2.5,-2.5
28192,1958-03-11,2.0,-1.2,0.8,-3.4
28557,1959-03-11,0.0,-4.8,3.2,-10.2
28923,1960-03-11,0.0,-3.0,1.2,-5.2
29288,1961-03-11,0.1,2.8,4.1,1.8
29653,1962-03-11,1.5,-2.8,-1.4,-3.7
30018,1963-03-11,0.0,-9.2,-2.8,-16.8
30384,1964-03-11,0.1,-4.5,-0.6,-7.9
30749,1965-03-11,0.6,-7.6,-2.4,-15.3
31114,1966-03-11,0.0,-12.7,-7.7,-16.3
31479,1967-03-11,0.0,3.7,5.3,1.9
31845,1968-03-11,2.8,-6.0,-4.0,-7.6
32210,1969-03-11,0.0,-11.0,-2.4,-18.1
32575,1970-03-11,0.0,0.0,2.8,-3.3
32940,1971-03-11,1.4,-11.2,-5.8,-16.2
33306,1972-03-11,0.0,-13.0,-7.2,-17.8
33671,1973-03-11,0.6,0.1,1.5,-1.8
34036,1974-03-11,0.0,0.2,4.6,-4.0
34401,1975-03-11,0.0,-0.6,2.4,-2.2
34767,1976-03-11,3.2,-5.6,-3.1,-9.9
35132,1977-03-11,0.9,2.1,2.9,1.4
35497,1978-03-11,0.0,0.4,2.0,-1.2
35862,1979-03-11,0.0,1.1,2.2,-0.1
36228,1980-03-11,0.0,-6.5,-1.3,-11.8
36593,1981-03-11,1.3,-7.8,-5.2,-10.0
36958,1982-03-11,0.0,-4.2,-0.1,-7.2
37323,1983-03-11,0.0,-10.9,-4.6,-17.2
37689,1984-03-11,0.0,-0.9,4.6,-5.2
38054,1985-03-11,1.4,-2.7,-0.2,-4.6
38419,1986-03-11,0.0,-0.3,0.4,-0.9
38784,1987-03-11,0.0,-5.4,1.4,-12.4
39150,1988-03-11,0.0,-1.5,-0.2,-3.0
39515,1989-03-11,0.0,4.2,6.8,2.2
39880,1990-03-11,0.0,-1.4,-0.2,-2.8
40245,1991-03-11,0.0,0.9,2.4,-1.1
40611,1992-03-11,0.0,4.0,8.0,1.4
40976,1993-03-11,0.0,-6.4,-1.2,-9.7
41341,1994-03-11,2.1,1.9,4.4,0.5
41706,1995-03-11,0.0,3.3,5.9,2.3
42072,1996-03-11,0.0,-4.1,1.4,-9.3
42437,1997-03-11,0.0,0.8,3.0,-1.0
42802,1998-03-11,0.0,-11.9,-6.1,-16.4
43167,1999-03-11,0.2,-2.9,-1.1,-4.6
43533,2000-03-11,0.0,-5.4,-2.9,-7.7
43898,2001-03-11,1.7,2.4,3.7,-0.3
44263,2002-03-11,0.6,-2.0,0.6,-4.6
44628,2003-03-11,1.9,2.7,3.9,0.6
44994,2004-03-11,0.0,-3.0,2.9,-7.1
45359,2005-03-11,1.7,-10.0,-7.4,-12.9
45724,2006-03-11,0.0,-12.1,-5.6,-17.6
46089,2007-03-11,1.8,2.1,3.1,0.8
46455,2008-03-11,0.0,5.7,9.8,2.7
46820,2009-03-11,2.5,0.2,1.4,-0.6
47185,2010-03-11,1.9,0.5,3.8,-2.7
47550,2011-03-11,0.4,-0.2,1.2,-1.7
47916,2012-03-11,6.2,0.9,2.2,-0.4
48281,2013-03-11,3.0,-8.8,-5.4,-11.8
48646,2014-03-11,,3.2,,
49011,2015-03-11,0.0,3.4,,
49356,2016-03-11,0.0,-0.3,4.4,
49721,2017-03-11,0.5,1.8,,
50086,2018-03-11,0.3,0.1,,
50444,2019-03-11,0.8,-3.3,0.2,
