,DATE,PRCP,TAVG,TMAX,TMIN
332,1881-11-29,0.0,4.7,5.9,3.7
697,1882-11-29,0.0,-11.5,,-15.1
1062,1883-11-29,2.3,0.2,1.1,-1.4
1428,1884-11-29,0.0,-12.0,-11.0,-16.8
1793,1885-11-29,0.0,-8.3,-5.3,-17.6
2158,1886-11-29,0.0,2.3,2.9,-1.0
2523,1887-11-29,2.9,-0.5,2.7,-2.6
2889,1888-11-29,3.9,-0.6,1.9,-3.3
3254,1889-11-29,2.9,0.2,2.5,-0.8
3619,1890-11-29,0.0,-8.1,-3.0,-11.3
3984,1891-11-29,1.3,-3.1,-1.2,-9.2
4350,1892-11-29,0.2,2.3,3.0,-2.8
4715,1893-11-29,0.0,-4.9,-4.5,-7.2
5080,1894-11-29,4.0,1.1,2.1,-1.5
5445,1895-11-29,0.0,-2.4,-0.8,-8.1
5811,1896-11-29,0.9,-8.0,-7.0,-9.9
6176,1897-11-29,4.1,-1.9,1.2,-4.8
6541,1898-11-29,0.4,3.1,4.7,2.3
6906,1899-11-29,0.0,-2.0,0.1,-3.1
7271,1900-11-29,2.4,-2.0,-1.0,-7.7
7636,1901-11-29,0.9,-6.9,0.4,-8.4
8001,1902-11-29,1.2,-10.4,-8.6,-11.3
8366,1903-11-29,1.0,-5.2,,-8.8
8732,1904-11-29,3.3,-8.9,-0.8,-11.6
9097,1905-11-29,0.9,2.8,3.9,1.2
9462,1906-11-29,2.5,-1.1,0.5,-3.4
9827,1907-11-29,0.6,0.2,3.8,-1.8
10193,1908-11-29,0.6,-1.8,0.0,-5.1
10558,1909-11-29,0.1,-12.9,-9.1,-13.6
10923,1910-11-29,0.0,-8.0,-6.8,-9.5
11288,1911-11-29,0.0,-1.6,0.4,-4.1
11654,1912-11-29,1.2,0.8,1.2,0.2
12019,1913-11-29,1.0,0.9,1.9,-2.7
12384,1914-11-29,0.0,1.5,2.4,0.1
12749,1915-11-29,4.9,-5.7,1.1,-11.2
13115,1916-11-29,0.7,3.7,4.7,2.3
13480,1917-11-29,2.5,-4.6,-0.6,-5.4
13845,1918-11-29,1.2,-5.4,-3.2,-7.4
14210,1919-11-29,2.7,-0.1,1.2,-1.0
14576,1920-11-29,0.0,-1.6,-0.4,-2.6
14941,1921-11-29,2.2,-9.3,-8.0,-11.6
15306,1922-11-29,1.7,-5.5,-3.5,-6.1
15671,1923-11-29,0.0,-6.2,-2.9,-9.4
16037,1924-11-29,0.8,-1.0,2.4,-1.6
16402,1925-11-29,18.4,-6.6,-5.1,-9.2
16767,1926-11-29,0.0,-3.3,-1.3,-4.8
17132,1927-11-29,0.0,0.5,1.5,-0.2
17498,1928-11-29,0.5,3.4,4.3,2.4
17863,1929-11-29,0.9,1.5,2.7,-0.4
18228,1930-11-29,0.1,1.8,4.0,-0.3
18593,1931-11-29,1.3,-3.9,-3.2,-6.2
18959,1932-11-29,0.0,2.3,3.5,0.8
19324,1933-11-29,1.2,-6.1,-2.3,-14.0
19689,1934-11-29,0.0,1.7,3.0,0.6
20054,1935-11-29,2.7,0.6,1.4,-2.6
20420,1936-11-29,0.0,-2.4,-1.3,-5.0
20785,1937-11-29,4.1,-3.2,-1.6,-4.4
21150,1938-11-29,0.0,2.7,3.6,2.0
21515,1939-11-29,5.0,1.2,1.8,0.2
21881,1940-11-29,0.2,-3.4,-2.4,-5.4
22246,1941-11-29,0.0,1.3,1.6,0.4
22611,1942-11-29,1.6,-6.7,-4.6,-8.8
