,DATE,PRCP,TAVG,TMAX,TMIN
363,1881-12-30,0.0,-7.1,-5.4,-9.3
728,1882-12-30,2.1,-16.4,,-23.0
1093,1883-12-30,0.0,0.9,1.5,-3.3
1459,1884-12-30,0.2,-1.5,-0.4,-3.7
1824,1885-12-30,0.0,-0.6,2.0,-2.2
2189,1886-12-30,0.0,-5.4,-2.5,-7.0
2554,1887-12-30,0.8,-20.8,-18.4,-22.6
2920,1888-12-30,0.0,-16.2,-9.5,-17.7
3285,1889-12-30,0.0,-2.0,-0.7,-8.8
3650,1890-12-30,0.0,-4.6,-0.8,-6.5
4015,1891-12-30,0.0,-1.0,-0.3,-3.6
4381,1892-12-30,5.5,-14.5,-8.8,-17.9
4746,1893-12-30,0.1,2.5,3.1,0.6
5111,1894-12-30,0.0,-2.6,-1.1,-3.4
5476,1895-12-30,0.1,-8.4,-6.2,-12.1
5842,1896-12-30,1.3,-0.1,1.4,-4.7
6207,1897-12-30,2.5,2.5,3.2,2.3
6572,1898-12-30,0.9,1.1,2.3,-0.1
6937,1899-12-30,2.3,-4.8,-2.2,-10.4
7302,1900-12-30,0.1,-27.5,-21.3,-28.9
7667,1901-12-30,1.5,-9.5,-7.8,-16.6
8032,1902-12-30,7.5,-3.8,-0.7,-5.4
8397,1903-12-30,0.0,-6.1,,-7.8
8763,1904-12-30,0.1,-18.4,-13.0,-20.4
9128,1905-12-30,0.3,-16.8,-14.2,-19.1
9493,1906-12-30,0.3,-10.2,-9.0,-11.5
9858,1907-12-30,0.4,-11.4,-6.9,-13.4
10224,1908-12-30,0.1,-6.8,-6.5,-8.6
10589,1909-12-30,3.4,-2.1,0.2,-3.6
10954,1910-12-30,0.1,-3.2,-2.3,-3.9
11319,1911-12-30,1.5,-4.7,-3.0,-6.6
11685,1912-12-30,1.2,-6.9,-5.6,-8.9
12050,1913-12-30,0.3,-10.3,-8.8,-16.7
12415,1914-12-30,0.1,-6.7,-3.8,-8.8
12780,1915-12-30,0.5,-20.4,-14.0,-26.7
13146,1916-12-30,0.3,-13.1,-11.4,-14.3
13511,1917-12-30,0.4,-0.8,1.1,-3.6
13876,1918-12-30,0.3,-6.0,-2.5,-9.2
14241,1919-12-30,0.0,-11.3,-9.1,-16.8
14607,1920-12-30,0.0,-9.3,-5.7,-11.1
14972,1921-12-30,0.0,-6.4,-3.1,-7.8
15337,1922-12-30,0.9,-1.6,-0.5,-3.3
15702,1923-12-30,4.0,-11.3,-6.1,-13.5
16068,1924-12-30,0.0,0.9,1.2,0.3
16433,1925-12-30,5.1,-3.7,2.5,-7.8
16798,1926-12-30,0.0,-17.0,-11.6,-19.7
17163,1927-12-30,1.9,-6.6,-0.7,-15.1
17529,1928-12-30,1.8,-8.5,-5.1,-13.9
17894,1929-12-30,0.0,-1.7,1.0,-4.0
18259,1930-12-30,0.2,-13.4,-11.3,-16.5
18624,1931-12-30,0.4,-11.3,-6.6,-14.2
18990,1932-12-30,0.4,3.1,4.5,2.1
19355,1933-12-30,5.1,-14.8,-13.0,-17.3
19720,1934-12-30,0.0,-8.4,-6.3,-10.9
20085,1935-12-30,7.1,-0.5,0.5,-3.4
20451,1936-12-30,0.0,-6.2,-5.5,-9.3
20816,1937-12-30,1.0,-7.9,-5.8,-9.4
21181,1938-12-30,0.8,-8.9,-6.1,-13.3
21546,1939-12-30,0.0,-7.0,-4.5,-10.7
21912,1940-12-30,0.0,-18.6,-13.8,-20.4
22277,1941-12-30,0.0,-16.2,-14.6,-18.5
22642,1942-12-30,0.0,-8.9,-5.2,-10.8
23007,1943-12-30,0.5,-0.9,0.6,-3.0
23373,1944-12-30,0.0,0.2,1.6,-4.4
23738,1945-12-30,7.2,-6.3,-3.4,-8.4
24103,1946-12-30,0.0,-4.9,-3.6,-6.1
24468,1947-12-30,0.0,-17.5,-14.1,-21.0
24834,1948-12-30,0.0,0.4,3.0,-3.8
25199,1949-12-30,0.1,-13.9,-10.6,-18.3
25564,1950-12-30,0.6,-17.2,-9.2,-23.6
25929,1951-12-30,0.3,2.0,2.8,0.5
26295,1952-12-30,0.0,-4.8,-3.6,-6.5
26660,1953-12-30,0.1,-7.3,-2.9,-10.8
27025,1954-12-30,0.0,-5.6,-3.1,-9.3
27390,1955-12-30,0.2,-3.6,-2.3,-4.4
27756,1956-12-30,0.0,-7.5,-5.5,-8.7
28121,1957-12-30,0.1,-1.0,-0.1,-2.4
28486,1958-12-30,1.6,-10.4,-7.7,-12.3
