,DATE,PRCP,TAVG,TMAX,TMIN
147,1881-05-28,0.0,5.8,9.0,1.8
512,1882-05-28,0.0,16.1,,11.5
877,1883-05-28,0.0,13.1,,9.5
1243,1884-05-28,0.0,10.3,13.7,2.5
1608,1885-05-28,0.0,10.6,12.6,7.0
1973,1886-05-28,1.5,14.6,20.7,9.0
2338,1887-05-28,5.5,8.8,14.0,7.5
2704,1888-05-28,0.2,8.3,11.8,0.6
3069,1889-05-28,0.0,23.8,28.6,16.3
3434,1890-05-28,0.2,10.4,13.7,7.4
3799,1891-05-28,0.0,16.0,23.0,13.1
4165,1892-05-28,4.0,11.9,16.0,7.0
4530,1893-05-28,0.1,10.6,15.9,7.6
4895,1894-05-28,0.5,8.2,10.9,4.1
5260,1895-05-28,1.1,6.6,11.1,1.3
5626,1896-05-28,0.0,19.0,25.0,9.6
5991,1897-05-28,0.0,19.0,24.8,12.2
6356,1898-05-28,10.3,10.6,11.5,9.8
6721,1899-05-28,0.3,16.4,22.0,12.1
7086,1900-05-28,3.3,10.0,17.5,7.8
7451,1901-05-28,0.0,12.0,18.7,3.0
7816,1902-05-28,0.4,9.8,12.2,8.0
8181,1903-05-28,0.0,16.4,21.1,9.4
8547,1904-05-28,2.0,10.1,12.8,7.1
8912,1905-05-28,0.0,13.7,19.0,8.2
9277,1906-05-28,0.0,11.8,15.3,6.2
9642,1907-05-28,11.5,3.0,6.5,1.4
10008,1908-05-28,0.0,14.4,18.2,9.1
10373,1909-05-28,0.0,10.6,14.7,2.3
10738,1910-05-28,12.8,5.7,8.2,4.4
11103,1911-05-28,0.0,20.0,25.1,10.6
11469,1912-05-28,0.0,18.7,22.8,12.6
11834,1913-05-28,7.8,8.7,10.2,6.6
12199,1914-05-28,0.1,9.3,14.9,6.5
12564,1915-05-28,0.8,10.4,14.2,6.2
12930,1916-05-28,0.0,4.9,7.5,3.2
13295,1917-05-28,0.0,12.6,16.7,9.9
13660,1918-05-28,0.0,2.6,5.7,-0.1
14025,1919-05-28,0.3,17.0,20.9,13.3
14391,1920-05-28,0.0,15.4,18.5,7.2
14756,1921-05-28,5.2,18.4,25.2,11.9
15121,1922-05-28,4.8,11.4,14.1,9.0
15486,1923-05-28,25.8,11.0,17.6,6.5
15852,1924-05-28,0.0,13.0,16.4,7.6
16217,1925-05-28,0.0,10.4,13.4,6.9
16582,1926-05-28,0.0,14.0,20.0,7.7
16947,1927-05-28,0.7,10.6,14.7,5.8
17313,1928-05-28,0.5,14.5,19.0,11.2
17678,1929-05-28,0.0,21.5,26.7,14.1
18043,1930-05-28,5.0,18.7,22.6,16.8
18408,1931-05-28,0.1,16.0,20.4,11.1
18774,1932-05-28,0.0,12.6,17.3,4.8
19139,1933-05-28,0.0,6.8,11.5,5.2
19504,1934-05-28,0.0,11.1,14.7,6.0
19869,1935-05-28,0.0,12.8,15.4,6.7
20235,1936-05-28,6.9,15.5,22.4,14.0
20600,1937-05-28,10.3,13.8,16.5,9.8
20965,1938-05-28,13.3,10.8,13.1,8.7
21330,1939-05-28,0.5,14.7,19.3,10.5
21696,1940-05-28,0.0,12.7,18.3,7.0
22061,1941-05-28,0.0,12.0,16.9,6.1
22426,1942-05-28,0.0,15.8,21.1,7.1
22791,1943-05-28,0.0,11.4,18.2,9.6
23157,1944-05-28,0.0,11.1,16.0,5.9
23522,1945-05-28,0.0,9.8,14.4,5.6
23887,1946-05-28,0.1,11.7,18.5,9.0
24252,1947-05-28,5.4,11.6,18.0,8.8
24618,1948-05-28,2.4,14.8,21.9,11.4
24983,1949-05-28,1.3,14.0,19.2,11.4
25348,1950-05-28,0.0,8.1,12.7,4.4
25713,1951-05-28,0.0,10.4,16.3,3.3
26079,1952-05-28,2.3,7.6,11.9,4.7
26444,1953-05-28,0.1,8.0,9.8,6.0
26809,1954-05-28,0.0,11.1,18.7,6.1
27174,1955-05-28,0.0,6.9,11.1,2.5
27540,1956-05-28,0.0,9.9,14.8,4.2
27905,1957-05-28,0.0,6.5,10.1,2.7
28270,1958-05-28,8.1,16.6,22.8,11.2
28635,1959-05-28,1.2,5.0,7.7,2.8
29001,1960-05-28,0.0,19.1,23.7,13.0
29366,1961-05-28,0.0,19.5,25.3,12.2
29731,1962-05-28,3.5,15.2,23.9,11.9
30096,1963-05-28,0.0,15.5,20.9,7.1
30462,1964-05-28,0.0,17.1,22.5,11.2
30827,1965-05-28,0.6,10.2,14.4,7.1
31192,1966-05-28,0.0,18.1,27.4,12.9
31557,1967-05-28,0.0,15.1,20.4,7.4
31923,1968-05-28,0.0,13.0,19.0,5.5
32288,1969-05-28,0.0,10.4,14.7,5.3
32653,1970-05-28,0.0,13.4,17.6,7.2
33018,1971-05-28,0.0,19.0,24.4,14.6
33384,1972-05-28,0.7,11.6,14.1,9.2
33749,1973-05-28,0.0,13.6,18.7,9.4
34114,1974-05-28,0.0,9.3,12.6,5.9
34479,1975-05-28,9.8,7.9,10.5,5.1
34845,1976-05-28,0.0,6.3,11.6,0.1
35210,1977-05-28,0.4,10.8,13.3,9.3
35575,1978-05-28,0.0,14.1,18.0,10.7
35940,1979-05-28,3.3,20.2,27.6,12.9
36306,1980-05-28,0.0,10.1,14.5,6.5
36671,1981-05-28,2.0,15.7,20.7,11.4
37036,1982-05-28,0.0,17.6,24.3,10.6
37401,1983-05-28,0.0,19.0,23.3,15.4
37767,1984-05-28,5.9,18.2,21.1,16.0
38132,1985-05-28,0.0,17.0,24.9,10.4
38497,1986-05-28,1.1,12.3,18.5,7.1
38862,1987-05-28,2.5,2.2,3.6,1.0
39228,1988-05-28,0.0,17.4,21.6,12.7
39593,1989-05-28,0.0,13.4,16.6,8.4
39958,1990-05-28,0.0,7.4,9.8,5.0
40323,1991-05-28,0.0,9.8,12.4,6.9
40689,1992-05-28,0.0,15.3,20.2,9.0
41054,1993-05-28,10.4,8.2,11.3,4.9
41419,1994-05-28,0.0,7.7,10.5,3.8
41784,1995-05-28,0.0,15.5,23.6,10.1
42150,1996-05-28,0.0,13.8,19.4,8.4
42515,1997-05-28,0.0,11.2,15.5,5.4
42880,1998-05-28,0.0,12.6,19.6,4.7
43245,1999-05-28,3.7,11.8,15.5,9.8
43611,2000-05-28,0.0,14.3,19.8,8.7
43976,2001-05-28,0.1,9.6,11.5,8.0
44341,2002-05-28,0.0,11.6,16.4,5.2
44706,2003-05-28,0.0,13.2,16.0,10.0
45072,2004-05-28,0.0,11.5,16.4,7.6
45437,2005-05-28,0.0,13.4,15.5,10.6
45802,2006-05-28,0.7,10.2,12.2,8.1
46167,2007-05-28,0.3,23.6,29.7,17.6
46533,2008-05-28,0.0,12.9,19.2,7.6
46898,2009-05-28,0.1,14.5,18.2,11.7
47263,2010-05-28,0.0,11.0,13.6,9.8
47628,2011-05-28,12.3,14.0,19.1,11.4
47994,2012-05-28,0.0,16.2,21.1,9.7
48359,2013-05-28,0.0,18.7,23.8,14.1
48724,2014-05-28,32.0,9.3,,6.2
49068,2015-05-28,16.8,12.3,,
