,DATE,PRCP,TAVG,TMAX,TMIN
211,1881-07-31,9.1,17.2,22.1,13.9
576,1882-07-31,0.0,24.5,,16.3
941,1883-07-31,9.9,15.7,,14.6
1307,1884-07-31,0.3,18.2,21.7,14.0
1672,1885-07-31,0.0,22.6,26.0,14.5
2037,1886-07-31,0.0,17.7,20.1,16.0
2402,1887-07-31,0.0,21.0,24.3,16.9
2768,1888-07-31,1.2,19.0,23.8,14.8
3133,1889-07-31,3.4,17.5,22.0,13.4
3498,1890-07-31,1.5,15.5,17.7,13.3
3863,1891-07-31,7.6,18.5,23.2,12.9
4229,1892-07-31,0.0,16.2,19.7,14.6
4594,1893-07-31,0.0,24.8,30.0,17.4
4959,1894-07-31,5.3,10.7,13.8,9.9
5324,1895-07-31,3.4,15.3,18.4,14.8
5690,1896-07-31,0.1,20.9,24.4,16.8
6055,1897-07-31,0.0,20.1,25.9,15.7
6420,1898-07-31,0.9,19.7,25.7,16.3
6785,1899-07-31,2.9,16.5,19.1,14.6
7150,1900-07-31,1.6,16.5,21.2,8.0
7515,1901-07-31,0.0,23.6,26.9,19.8
7880,1902-07-31,0.4,14.0,18.2,10.8
8245,1903-07-31,0.1,17.5,20.8,16.2
8611,1904-07-31,0.0,15.1,19.9,8.0
8976,1905-07-31,0.0,18.0,23.0,13.0
9341,1906-07-31,0.0,16.8,21.3,10.1
9706,1907-07-31,5.3,17.0,19.7,14.0
10072,1908-07-31,0.0,23.2,27.9,15.7
10437,1909-07-31,2.8,14.5,17.0,12.1
10802,1910-07-31,0.0,19.2,25.4,13.3
11167,1911-07-31,0.0,20.8,26.4,17.0
11533,1912-07-31,2.1,20.6,25.9,18.0
11898,1913-07-31,0.0,18.0,21.5,12.2
12263,1914-07-31,0.1,14.8,17.4,13.3
12628,1915-07-31,0.0,17.0,20.0,13.9
12994,1916-07-31,1.7,14.8,16.2,12.5
13359,1917-07-31,0.0,18.2,24.5,12.8
13724,1918-07-31,4.2,13.8,18.2,13.0
14089,1919-07-31,0.4,18.2,20.9,13.4
14455,1920-07-31,0.1,22.6,28.7,16.7
14820,1921-07-31,0.0,14.5,17.5,13.1
15185,1922-07-31,0.0,15.5,18.4,13.5
15550,1923-07-31,0.0,15.3,18.1,14.6
15916,1924-07-31,0.0,21.2,24.9,14.1
16281,1925-07-31,0.4,20.4,24.7,16.6
16646,1926-07-31,0.0,15.8,17.8,14.2
17011,1927-07-31,1.7,22.6,27.4,14.9
17377,1928-07-31,0.0,15.3,18.0,12.9
17742,1929-07-31,0.0,17.1,20.8,12.2
18107,1930-07-31,2.9,17.4,21.4,14.6
18472,1931-07-31,0.0,21.9,27.5,15.8
18838,1932-07-31,0.0,19.3,22.2,16.9
19203,1933-07-31,0.0,17.7,20.6,15.6
19568,1934-07-31,1.2,16.8,16.8,13.6
19933,1935-07-31,0.0,17.9,21.3,13.4
20299,1936-07-31,2.8,17.5,22.3,15.2
20664,1937-07-31,13.4,17.8,21.7,13.7
21029,1938-07-31,0.0,22.2,25.7,19.1
21394,1939-07-31,0.0,21.6,26.7,18.1
21760,1940-07-31,0.2,15.7,18.0,12.6
22125,1941-07-31,0.0,19.8,24.4,17.6
22490,1942-07-31,0.0,14.0,15.9,12.0
22855,1943-07-31,0.0,19.4,22.9,14.1
23221,1944-07-31,0.0,17.9,21.8,12.6
23586,1945-07-31,0.4,14.7,17.3,13.5
23951,1946-07-31,21.4,16.4,18.9,13.7
24316,1947-07-31,0.0,16.5,19.7,11.2
24682,1948-07-31,0.3,17.3,21.7,16.1
25047,1949-07-31,0.0,15.2,18.4,10.4
25412,1950-07-31,0.6,16.8,20.7,13.9
25777,1951-07-31,0.0,16.4,20.8,11.1
26143,1952-07-31,2.6,18.9,23.0,15.5
26508,1953-07-31,0.0,17.6,23.3,11.9
26873,1954-07-31,0.0,16.6,19.4,13.4
27238,1955-07-31,0.0,23.2,29.6,15.8
27604,1956-07-31,2.8,17.6,21.4,15.4
27969,1957-07-31,0.0,19.5,24.2,13.4
28334,1958-07-31,17.1,20.1,27.4,15.6
28699,1959-07-31,0.0,16.9,19.9,12.7
29065,1960-07-31,1.0,19.7,22.4,17.0
29430,1961-07-31,0.0,20.4,25.2,15.5
29795,1962-07-31,0.0,14.7,19.0,10.2
30160,1963-07-31,0.0,22.6,27.8,16.3
30526,1964-07-31,0.0,16.0,19.7,12.8
30891,1965-07-31,1.3,16.0,19.3,13.9
31256,1966-07-31,0.0,18.1,23.7,12.9
31621,1967-07-31,0.0,21.8,28.2,16.4
31987,1968-07-31,0.0,14.1,18.7,8.6
32352,1969-07-31,0.0,20.7,24.9,15.3
32717,1970-07-31,0.0,17.6,22.1,13.7
33082,1971-07-31,0.0,19.8,26.9,13.9
33448,1972-07-31,0.0,21.0,25.8,16.0
33813,1973-07-31,0.0,16.5,22.6,11.6
34178,1974-07-31,0.7,14.0,17.1,11.3
34543,1975-07-31,0.0,21.1,26.6,15.2
34909,1976-07-31,0.8,16.2,20.6,13.3
35274,1977-07-31,2.7,19.6,22.8,16.8
35639,1978-07-31,0.0,20.8,24.5,17.1
36004,1979-07-31,0.0,18.0,22.2,13.2
36370,1980-07-31,0.0,22.7,27.9,17.3
36735,1981-07-31,2.9,20.3,23.5,17.1
37100,1982-07-31,0.0,15.5,20.0,12.6
37465,1983-07-31,0.3,16.9,20.4,13.7
37831,1984-07-31,0.0,18.0,23.3,12.6
38196,1985-07-31,8.5,17.5,20.9,15.6
38561,1986-07-31,0.0,22.4,28.2,17.0
38926,1987-07-31,0.0,17.2,21.8,12.4
39292,1988-07-31,13.8,17.2,21.0,14.5
39657,1989-07-31,0.0,21.2,26.1,16.0
40022,1990-07-31,3.4,15.5,18.5,13.0
40387,1991-07-31,0.0,21.0,26.3,16.1
40753,1992-07-31,11.2,18.3,23.7,15.1
41118,1993-07-31,0.0,17.0,21.1,13.0
41483,1994-07-31,0.0,24.1,29.7,19.2
41848,1995-07-31,0.0,17.0,20.9,12.5
42214,1996-07-31,0.0,16.6,19.8,14.0
42579,1997-07-31,0.0,19.9,23.8,15.4
42944,1998-07-31,5.6,19.1,21.9,16.7
43309,1999-07-31,0.0,17.2,23.4,10.5
43675,2000-07-31,0.0,17.2,20.7,14.6
44040,2001-07-31,4.8,17.8,22.1,13.4
44405,2002-07-31,0.0,23.4,28.4,17.3
44770,2003-07-31,0.0,26.3,31.2,21.4
45136,2004-07-31,13.7,20.2,25.1,17.7
45501,2005-07-31,10.0,19.8,23.3,17.6
45866,2006-07-31,0.0,14.3,17.3,12.1
46231,2007-07-31,3.5,16.5,20.0,14.2
46597,2008-07-31,0.0,16.5,21.3,10.6
46962,2009-07-31,0.0,20.2,25.6,13.8
47327,2010-07-31,6.5,23.0,27.0,18.7
47692,2011-07-31,0.0,19.1,21.9,15.8
48058,2012-07-31,0.0,21.8,26.7,19.5
48423,2013-07-31,0.0,20.7,28.3,17.4
48788,2014-07-31,,25.9,,
49132,2015-07-31,4.1,14.1,,
49498,2016-07-31,13.0,19.3,24.0,
49863,2017-07-31,0.0,19.4,,
50228,2018-07-31,0.0,22.2,28.9,
