,DATE,PRCP,TAVG,TMAX,TMIN
91,1881-04-02,0.1,-4.5,2.2,-10.0
456,1882-04-02,0.0,2.3,,-1.0
821,1883-04-02,1.8,0.4,,-0.9
1187,1884-04-02,0.0,-2.0,1.7,-7.0
1552,1885-04-02,0.0,2.6,9.3,-2.5
1917,1886-04-02,0.0,1.7,4.4,0.6
2282,1887-04-02,0.0,1.6,5.4,-2.3
2648,1888-04-02,0.3,3.2,6.0,1.3
3013,1889-04-02,1.3,-5.0,-0.8,-12.0
3378,1890-04-02,0.0,-2.3,1.5,-4.8
3743,1891-04-02,0.0,4.7,9.2,0.1
4109,1892-04-02,0.0,-4.6,-0.3,-7.4
4474,1893-04-02,0.1,1.7,3.5,-0.3
4839,1894-04-02,0.0,6.0,9.9,1.5
5204,1895-04-02,0.7,-1.2,1.4,-6.0
5570,1896-04-02,0.0,-4.2,-0.6,-8.6
5935,1897-04-02,0.0,1.0,2.6,0.0
6300,1898-04-02,1.4,2.6,4.4,1.1
6665,1899-04-02,0.4,0.3,2.7,-1.8
7030,1900-04-02,0.6,0.1,1.9,-1.0
7395,1901-04-02,4.8,3.1,4.7,1.6
7760,1902-04-02,0.0,-0.5,1.8,-2.2
8125,1903-04-02,0.2,-2.3,,-3.3
8491,1904-04-02,0.0,-2.8,3.0,-9.2
8856,1905-04-02,0.0,0.3,2.8,-0.9
9221,1906-04-02,0.0,-2.7,1.8,-7.4
9586,1907-04-02,0.0,3.5,7.8,-2.7
9952,1908-04-02,0.0,1.2,2.9,-1.3
10317,1909-04-02,1.1,3.4,7.0,-0.2
10682,1910-04-02,0.0,0.4,4.0,-2.4
11047,1911-04-02,0.6,2.0,5.6,-2.3
11413,1912-04-02,1.9,-1.1,0.7,-2.5
11778,1913-04-02,0.0,8.0,14.3,2.2
12143,1914-04-02,0.1,-1.3,1.8,-5.3
12508,1915-04-02,0.5,-2.1,0.8,-5.9
12874,1916-04-02,2.6,-1.7,1.9,-2.3
13239,1917-04-02,0.0,2.0,3.0,-0.5
13604,1918-04-02,0.0,2.1,5.4,-1.2
13969,1919-04-02,0.3,-3.3,0.4,-7.2
14335,1920-04-02,0.0,4.2,10.7,0.7
14700,1921-04-02,0.0,0.2,5.2,-2.4
15065,1922-04-02,3.2,0.0,1.9,-2.4
15430,1923-04-02,0.0,-0.8,1.4,-5.6
15796,1924-04-02,0.0,-2.4,-0.1,-4.7
16161,1925-04-02,0.7,3.4,5.7,0.6
16526,1926-04-02,0.0,-0.4,1.2,-3.6
16891,1927-04-02,0.0,3.2,5.9,0.7
17257,1928-04-02,0.7,2.0,2.5,1.4
17622,1929-04-02,0.0,-7.1,-4.2,-11.3
17987,1930-04-02,0.0,-0.6,4.0,-5.7
18352,1931-04-02,0.0,-6.5,-3.1,-8.8
18718,1932-04-02,0.3,2.2,3.2,1.4
19083,1933-04-02,6.3,2.4,3.4,1.0
19448,1934-04-02,0.0,0.7,3.9,-2.3
19813,1935-04-02,0.0,1.6,5.2,-3.8
20179,1936-04-02,5.4,3.2,5.0,1.8
20544,1937-04-02,0.1,0.2,6.7,-5.4
20909,1938-04-02,0.0,-2.3,-0.3,-4.5
21274,1939-04-02,0.0,-8.6,-5.6,-12.8
21640,1940-04-02,0.0,4.1,9.5,0.1
22005,1941-04-02,0.0,-3.4,-0.3,-5.4
22370,1942-04-02,5.6,-3.2,-0.6,-5.3
22735,1943-04-02,0.0,0.5,3.0,-0.3
23101,1944-04-02,0.0,-7.3,-0.8,-14.0
23466,1945-04-02,8.9,3.8,5.9,1.5
23831,1946-04-02,0.6,-5.2,-0.1,-12.5
24196,1947-04-02,3.1,2.9,5.4,0.7
24562,1948-04-02,0.0,5.4,10.1,1.9
24927,1949-04-02,0.0,-2.6,1.0,-6.2
25292,1950-04-02,0.9,4.7,7.6,3.2
25657,1951-04-02,3.3,1.0,1.9,0.2
26023,1952-04-02,3.8,-1.8,1.0,-4.2
26388,1953-04-02,0.0,-0.8,4.6,-5.3
26753,1954-04-02,2.2,1.0,2.7,-0.8
27118,1955-04-02,0.7,-7.3,-2.4,-13.9
27484,1956-04-02,1.4,-4.5,-0.6,-9.2
27849,1957-04-02,0.0,2.1,8.4,-1.9
28214,1958-04-02,0.0,1.2,6.3,-4.3
28579,1959-04-02,3.1,2.3,3.6,-0.6
28945,1960-04-02,0.0,-10.7,-2.3,-17.6
29310,1961-04-02,0.3,-1.0,2.3,-2.3
29675,1962-04-02,0.0,0.8,2.9,-0.6
30040,1963-04-02,0.0,-6.2,0.5,-12.6
30406,1964-04-02,0.2,-0.5,1.5,-2.4
30771,1965-04-02,0.9,-4.8,-0.9,-7.0
31136,1966-04-02,0.2,5.4,7.2,4.0
31501,1967-04-02,0.0,1.4,5.0,-2.0
31867,1968-04-02,0.5,0.0,4.0,-3.8
32232,1969-04-02,0.0,0.0,1.9,-1.5
32597,1970-04-02,1.4,3.3,8.2,0.2
32962,1971-04-02,0.0,3.1,6.1,0.1
33328,1972-04-02,0.0,0.2,2.7,-2.2
33693,1973-04-02,1.3,4.5,7.2,2.5
34058,1974-04-02,0.0,3.6,11.4,-1.3
34423,1975-04-02,0.1,1.8,4.6,-1.0
34789,1976-04-02,0.7,1.2,4.9,-2.2
35154,1977-04-02,1.6,0.6,3.7,-1.4
35519,1978-04-02,0.5,2.9,5.2,0.7
35884,1979-04-02,0.0,5.0,7.6,2.7
36250,1980-04-02,1.8,1.3,2.1,0.3
36615,1981-04-02,0.0,3.3,6.9,0.1
36980,1982-04-02,0.0,3.3,6.2,0.8
37345,1983-04-02,0.3,8.2,13.5,3.4
37711,1984-04-02,0.5,3.6,6.0,1.5
38076,1985-04-02,0.0,1.0,5.5,-3.5
38441,1986-04-02,4.9,2.4,4.4,0.3
38806,1987-04-02,0.0,4.7,10.4,-0.3
39172,1988-04-02,0.0,9.1,12.4,6.5
39537,1989-04-02,0.5,-0.8,1.2,-2.2
39902,1990-04-02,0.0,3.0,6.2,0.6
40267,1991-04-02,3.5,3.0,5.4,0.6
40633,1992-04-02,4.2,2.9,6.9,-1.2
40998,1993-04-02,1.4,3.7,7.1,1.9
41363,1994-04-02,0.0,5.4,7.2,4.6
41728,1995-04-02,2.5,0.1,2.9,-1.1
42094,1996-04-02,4.4,1.4,3.0,0.7
42459,1997-04-02,0.0,4.5,7.2,2.0
42824,1998-04-02,0.0,-8.5,-5.5,-12.2
43189,1999-04-02,1.6,2.1,6.7,-0.4
43555,2000-04-02,1.5,0.8,4.1,-0.4
43920,2001-04-02,0.0,4.2,7.0,2.4
44285,2002-04-02,0.0,0.2,3.3,-2.6
44650,2003-04-02,0.0,-4.9,-0.3,-8.5
45016,2004-04-02,0.0,-3.7,-0.1,-7.5
45381,2005-04-02,0.0,2.2,8.2,-3.6
45746,2006-04-02,0.9,0.5,1.7,-0.1
46111,2007-04-02,0.0,5.6,10.2,3.0
46477,2008-04-02,0.0,8.5,13.1,3.0
46842,2009-04-02,0.0,1.4,4.6,-0.9
47207,2010-04-02,0.0,9.6,13.2,5.9
47572,2011-04-02,0.0,4.2,7.3,2.5
47938,2012-04-02,0.8,0.8,5.0,-2.6
48303,2013-04-02,0.5,-1.4,2.0,-2.6
48668,2014-04-02,,-0.6,,
49033,2015-04-02,7.1,1.9,,
49378,2016-04-02,0.0,2.1,,
49743,2017-04-02,4.1,4.3,,1.5
50108,2018-04-02,6.1,2.2,5.1,
50466,2019-04-02,0.0,2.7,,
