,DATE,PRCP,TAVG,TMAX,TMIN
289,1881-10-17,0.0,4.0,6.1,0.6
654,1882-10-17,0.0,-0.7,,-6.1
1019,1883-10-17,0.0,6.6,10.2,3.4
1385,1884-10-17,0.0,-0.6,3.0,-2.0
1750,1885-10-17,0.2,6.6,7.6,5.4
2115,1886-10-17,0.0,4.6,7.2,4.0
2480,1887-10-17,1.5,2.1,5.5,-2.3
2846,1888-10-17,7.7,2.0,4.2,0.8
3211,1889-10-17,0.0,8.1,11.0,5.4
3576,1890-10-17,0.0,7.8,9.3,5.1
3941,1891-10-17,3.2,6.7,9.8,5.4
4307,1892-10-17,0.8,1.3,3.6,0.1
4672,1893-10-17,0.0,3.3,4.5,2.0
5037,1894-10-17,0.0,-0.9,-0.6,-1.6
5402,1895-10-17,0.7,3.3,5.4,1.9
5768,1896-10-17,1.9,5.7,8.9,3.9
6133,1897-10-17,0.0,10.1,12.3,6.9
6498,1898-10-17,0.0,-2.8,-0.3,-5.0
6863,1899-10-17,1.9,6.7,7.7,5.5
7228,1900-10-17,0.0,4.5,7.8,2.5
7593,1901-10-17,0.0,6.1,7.5,4.5
7958,1902-10-17,1.2,1.6,4.8,-3.4
8323,1903-10-17,3.7,-0.6,,-1.6
8689,1904-10-17,0.0,8.1,9.7,7.1
9054,1905-10-17,1.9,2.6,4.2,0.7
9419,1906-10-17,3.2,10.0,10.9,7.2
9784,1907-10-17,0.0,11.4,15.0,8.9
10150,1908-10-17,0.0,1.5,2.9,-0.3
10515,1909-10-17,6.8,12.1,13.6,10.3
10880,1910-10-17,0.0,6.6,10.9,2.1
11245,1911-10-17,0.0,5.1,7.0,0.6
11611,1912-10-17,0.2,4.7,6.0,3.8
11976,1913-10-17,2.1,3.2,6.0,-0.8
12341,1914-10-17,0.0,1.7,5.7,-2.2
12706,1915-10-17,0.0,2.9,7.9,-0.4
13072,1916-10-17,0.0,4.0,6.4,2.9
13437,1917-10-17,0.0,6.2,9.1,4.3
13802,1918-10-17,0.1,9.0,9.9,8.5
14167,1919-10-17,11.4,3.3,5.5,1.5
14533,1920-10-17,2.4,1.3,2.3,-0.4
14898,1921-10-17,0.0,7.2,9.9,4.6
15263,1922-10-17,0.4,4.2,6.1,3.2
15628,1923-10-17,0.2,5.3,8.1,1.2
15994,1924-10-17,0.0,3.6,5.4,2.4
16359,1925-10-17,0.0,0.0,2.0,-1.3
16724,1926-10-17,2.6,1.2,3.1,-0.4
17089,1927-10-17,0.0,1.3,3.4,-0.1
17455,1928-10-17,0.0,0.1,2.1,-2.2
17820,1929-10-17,0.0,1.8,4.4,0.4
18185,1930-10-17,0.0,8.7,10.4,7.7
18550,1931-10-17,0.0,7.7,10.0,5.6
18916,1932-10-17,0.1,7.7,9.8,6.7
19281,1933-10-17,0.4,7.1,8.5,5.0
19646,1934-10-17,5.9,5.1,7.0,3.8
20011,1935-10-17,7.7,5.8,8.2,4.7
20377,1936-10-17,0.0,-2.0,1.9,-5.0
20742,1937-10-17,3.4,7.0,9.0,5.3
21107,1938-10-17,0.8,4.2,8.0,-0.6
21472,1939-10-17,2.0,2.3,3.8,1.1
21838,1940-10-17,0.0,6.8,7.6,5.7
22203,1941-10-17,0.0,-0.6,1.2,-2.9
22568,1942-10-17,1.7,6.1,7.6,5.4
22933,1943-10-17,0.0,4.8,9.2,0.6
23299,1944-10-17,0.6,8.4,13.1,4.1
23664,1945-10-17,0.6,0.6,2.5,-1.1
24029,1946-10-17,5.1,0.0,2.4,-0.9
24394,1947-10-17,2.1,7.0,9.4,4.5
24760,1948-10-17,0.3,8.2,10.4,7.0
25125,1949-10-17,1.6,4.9,10.6,3.3
25490,1950-10-17,0.0,6.2,9.5,3.6
25855,1951-10-17,0.0,8.4,11.2,7.3
26221,1952-10-17,2.5,-0.2,0.8,-1.4
26586,1953-10-17,3.8,7.4,9.4,5.7
26951,1954-10-17,5.2,2.3,4.8,0.8
27316,1955-10-17,15.5,3.2,5.6,1.8
27682,1956-10-17,0.0,3.0,7.9,-0.9
28047,1957-10-17,0.0,3.2,6.7,-0.8
28412,1958-10-17,4.0,7.1,8.0,5.0
28777,1959-10-17,0.0,7.7,9.4,6.7
29143,1960-10-17,0.0,2.6,3.8,-1.1
29508,1961-10-17,0.0,7.9,8.9,6.3
29873,1962-10-17,5.6,-0.8,0.7,-3.1
30238,1963-10-17,2.2,6.2,9.8,3.4
30604,1964-10-17,2.8,8.7,11.4,6.9
30969,1965-10-17,0.0,4.8,9.2,2.3
31334,1966-10-17,0.2,6.6,8.4,3.3
31699,1967-10-17,3.6,8.2,10.1,6.6
32065,1968-10-17,1.3,1.3,3.2,-0.9
32430,1969-10-17,0.0,9.8,11.4,7.5
32795,1970-10-17,0.0,7.1,8.1,6.3
33160,1971-10-17,0.4,0.3,4.1,-3.0
33526,1972-10-17,0.0,6.6,9.6,3.7
33891,1973-10-17,0.0,2.1,3.7,0.1
34256,1974-10-17,0.0,5.2,6.5,3.9
34621,1975-10-17,0.5,8.4,10.6,6.4
34987,1976-10-17,0.0,-0.4,2.3,-3.6
35352,1977-10-17,0.0,0.5,2.3,-0.7
35717,1978-10-17,0.0,3.3,7.7,-0.3
36082,1979-10-17,0.9,12.5,14.8,9.2
36448,1980-10-17,2.0,6.8,8.9,5.0
36813,1981-10-17,0.1,5.7,7.9,4.1
37178,1982-10-17,0.9,2.1,3.7,1.5
37543,1983-10-17,0.0,10.9,14.1,8.1
37909,1984-10-17,3.4,3.5,6.1,1.2
38274,1985-10-17,0.0,2.4,5.4,0.5
38639,1986-10-17,0.0,8.0,10.6,6.4
39004,1987-10-17,0.0,10.1,13.2,7.1
39370,1988-10-17,0.0,6.8,10.7,3.3
39735,1989-10-17,11.4,5.5,6.5,4.1
40100,1990-10-17,0.0,10.6,12.8,8.6
40465,1991-10-17,0.0,11.3,12.3,10.2
40831,1992-10-17,0.0,4.4,6.3,2.6
41196,1993-10-17,2.7,2.0,3.0,1.0
41561,1994-10-17,0.6,0.7,3.4,-1.6
41926,1995-10-17,1.1,10.7,12.4,6.4
42292,1996-10-17,0.0,2.1,6.1,-1.7
42657,1997-10-17,0.5,1.2,3.4,-1.4
43022,1998-10-17,1.1,6.8,9.5,4.6
43387,1999-10-17,0.0,3.5,5.7,2.5
43753,2000-10-17,0.0,8.6,10.3,7.4
44118,2001-10-17,3.6,10.2,10.8,9.5
44483,2002-10-17,0.0,0.0,1.2,-1.1
44848,2003-10-17,0.0,6.9,8.6,4.4
45214,2004-10-17,0.1,7.4,9.6,6.2
45579,2005-10-17,0.0,5.3,6.5,3.9
45944,2006-10-17,1.6,8.7,9.5,7.4
46309,2007-10-17,4.1,10.2,12.2,8.6
46675,2008-10-17,7.2,9.0,9.8,7.5
47040,2009-10-17,18.0,4.0,5.3,1.7
47405,2010-10-17,0.1,2.7,4.6,0.1
47770,2011-10-17,0.0,8.6,11.0,7.6
48136,2012-10-17,2.9,10.2,12.0,7.5
48501,2013-10-17,0.0,1.8,6.7,0.6
48866,2014-10-17,,-0.3,,
49210,2015-10-17,0.0,5.2,,
49576,2016-10-17,0.0,5.0,6.6,
49941,2017-10-17,0.0,8.2,,
50305,2018-10-17,0.0,10.7,,
