,DATE,PRCP,TAVG,TMAX,TMIN
163,1881-06-13,1.5,9.2,12.4,8.3
528,1882-06-13,0.0,13.7,,10.2
893,1883-06-13,0.0,20.1,,14.7
1259,1884-06-13,0.4,11.9,16.3,8.7
1624,1885-06-13,0.0,8.4,10.8,4.3
1989,1886-06-13,0.0,19.1,25.2,11.5
2354,1887-06-13,2.2,10.9,12.8,7.2
2720,1888-06-13,0.0,13.5,15.9,9.1
3085,1889-06-13,0.8,15.5,21.1,10.6
3450,1890-06-13,0.5,16.8,21.0,13.5
3815,1891-06-13,6.0,10.1,13.1,6.9
4181,1892-06-13,0.0,10.2,13.9,7.6
4546,1893-06-13,0.5,14.7,19.0,7.9
4911,1894-06-13,3.2,16.6,20.7,11.4
5276,1895-06-13,4.4,18.0,24.2,14.3
5642,1896-06-13,0.0,17.0,22.6,13.2
6007,1897-06-13,0.2,12.7,14.6,10.4
6372,1898-06-13,0.0,17.1,21.5,13.8
6737,1899-06-13,2.1,12.5,17.7,8.0
7102,1900-06-13,0.0,14.8,17.8,10.1
7467,1901-06-13,1.0,14.0,17.1,7.5
7832,1902-06-13,0.0,14.4,19.0,6.7
8197,1903-06-13,0.1,10.6,14.1,9.2
8563,1904-06-13,0.0,12.2,14.9,8.8
8928,1905-06-13,0.0,14.5,19.8,7.7
9293,1906-06-13,0.3,19.0,23.9,11.1
9658,1907-06-13,0.0,17.4,20.9,12.3
10024,1908-06-13,0.0,17.6,21.7,8.6
10389,1909-06-13,0.0,18.4,25.4,11.2
10754,1910-06-13,0.0,24.5,28.6,15.5
11119,1911-06-13,0.0,10.4,13.4,5.9
11485,1912-06-13,0.0,16.5,20.8,10.1
11850,1913-06-13,2.1,11.4,13.8,9.7
12215,1914-06-13,0.0,17.5,20.7,13.0
12580,1915-06-13,1.2,12.1,15.2,10.6
12946,1916-06-13,0.4,14.0,18.1,9.7
13311,1917-06-13,0.0,14.8,18.1,10.3
13676,1918-06-13,0.0,12.1,15.0,9.0
14041,1919-06-13,0.0,13.4,15.5,8.2
14407,1920-06-13,0.0,11.3,15.4,6.3
14772,1921-06-13,1.0,16.0,18.9,14.1
15137,1922-06-13,7.6,18.7,23.1,14.0
15502,1923-06-13,3.0,9.4,12.2,7.9
15868,1924-06-13,0.0,20.2,23.4,11.5
16233,1925-06-13,13.1,10.6,13.1,8.3
16598,1926-06-13,0.0,14.1,17.9,7.1
16963,1927-06-13,0.0,12.4,15.2,7.5
17329,1928-06-13,0.2,11.1,14.9,8.6
17694,1929-06-13,0.0,13.7,17.0,10.0
18059,1930-06-13,0.0,18.0,22.4,12.1
18424,1931-06-13,0.0,12.8,15.1,9.9
18790,1932-06-13,0.0,17.3,21.8,10.8
19155,1933-06-13,0.0,13.3,15.3,8.9
19520,1934-06-13,0.0,12.9,15.3,10.9
19885,1935-06-13,3.0,15.1,22.8,11.7
20251,1936-06-13,0.0,20.8,25.8,14.8
20616,1937-06-13,0.4,14.1,18.6,9.4
20981,1938-06-13,0.0,13.6,18.0,10.8
21346,1939-06-13,0.0,20.3,25.5,14.3
21712,1940-06-13,0.0,10.7,15.1,5.0
22077,1941-06-13,18.4,15.1,18.7,13.6
22442,1942-06-13,2.3,6.8,9.4,4.1
22807,1943-06-13,0.0,20.7,27.6,14.5
23173,1944-06-13,10.0,13.2,17.5,11.5
23538,1945-06-13,0.0,16.9,22.8,7.8
23903,1946-06-13,0.0,14.1,17.9,10.6
24268,1947-06-13,3.7,16.4,21.1,14.6
24634,1948-06-13,0.7,12.8,16.3,7.6
24999,1949-06-13,0.1,12.3,14.4,10.7
25364,1950-06-13,6.7,6.4,8.5,5.5
25729,1951-06-13,1.6,13.2,16.8,6.9
26095,1952-06-13,1.3,12.7,16.8,10.4
26460,1953-06-13,6.1,14.9,18.9,10.1
26825,1954-06-13,3.6,17.0,21.0,13.5
27190,1955-06-13,0.0,13.6,17.7,7.8
27556,1956-06-13,0.0,22.3,27.4,16.9
27921,1957-06-13,0.0,16.2,24.3,13.0
28286,1958-06-13,0.0,11.9,14.4,8.0
28651,1959-06-13,2.9,20.4,26.9,15.1
29017,1960-06-13,0.0,16.5,19.9,13.2
29382,1961-06-13,1.6,23.0,28.1,17.9
29747,1962-06-13,0.0,10.7,12.8,7.7
30112,1963-06-13,9.0,13.2,15.6,9.8
30478,1964-06-13,0.0,14.6,16.9,12.9
30843,1965-06-13,0.0,12.9,16.9,7.8
31208,1966-06-13,0.0,14.3,17.8,9.1
31573,1967-06-13,1.0,8.1,11.3,5.3
31939,1968-06-13,0.0,16.4,21.6,11.3
32304,1969-06-13,0.0,14.1,16.3,12.6
32669,1970-06-13,0.2,13.7,18.1,9.6
33034,1971-06-13,0.4,10.3,11.7,8.9
33400,1972-06-13,0.0,19.0,24.5,12.1
33765,1973-06-13,10.9,15.0,20.2,10.5
34130,1974-06-13,0.0,18.2,23.7,12.5
34495,1975-06-13,1.0,16.5,21.3,13.2
34861,1976-06-13,5.7,10.1,11.9,7.7
35226,1977-06-13,0.0,23.5,28.8,17.1
35591,1978-06-13,2.4,13.1,16.6,11.1
35956,1979-06-13,0.0,18.2,25.0,13.4
36322,1980-06-13,0.0,11.1,15.0,4.9
36687,1981-06-13,10.5,12.6,17.4,10.8
37052,1982-06-13,0.6,10.6,12.4,9.0
37417,1983-06-13,0.0,16.3,20.1,13.3
37783,1984-06-13,0.0,12.3,17.4,4.3
38148,1985-06-13,5.5,12.5,15.6,11.3
38513,1986-06-13,0.0,20.9,28.1,15.4
38878,1987-06-13,6.4,13.9,16.2,11.6
39244,1988-06-13,2.7,14.3,17.6,11.4
39609,1989-06-13,0.9,13.1,17.8,9.8
39974,1990-06-13,0.0,12.4,18.2,7.2
40339,1991-06-13,0.3,15.4,19.6,11.7
40705,1992-06-13,0.0,22.8,28.3,16.5
41070,1993-06-13,0.0,12.3,16.5,8.5
41435,1994-06-13,13.7,12.4,15.0,10.6
41800,1995-06-13,0.0,24.4,30.2,17.8
42166,1996-06-13,0.0,17.9,23.2,14.0
42531,1997-06-13,0.0,21.2,25.5,16.4
42896,1998-06-13,4.4,21.3,27.5,16.3
43261,1999-06-13,0.0,19.6,23.8,14.8
43627,2000-06-13,0.3,14.5,18.2,11.8
43992,2001-06-13,9.1,10.2,11.5,8.8
44357,2002-06-13,0.1,18.6,22.6,15.2
44722,2003-06-13,24.1,12.9,16.0,10.9
45088,2004-06-13,0.0,16.5,21.6,12.1
45453,2005-06-13,5.5,19.6,27.7,15.4
45818,2006-06-13,0.0,18.7,25.3,11.2
46183,2007-06-13,6.3,18.1,23.7,13.7
46549,2008-06-13,0.6,13.1,16.2,10.2
46914,2009-06-13,3.3,21.1,26.6,13.9
47279,2010-06-13,5.0,14.1,15.7,11.8
47644,2011-06-13,2.5,13.0,22.1,10.6
