,DATE,PRCP,TAVG,TMAX,TMIN
170,1881-06-20,0.0,14.3,17.9,11.0
535,1882-06-20,0.0,16.9,,8.2
900,1883-06-20,0.0,20.7,,16.2
1266,1884-06-20,0.3,20.9,25.5,13.9
1631,1885-06-20,0.0,17.1,21.3,7.3
1996,1886-06-20,0.0,20.1,24.0,14.9
2361,1887-06-20,1.8,17.6,22.3,10.8
2727,1888-06-20,0.0,14.3,17.9,10.3
3092,1889-06-20,0.0,21.2,27.8,13.9
3457,1890-06-20,0.0,13.8,17.4,7.1
3822,1891-06-20,0.0,15.5,18.5,10.3
4188,1892-06-20,0.2,12.1,14.0,9.5
4553,1893-06-20,3.8,11.0,13.8,9.1
4918,1894-06-20,0.0,16.8,20.5,14.2
5283,1895-06-20,0.0,23.5,27.7,15.1
5649,1896-06-20,0.0,19.2,22.4,15.9
6014,1897-06-20,0.0,16.5,21.4,9.9
6379,1898-06-20,0.0,9.3,13.0,6.1
6744,1899-06-20,0.0,12.2,14.9,10.7
7109,1900-06-20,0.1,13.5,18.1,9.7
7474,1901-06-20,0.0,15.6,18.4,14.5
7839,1902-06-20,0.0,14.0,17.4,7.1
8204,1903-06-20,0.0,20.2,24.5,13.0
8570,1904-06-20,4.9,14.0,18.5,10.0
8935,1905-06-20,1.5,22.7,27.8,18.5
9300,1906-06-20,0.0,16.9,20.3,10.2
9665,1907-06-20,8.1,17.9,22.0,11.1
10031,1908-06-20,5.2,23.9,28.4,17.6
10396,1909-06-20,10.2,12.2,16.4,10.3
10761,1910-06-20,3.9,7.3,10.9,3.0
11126,1911-06-20,0.0,13.8,18.0,8.6
11492,1912-06-20,1.2,14.6,17.0,10.0
11857,1913-06-20,5.6,5.6,8.2,3.1
12222,1914-06-20,0.0,18.9,23.5,10.1
12587,1915-06-20,7.0,11.4,15.9,7.0
12953,1916-06-20,9.8,13.3,15.9,5.5
13318,1917-06-20,0.0,23.9,29.8,15.8
13683,1918-06-20,0.0,12.5,15.5,9.3
14048,1919-06-20,0.0,18.2,21.1,14.7
14414,1920-06-20,0.0,17.3,20.7,12.6
14779,1921-06-20,1.5,11.7,14.9,9.5
15144,1922-06-20,10.1,13.9,18.7,12.1
15509,1923-06-20,0.0,20.2,24.7,15.3
15875,1924-06-20,0.0,19.1,25.4,14.3
16240,1925-06-20,2.1,13.9,17.4,8.1
16605,1926-06-20,0.6,11.8,14.0,7.7
16970,1927-06-20,7.3,17.6,25.2,13.2
17336,1928-06-20,1.0,10.3,14.1,9.0
17701,1929-06-20,0.0,16.3,19.3,12.3
18066,1930-06-20,0.0,21.3,26.2,13.6
18431,1931-06-20,2.5,15.4,19.8,10.8
