,DATE,PRCP,TAVG,TMAX,TMIN
11,1881-01-12,0.0,-23.6,-19.8,-26.4
376,1882-01-12,0.5,-3.6,,-6.9
741,1883-01-12,0.1,-12.6,,-16.4
1106,1884-01-12,7.5,-6.9,-4.8,-10.4
1472,1885-01-12,4.6,-1.0,0.0,-5.1
1837,1886-01-12,0.2,-16.5,-10.7,-20.1
2202,1887-01-12,0.0,-7.3,-5.1,-9.8
2567,1888-01-12,0.3,-12.4,-6.6,-15.7
2933,1889-01-12,0.0,-9.8,-7.4,-11.4
3298,1890-01-12,0.9,-2.0,0.7,-3.6
3663,1891-01-12,0.4,-4.9,-3.1,-6.7
4028,1892-01-12,0.0,0.2,1.2,-0.5
4394,1893-01-12,0.5,-17.6,-15.0,-20.0
4759,1894-01-12,2.2,-1.3,1.0,-5.0
5124,1895-01-12,0.0,-14.0,-7.5,-16.2
5489,1896-01-12,0.0,-15.0,-7.7,-19.2
5855,1897-01-12,0.1,-11.0,-6.6,-15.4
6220,1898-01-12,0.4,-0.6,0.3,-2.4
6585,1899-01-12,2.6,1.2,1.7,0.6
6950,1900-01-12,0.0,-16.8,-14.2,-19.2
7315,1901-01-12,0.0,-1.5,-0.8,-2.3
7680,1902-01-12,0.1,-14.4,-8.2,-19.7
8045,1903-01-12,0.2,-13.4,,-20.7
8410,1904-01-12,0.3,-9.3,-6.2,-11.1
8776,1905-01-12,2.3,-12.9,-9.5,-18.9
9141,1906-01-12,0.6,-3.3,-2.4,-6.4
9506,1907-01-12,0.1,-23.0,,-24.7
9871,1908-01-12,1.2,-15.3,-13.8,-18.2
10237,1909-01-12,0.3,-1.6,-0.8,-2.8
10602,1910-01-12,1.7,1.5,2.4,0.6
10967,1911-01-12,4.0,-4.8,-3.8,-8.8
11332,1912-01-12,0.0,-8.4,,
11698,1913-01-12,0.0,-3.7,-2.1,
12063,1914-01-12,0.0,-17.7,-14.9,-20.5
12428,1915-01-12,0.0,-5.8,-5.0,-8.6
12793,1916-01-12,0.0,-10.8,-4.6,-12.4
13159,1917-01-12,0.2,-11.1,-8.5,-11.8
13524,1918-01-12,2.4,-15.6,-13.5,-18.6
13889,1919-01-12,0.5,-2.0,-1.6,-2.8
14254,1920-01-12,0.5,-6.2,-4.0,-8.1
