,DATE,PRCP,TAVG,TMAX,TMIN
287,1881-10-15,0.5,6.0,7.4,3.5
652,1882-10-15,0.0,1.7,,-1.5
1017,1883-10-15,0.0,4.5,8.6,1.0
1383,1884-10-15,0.6,4.2,7.1,0.4
1748,1885-10-15,7.6,8.5,11.1,7.3
2113,1886-10-15,0.0,7.1,9.7,3.2
2478,1887-10-15,0.0,4.4,9.2,1.7
2844,1888-10-15,0.1,5.9,9.2,4.6
3209,1889-10-15,0.0,11.9,17.2,7.4
3574,1890-10-15,0.0,4.4,5.6,2.4
3939,1891-10-15,0.0,8.2,12.4,3.0
4305,1892-10-15,0.0,4.7,7.2,1.7
4670,1893-10-15,2.5,6.1,8.7,4.3
5035,1894-10-15,0.6,6.5,8.4,4.5
5400,1895-10-15,4.1,7.4,9.0,5.0
5766,1896-10-15,0.0,2.2,6.7,-0.9
6131,1897-10-15,1.9,6.4,8.5,3.5
6496,1898-10-15,0.0,-1.3,0.9,-4.5
6861,1899-10-15,12.9,7.7,8.6,6.9
7226,1900-10-15,13.1,8.5,9.7,7.1
7591,1901-10-15,0.3,5.0,9.0,1.4
7956,1902-10-15,5.1,-0.4,5.2,-1.9
8321,1903-10-15,0.0,-0.5,,-1.4
8687,1904-10-15,0.0,8.9,11.8,5.1
9052,1905-10-15,1.4,2.7,3.8,1.1
9417,1906-10-15,0.0,6.6,9.3,4.6
9782,1907-10-15,0.0,11.7,15.0,8.6
10148,1908-10-15,0.0,7.3,9.8,3.7
10513,1909-10-15,0.0,11.8,15.7,9.0
10878,1910-10-15,0.0,7.1,9.4,4.6
11243,1911-10-15,0.0,-0.6,2.3,-4.2
11609,1912-10-15,0.8,4.0,5.6,1.2
11974,1913-10-15,2.5,6.0,7.2,4.4
12339,1914-10-15,0.0,5.6,7.4,3.6
12704,1915-10-15,0.0,4.6,8.4,2.0
13070,1916-10-15,2.5,3.9,9.1,0.5
13435,1917-10-15,0.8,11.6,13.9,8.7
13800,1918-10-15,0.0,8.4,12.2,5.5
14165,1919-10-15,0.2,6.6,8.9,4.6
14531,1920-10-15,0.0,5.0,8.2,0.6
14896,1921-10-15,0.7,5.8,11.6,3.5
15261,1922-10-15,13.3,7.7,9.1,7.1
15626,1923-10-15,0.0,7.1,11.3,4.3
15992,1924-10-15,0.2,6.3,9.4,5.4
16357,1925-10-15,0.1,2.2,4.0,0.0
16722,1926-10-15,12.4,2.7,3.5,1.6
17087,1927-10-15,0.1,-1.1,2.1,-3.4
17453,1928-10-15,0.7,-0.8,1.2,-2.8
17818,1929-10-15,22.8,7.8,11.4,4.2
18183,1930-10-15,0.1,4.6,7.4,2.9
18548,1931-10-15,0.3,4.5,8.0,3.8
18914,1932-10-15,0.0,9.8,11.3,7.8
19279,1933-10-15,0.0,6.5,11.2,2.6
19644,1934-10-15,2.9,5.3,7.2,3.5
20009,1935-10-15,5.6,10.0,10.7,7.5
20375,1936-10-15,13.8,0.8,3.0,-0.4
20740,1937-10-15,0.0,-0.4,4.4,-4.7
21105,1938-10-15,8.9,6.7,10.2,4.1
21470,1939-10-15,1.5,2.1,4.1,1.1
21836,1940-10-15,0.0,5.6,8.7,2.6
22201,1941-10-15,0.9,-1.3,0.7,-2.8
22566,1942-10-15,0.0,5.1,7.2,1.8
22931,1943-10-15,0.0,7.4,13.5,2.5
23297,1944-10-15,0.0,6.6,11.5,2.9
23662,1945-10-15,5.2,0.0,1.6,-1.5
24027,1946-10-15,0.4,-1.0,2.9,-4.2
24392,1947-10-15,1.1,10.4,11.9,8.9
24758,1948-10-15,0.2,7.3,9.7,4.8
25123,1949-10-15,0.9,7.1,9.6,4.2
25488,1950-10-15,0.0,6.2,8.6,3.2
25853,1951-10-15,0.0,8.2,9.5,6.5
26219,1952-10-15,7.9,2.5,3.5,1.9
26584,1953-10-15,0.0,10.8,12.7,9.2
26949,1954-10-15,0.4,6.4,10.8,4.7
27314,1955-10-15,12.6,8.6,12.9,5.3
27680,1956-10-15,0.2,3.9,5.3,2.6
28045,1957-10-15,0.0,5.4,7.9,3.6
28410,1958-10-15,5.9,5.8,6.7,5.1
28775,1959-10-15,1.2,1.4,4.8,-2.5
29141,1960-10-15,0.0,2.6,4.7,1.4
29506,1961-10-15,2.4,6.4,9.2,5.0
29871,1962-10-15,0.0,0.8,3.0,-0.6
30236,1963-10-15,5.0,1.7,8.2,1.0
30602,1964-10-15,0.0,8.8,14.7,5.9
30967,1965-10-15,0.0,4.7,8.3,-0.5
31332,1966-10-15,0.8,5.6,6.8,4.8
31697,1967-10-15,0.7,10.9,13.2,9.0
32063,1968-10-15,7.3,6.6,10.7,2.9
32428,1969-10-15,0.3,7.5,8.2,6.8
32793,1970-10-15,0.0,2.5,4.7,0.6
33158,1971-10-15,0.0,-0.3,2.4,-3.6
33524,1972-10-15,16.8,7.2,8.8,3.5
33889,1973-10-15,0.7,2.4,4.7,0.0
34254,1974-10-15,1.0,6.9,8.1,5.7
34619,1975-10-15,0.0,7.0,9.3,5.4
34985,1976-10-15,0.0,-0.6,2.9,-3.5
35350,1977-10-15,0.0,-0.8,2.0,-3.7
35715,1978-10-15,0.0,6.9,8.4,3.7
36080,1979-10-15,0.0,13.0,16.4,10.1
36446,1980-10-15,0.0,9.4,11.4,6.5
36811,1981-10-15,1.4,6.4,8.4,4.9
37176,1982-10-15,4.5,9.1,9.6,7.6
37541,1983-10-15,0.0,10.9,12.6,8.9
37907,1984-10-15,0.3,1.7,4.6,-0.3
38272,1985-10-15,1.5,6.3,7.4,5.0
38637,1986-10-15,0.0,8.1,10.4,6.8
39002,1987-10-15,1.5,7.9,9.7,6.6
39368,1988-10-15,0.0,8.7,10.0,7.1
39733,1989-10-15,11.5,7.2,8.7,6.0
40098,1990-10-15,0.0,8.3,9.3,7.7
40463,1991-10-15,0.0,8.0,11.0,5.7
40829,1992-10-15,12.1,0.6,2.3,-2.4
41194,1993-10-15,13.3,1.6,2.9,0.2
41559,1994-10-15,1.7,8.2,9.4,6.7
41924,1995-10-15,0.0,5.0,7.5,3.3
42290,1996-10-15,0.0,2.5,7.0,-1.0
42655,1997-10-15,1.3,5.1,6.9,3.3
43020,1998-10-15,9.8,8.2,11.4,6.4
43385,1999-10-15,8.3,4.5,6.7,3.5
