,DATE,PRCP,TAVG,TMAX,TMIN
71,1881-03-13,0.0,-6.3,-3.4,-8.3
436,1882-03-13,2.0,0.3,,-3.9
801,1883-03-13,1.8,-9.2,,-13.1
1167,1884-03-13,0.0,-7.3,-4.0,-12.3
1532,1885-03-13,0.0,-9.2,-4.7,-12.5
1897,1886-03-13,0.0,-8.8,-1.7,-13.0
2262,1887-03-13,0.2,-14.1,-10.6,-19.5
2628,1888-03-13,0.0,-18.9,-14.1,-24.0
2993,1889-03-13,0.5,-3.1,-0.4,-6.2
3358,1890-03-13,0.6,1.8,3.8,-1.0
3723,1891-03-13,1.0,1.6,4.5,0.1
4089,1892-03-13,0.0,-4.7,-2.1,-6.6
4454,1893-03-13,0.7,-1.1,1.8,-9.8
4819,1894-03-13,0.0,-3.9,-3.2,-4.8
5184,1895-03-13,0.0,-0.2,2.9,-1.8
5550,1896-03-13,2.1,-7.2,-5.1,-8.5
5915,1897-03-13,0.2,-4.8,-2.6,-8.3
6280,1898-03-13,0.1,-7.5,-5.0,-9.6
6645,1899-03-13,0.1,-2.7,2.5,-5.3
7010,1900-03-13,1.0,1.2,2.0,-0.4
7375,1901-03-13,0.0,-1.7,3.1,-9.1
7740,1902-03-13,0.1,-13.2,-9.6,-23.4
8105,1903-03-13,0.0,-1.0,,-3.8
8471,1904-03-13,0.1,-2.1,1.2,-4.4
8836,1905-03-13,3.1,2.7,3.3,2.2
9201,1906-03-13,0.8,-3.8,-2.0,-8.3
9566,1907-03-13,0.1,-10.7,-5.0,-14.4
9932,1908-03-13,0.0,-12.7,-8.9,-16.3
10297,1909-03-13,0.0,-8.4,-2.2,-16.7
10662,1910-03-13,0.0,0.9,3.2,-1.6
11027,1911-03-13,0.3,-2.8,0.6,-5.5
11393,1912-03-13,0.2,-3.1,-1.7,-4.0
11758,1913-03-13,1.5,0.0,3.3,-5.3
12123,1914-03-13,0.1,-6.9,-4.6,-9.4
12488,1915-03-13,0.4,-4.1,-1.9,-5.8
12854,1916-03-13,1.2,-3.6,-2.5,-4.0
13219,1917-03-13,0.0,-12.3,-9.0,-17.6
13584,1918-03-13,0.0,-9.7,-4.3,-15.4
13949,1919-03-13,0.0,-3.6,1.7,-6.6
14315,1920-03-13,0.0,-1.7,3.4,-6.2
14680,1921-03-13,0.0,2.0,6.3,-0.7
15045,1922-03-13,0.4,-5.6,-4.5,-9.8
15410,1923-03-13,0.0,-5.4,0.5,-10.7
15776,1924-03-13,0.0,-12.4,-5.7,-20.2
16141,1925-03-13,0.2,-7.5,-4.6,-11.8
16506,1926-03-13,0.3,-6.9,-5.3,-9.8
16871,1927-03-13,1.5,-1.4,0.8,-5.1
17237,1928-03-13,0.3,-5.3,-1.5,-8.6
17602,1929-03-13,0.1,2.0,3.9,0.9
17967,1930-03-13,1.9,-7.6,-5.4,-9.8
18332,1931-03-13,3.7,-4.6,-2.0,-7.3
18698,1932-03-13,0.3,-7.2,-3.5,-14.1
19063,1933-03-13,0.0,0.9,3.1,-1.0
19428,1934-03-13,0.4,-10.9,-3.7,-19.4
19793,1935-03-13,0.0,1.2,3.7,-0.2
20159,1936-03-13,0.0,-0.1,1.9,-1.4
20524,1937-03-13,1.8,-2.4,3.0,-10.9
20889,1938-03-13,0.0,-4.2,0.3,-9.7
21254,1939-03-13,0.0,-7.0,-0.5,-12.2
21620,1940-03-13,0.2,-10.5,-7.1,-13.4
21985,1941-03-13,0.1,-14.6,-8.2,-21.4
22350,1942-03-13,0.0,-22.1,-18.7,-26.1
22715,1943-03-13,0.0,-0.5,0.8,-2.1
23081,1944-03-13,0.4,1.0,1.8,0.2
23446,1945-03-13,1.5,-2.2,2.0,-11.4
23811,1946-03-13,0.0,-14.1,-9.9,-18.9
24176,1947-03-13,0.6,-8.5,-6.1,-9.8
24542,1948-03-13,3.8,-1.9,0.9,-6.2
24907,1949-03-13,0.0,-1.3,1.9,-5.3
25272,1950-03-13,2.9,-2.4,-0.6,-3.4
25637,1951-03-13,1.0,-9.8,-4.4,-17.5
26003,1952-03-13,0.2,-6.6,-1.3,-9.0
26368,1953-03-13,0.0,-11.3,-5.9,-16.9
26733,1954-03-13,0.8,-2.0,-0.1,-4.7
27098,1955-03-13,0.0,-1.2,0.7,-5.2
27464,1956-03-13,0.0,-2.2,1.9,-4.6
27829,1957-03-13,1.1,-1.0,1.5,-2.8
28194,1958-03-13,0.8,0.0,3.6,-2.9
28559,1959-03-13,0.0,-5.1,4.6,-10.2
28925,1960-03-13,0.0,-4.6,-0.4,-9.3
29290,1961-03-13,7.2,1.2,2.8,0.4
29655,1962-03-13,3.2,-8.4,-5.7,-10.1
30020,1963-03-13,2.0,-8.3,-2.7,-9.8
30386,1964-03-13,0.0,-12.0,-6.5,-18.4
30751,1965-03-13,0.0,-1.3,-0.2,-2.3
31116,1966-03-13,0.5,-7.6,-5.2,-8.8
31481,1967-03-13,0.0,2.6,4.6,0.1
31847,1968-03-13,0.3,-8.0,1.0,-17.6
32212,1969-03-13,0.0,-13.0,-6.6,-18.4
32577,1970-03-13,0.0,-2.1,1.6,-6.1
32942,1971-03-13,0.3,-10.6,-6.9,-13.9
33308,1972-03-13,0.0,1.3,4.7,-1.5
