,DATE,PRCP,TAVG,TMAX,TMIN
219,1881-08-08,0.0,16.9,20.6,12.9
584,1882-08-08,0.0,22.4,,17.5
949,1883-08-08,4.0,16.4,,9.9
1315,1884-08-08,0.0,15.0,18.5,6.8
1680,1885-08-08,0.0,13.8,17.6,8.5
2045,1886-08-08,0.3,17.7,21.2,13.9
2410,1887-08-08,0.0,14.3,17.5,8.5
2776,1888-08-08,0.0,17.6,19.3,15.8
3141,1889-08-08,0.4,15.8,18.5,13.6
3506,1890-08-08,0.0,16.0,23.7,14.2
3871,1891-08-08,7.1,14.8,20.0,12.1
4237,1892-08-08,2.4,13.7,16.2,12.5
4602,1893-08-08,0.0,18.7,22.1,16.9
4967,1894-08-08,10.7,16.6,19.6,15.9
5332,1895-08-08,1.2,15.9,19.1,14.5
5698,1896-08-08,18.6,14.5,17.4,12.7
6063,1897-08-08,0.0,15.7,19.8,9.8
6428,1898-08-08,0.3,23.2,27.9,18.1
6793,1899-08-08,0.0,13.4,16.7,7.3
7158,1900-08-08,0.0,21.7,27.7,16.4
7523,1901-08-08,0.0,17.4,20.4,15.1
7888,1902-08-08,2.1,16.0,20.7,10.6
8253,1903-08-08,7.5,16.1,18.5,12.7
8619,1904-08-08,47.8,16.1,18.8,13.5
8984,1905-08-08,0.5,22.9,29.2,19.1
9349,1906-08-08,1.2,12.2,14.7,10.5
9714,1907-08-08,0.5,14.4,17.8,10.5
10080,1908-08-08,0.0,18.2,22.3,12.3
10445,1909-08-08,6.0,17.1,20.3,12.1
10810,1910-08-08,2.3,14.1,17.3,13.1
11175,1911-08-08,0.0,21.6,25.6,17.0
11541,1912-08-08,0.0,26.0,31.1,19.1
11906,1913-08-08,2.1,15.0,17.0,14.5
12271,1914-08-08,0.0,17.6,21.0,13.5
12636,1915-08-08,0.0,13.9,17.2,9.9
13002,1916-08-08,0.0,12.9,15.1,11.0
13367,1917-08-08,0.0,22.8,27.9,18.1
13732,1918-08-08,0.0,14.7,18.7,10.7
14097,1919-08-08,7.9,14.0,17.8,12.1
14463,1920-08-08,2.6,16.8,19.8,14.3
14828,1921-08-08,2.4,13.3,16.9,9.6
15193,1922-08-08,0.0,15.2,19.0,10.8
15558,1923-08-08,0.0,15.5,18.1,9.7
15924,1924-08-08,22.1,17.3,22.5,13.2
16289,1925-08-08,0.0,12.7,15.7,11.1
16654,1926-08-08,1.1,12.3,13.9,10.7
17019,1927-08-08,0.0,22.4,27.1,16.3
17385,1928-08-08,0.3,14.3,16.1,12.8
17750,1929-08-08,0.0,22.7,27.4,15.2
18115,1930-08-08,6.0,17.0,20.4,14.1
18480,1931-08-08,8.6,17.3,20.6,13.8
18846,1932-08-08,0.0,24.1,31.3,18.4
19211,1933-08-08,3.2,15.8,18.9,13.3
19576,1934-08-08,0.0,19.9,25.2,12.9
19941,1935-08-08,0.0,16.6,20.3,11.0
20307,1936-08-08,0.0,14.3,18.2,9.9
20672,1937-08-08,1.7,19.3,22.7,16.7
21037,1938-08-08,0.1,19.3,24.0,13.2
21402,1939-08-08,0.0,20.3,25.0,15.1
21768,1940-08-08,0.1,18.1,22.3,15.6
22133,1941-08-08,4.3,19.5,25.5,15.7
22498,1942-08-08,0.0,14.1,16.2,11.7
22863,1943-08-08,2.4,18.2,21.4,16.7
23229,1944-08-08,0.0,16.3,20.7,9.0
23594,1945-08-08,0.0,19.0,25.1,14.4
23959,1946-08-08,0.0,14.6,17.5,12.1
24324,1947-08-08,75.7,19.1,22.2,16.1
24690,1948-08-08,0.0,15.2,20.7,7.8
25055,1949-08-08,0.0,19.6,23.6,14.8
25420,1950-08-08,0.0,15.3,19.3,9.9
25785,1951-08-08,0.0,22.1,27.9,15.5
26151,1952-08-08,0.2,16.2,19.7,13.4
26516,1953-08-08,12.5,14.8,16.8,12.9
26881,1954-08-08,0.0,17.7,21.9,12.1
27246,1955-08-08,0.0,19.8,25.8,14.9
27612,1956-08-08,0.0,15.4,18.1,13.4
27977,1957-08-08,1.1,10.4,15.4,5.9
28342,1958-08-08,0.0,15.0,18.1,12.5
28707,1959-08-08,0.0,19.7,22.7,17.1
29073,1960-08-08,0.0,19.4,25.2,12.9
29438,1961-08-08,1.4,16.7,20.9,13.7
29803,1962-08-08,13.0,15.7,21.2,10.8
30168,1963-08-08,0.0,18.7,23.5,14.0
30534,1964-08-08,0.2,17.8,21.5,16.2
30899,1965-08-08,1.6,14.0,16.5,10.8
31264,1966-08-08,22.3,15.5,18.6,13.7
31629,1967-08-08,1.7,14.4,17.2,12.2
31995,1968-08-08,0.0,15.2,18.9,11.2
32360,1969-08-08,0.0,13.3,17.5,8.9
32725,1970-08-08,29.5,13.2,16.1,10.3
33090,1971-08-08,14.4,18.6,22.3,16.1
33456,1972-08-08,0.0,24.8,31.9,19.0
33821,1973-08-08,26.4,17.8,19.7,16.4
34186,1974-08-08,10.9,12.5,15.0,10.7
34551,1975-08-08,0.0,20.3,25.2,15.6
34917,1976-08-08,0.0,14.4,21.2,8.3
35282,1977-08-08,2.0,21.6,25.8,17.9
35647,1978-08-08,2.2,15.8,18.0,14.5
36012,1979-08-08,0.4,14.1,17.6,9.4
36378,1980-08-08,5.7,17.6,19.7,15.6
36743,1981-08-08,0.0,16.7,22.1,11.9
37108,1982-08-08,0.0,17.3,23.4,13.1
37473,1983-08-08,0.0,18.7,24.8,12.5
37839,1984-08-08,0.0,22.5,27.8,16.7
38204,1985-08-08,2.3,22.7,26.2,19.4
38569,1986-08-08,0.0,18.0,22.5,12.8
38934,1987-08-08,5.9,12.2,14.6,10.6
39300,1988-08-08,0.5,15.3,17.7,12.2
39665,1989-08-08,0.0,16.5,20.5,13.0
40030,1990-08-08,0.0,17.3,20.7,13.4
40395,1991-08-08,0.0,20.2,21.8,18.9
40761,1992-08-08,1.0,16.8,18.8,15.1
41126,1993-08-08,34.2,15.7,19.4,14.4
41491,1994-08-08,52.2,17.9,22.1,15.7
41856,1995-08-08,2.9,13.9,17.4,11.6
42222,1996-08-08,0.0,17.3,22.9,11.5
42587,1997-08-08,0.0,20.7,25.8,15.2
42952,1998-08-08,0.5,15.6,19.5,13.3
43317,1999-08-08,0.0,15.1,20.9,9.3
43683,2000-08-08,0.4,16.4,19.6,14.6
44048,2001-08-08,5.2,17.8,22.5,14.4
44413,2002-08-08,5.2,16.7,21.2,14.6
44778,2003-08-08,9.3,15.9,19.5,13.4
45144,2004-08-08,0.4,21.2,26.0,17.4
45509,2005-08-08,0.0,22.6,27.3,17.5
45874,2006-08-08,0.0,20.5,25.5,15.6
46239,2007-08-08,0.0,22.6,27.7,16.1
46605,2008-08-08,3.1,15.7,21.6,12.4
46970,2009-08-08,0.0,18.4,23.5,12.5
47335,2010-08-08,6.3,30.1,33.7,23.0
47700,2011-08-08,11.9,18.6,21.8,15.4
48066,2012-08-08,19.8,16.4,19.5,15.3
48431,2013-08-08,0.0,23.6,29.4,18.4
48796,2014-08-08,,20.7,,
