,DATE,PRCP,TAVG,TMAX,TMIN
145,1881-05-26,0.0,3.4,9.7,1.7
510,1882-05-26,0.0,22.3,,14.4
875,1883-05-26,0.0,14.8,,8.1
1241,1884-05-26,0.0,9.8,12.9,5.8
1606,1885-05-26,0.0,9.9,12.0,7.8
1971,1886-05-26,3.6,13.3,16.3,11.5
2336,1887-05-26,0.0,18.7,25.5,10.6
2702,1888-05-26,1.1,3.3,8.9,1.3
3067,1889-05-26,6.4,21.7,27.3,13.5
3432,1890-05-26,0.8,5.1,6.7,4.0
3797,1891-05-26,3.2,17.9,24.2,8.9
4163,1892-05-26,0.1,13.1,17.2,5.9
4528,1893-05-26,3.9,15.3,18.5,12.3
4893,1894-05-26,0.0,7.6,10.7,4.0
5258,1895-05-26,7.2,7.8,17.6,3.5
5624,1896-05-26,0.0,17.6,22.5,11.8
5989,1897-05-26,0.0,13.2,18.0,6.2
6354,1898-05-26,1.8,13.0,17.6,10.0
6719,1899-05-26,0.4,11.1,13.7,7.5
7084,1900-05-26,1.5,20.2,26.2,12.8
7449,1901-05-26,0.0,12.4,16.3,4.6
7814,1902-05-26,0.0,10.9,16.2,7.3
8179,1903-05-26,20.7,19.6,25.1,14.4
8545,1904-05-26,0.0,8.9,12.6,3.5
8910,1905-05-26,0.0,11.3,14.3,4.5
9275,1906-05-26,0.1,11.2,17.3,8.0
9640,1907-05-26,3.7,9.1,12.4,6.6
10006,1908-05-26,0.0,16.3,21.9,6.1
10371,1909-05-26,0.1,4.2,9.8,3.2
10736,1910-05-26,2.1,5.8,10.7,3.4
11101,1911-05-26,0.0,18.2,22.5,8.0
11467,1912-05-26,0.0,18.4,25.9,12.5
11832,1913-05-26,3.6,11.9,15.0,8.5
12197,1914-05-26,0.0,18.2,25.7,8.1
12562,1915-05-26,0.0,10.8,13.6,9.5
12928,1916-05-26,0.0,9.1,12.3,2.8
13293,1917-05-26,0.0,9.7,12.2,4.5
13658,1918-05-26,0.0,6.1,9.6,0.5
14023,1919-05-26,0.0,15.2,19.3,7.9
14389,1920-05-26,0.0,12.9,16.9,9.8
14754,1921-05-26,0.0,15.2,19.7,9.1
15119,1922-05-26,0.0,14.5,20.6,11.9
15484,1923-05-26,0.0,12.1,17.2,6.1
15850,1924-05-26,2.4,12.8,16.2,10.3
16215,1925-05-26,9.3,6.9,8.5,4.9
16580,1926-05-26,0.0,11.4,16.0,6.7
16945,1927-05-26,11.7,9.4,10.6,8.1
17311,1928-05-26,0.0,11.3,13.9,7.0
17676,1929-05-26,0.0,19.9,25.5,11.2
18041,1930-05-26,5.3,21.8,28.1,15.7
18406,1931-05-26,0.0,15.7,19.8,10.3
18772,1932-05-26,0.0,10.8,13.2,8.5
19137,1933-05-26,0.0,14.9,19.7,8.9
19502,1934-05-26,0.0,8.9,11.8,5.8
19867,1935-05-26,0.0,12.5,17.4,7.7
20233,1936-05-26,0.0,14.3,20.3,7.4
20598,1937-05-26,0.0,12.2,16.9,7.9
20963,1938-05-26,0.0,17.9,23.2,11.3
21328,1939-05-26,0.0,15.2,20.6,8.8
21694,1940-05-26,0.0,9.4,14.1,3.6
