,DATE,PRCP,TAVG,TMAX,TMIN
333,1881-11-30,1.4,3.2,5.1,1.2
698,1882-11-30,0.0,-14.9,,-19.2
1063,1883-11-30,14.1,2.4,3.6,0.4
1429,1884-11-30,0.0,-8.8,-7.5,-12.1
1794,1885-11-30,1.2,-3.8,-2.9,-5.8
2159,1886-11-30,0.0,2.9,3.6,2.5
2524,1887-11-30,0.0,-4.5,1.2,-7.0
2890,1888-11-30,0.0,0.5,2.0,-0.8
3255,1889-11-30,0.8,-1.6,-0.4,-3.3
3620,1890-11-30,2.2,-5.1,-3.1,-8.5
3985,1891-11-30,0.3,-4.8,-1.6,-6.5
4351,1892-11-30,0.7,2.6,4.5,1.6
4716,1893-11-30,2.9,-2.7,3.5,-8.3
5081,1894-11-30,1.0,0.7,1.5,0.2
5446,1895-11-30,0.0,0.4,0.8,-3.0
5812,1896-11-30,0.0,-13.4,-6.2,-15.6
6177,1897-11-30,2.6,-0.6,1.4,-3.9
6542,1898-11-30,1.3,3.1,4.9,0.6
6907,1899-11-30,1.4,-2.9,-0.7,-4.9
7272,1900-11-30,0.2,-2.6,0.9,-8.4
7637,1901-11-30,0.5,-8.7,-7.1,-11.1
8002,1902-11-30,0.5,-15.0,-10.5,-16.6
8367,1903-11-30,2.2,-0.5,,-4.3
8733,1904-11-30,0.6,-12.7,-8.0,-15.8
9098,1905-11-30,0.0,-2.8,2.0,-4.3
9463,1906-11-30,3.6,0.6,1.0,0.2
9828,1907-11-30,0.3,-4.4,-1.6,-7.3
10194,1908-11-30,0.9,0.7,1.5,-1.4
10559,1909-11-30,5.5,-11.8,-9.6,-14.7
10924,1910-11-30,0.0,-6.2,-4.4,-7.8
11289,1911-11-30,0.0,-2.6,-0.8,-4.5
11655,1912-11-30,0.1,0.7,1.1,0.1
12020,1913-11-30,3.1,0.9,4.0,-2.5
12385,1914-11-30,1.7,-1.9,2.0,-3.6
12750,1915-11-30,3.3,-4.1,1.0,-6.7
13116,1916-11-30,3.9,4.3,5.0,3.9
13481,1917-11-30,0.0,-3.3,-0.3,-6.1
13846,1918-11-30,0.0,-3.5,-2.8,-5.0
14211,1919-11-30,0.0,0.6,1.2,-1.0
14577,1920-11-30,0.0,-4.4,-2.0,-4.8
14942,1921-11-30,0.0,-11.8,-7.8,-15.5
15307,1922-11-30,0.0,-6.2,-4.2,-9.8
15672,1923-11-30,2.4,-4.1,-3.8,-7.8
16038,1924-11-30,0.7,1.6,4.0,-0.9
16403,1925-11-30,0.0,-12.8,-6.9,-15.1
16768,1926-11-30,0.1,-7.3,-4.1,-8.7
17133,1927-11-30,0.0,1.1,1.9,-0.1
17499,1928-11-30,0.2,2.4,3.1,1.8
17864,1929-11-30,10.7,0.3,2.7,-0.8
18229,1930-11-30,0.0,-1.5,0.1,-2.8
18594,1931-11-30,0.1,-5.3,-3.0,-6.6
18960,1932-11-30,0.0,5.9,6.3,3.0
19325,1933-11-30,0.1,1.4,2.0,-2.9
19690,1934-11-30,0.0,0.3,1.2,-0.4
20055,1935-11-30,1.5,2.5,3.4,0.5
20421,1936-11-30,0.0,-2.7,-2.0,-3.3
20786,1937-11-30,1.1,-5.1,-3.1,-6.8
21151,1938-11-30,0.0,3.2,3.8,2.7
21516,1939-11-30,1.4,0.9,1.3,0.4
21882,1940-11-30,0.0,-4.9,-1.8,-9.7
22247,1941-11-30,0.0,-0.6,1.4,-1.8
22612,1942-11-30,0.0,-10.8,-8.3,-14.3
22977,1943-11-30,2.7,-0.3,0.8,-1.6
23343,1944-11-30,0.0,-2.5,-0.9,-4.6
23708,1945-11-30,0.6,-1.4,1.1,-4.2
24073,1946-11-30,0.3,0.2,1.9,-1.1
24438,1947-11-30,11.2,-3.0,-1.4,-3.9
24804,1948-11-30,0.0,1.6,3.1,0.1
25169,1949-11-30,1.9,-5.1,-4.3,-6.7
25534,1950-11-30,1.2,1.4,5.1,-1.4
25899,1951-11-30,1.2,-5.8,0.4,-8.0
26265,1952-11-30,0.0,-4.4,-2.0,-6.9
26630,1953-11-30,3.5,1.6,4.1,0.1
26995,1954-11-30,0.0,-8.9,-5.3,-10.6
27360,1955-11-30,8.6,-6.8,0.3,-15.7
27726,1956-11-30,0.3,-3.2,-1.6,-5.1
28091,1957-11-30,1.4,-9.3,-6.4,-13.8
28456,1958-11-30,5.0,1.8,3.6,-2.5
28821,1959-11-30,1.4,1.0,3.0,-0.2
29187,1960-11-30,2.3,-4.9,1.9,-8.5
29552,1961-11-30,0.1,-2.3,-1.4,-2.7
29917,1962-11-30,0.0,-3.3,-1.6,-5.6
30282,1963-11-30,0.0,-7.0,-4.4,-10.3
