,DATE,PRCP,TAVG,TMAX,TMIN
323,1881-11-20,2.0,-4.7,-1.3,-8.6
688,1882-11-20,4.6,-4.2,,-5.3
1053,1883-11-20,1.8,1.8,3.3,0.4
1419,1884-11-20,0.1,-7.8,-6.1,-9.0
1784,1885-11-20,0.0,-9.4,-5.8,-10.8
2149,1886-11-20,0.1,2.9,4.3,1.5
2514,1887-11-20,1.9,-1.8,0.2,-3.8
2880,1888-11-20,6.0,3.1,5.1,0.4
3245,1889-11-20,0.0,4.4,5.5,1.9
3610,1890-11-20,0.1,-12.4,-9.3,-18.2
3975,1891-11-20,1.2,-12.1,-9.6,-15.6
4341,1892-11-20,4.6,-3.5,-2.5,-4.5
4706,1893-11-20,0.0,-4.8,1.7,-8.8
5071,1894-11-20,0.3,0.3,1.6,-1.9
5436,1895-11-20,0.7,-0.2,1.3,-2.8
5802,1896-11-20,5.2,-1.7,-1.1,-6.4
6167,1897-11-20,1.1,2.1,3.8,-3.6
6532,1898-11-20,0.0,5.0,5.7,-0.4
6897,1899-11-20,1.8,2.3,4.8,-1.4
7262,1900-11-20,0.0,-5.5,-2.2,-7.8
7627,1901-11-20,0.1,-4.0,0.2,-9.4
7992,1902-11-20,1.7,-2.4,0.7,-4.9
8357,1903-11-20,1.2,-1.3,,-2.5
8723,1904-11-20,0.2,2.0,4.7,1.5
9088,1905-11-20,0.0,-2.8,0.9,-5.1
9453,1906-11-20,7.2,4.3,5.8,2.2
9818,1907-11-20,0.0,-6.8,-5.1,-8.1
10184,1908-11-20,3.5,-4.7,0.9,-11.2
10549,1909-11-20,3.7,-5.7,-4.3,-6.4
10914,1910-11-20,0.0,2.6,3.4,1.1
11279,1911-11-20,2.4,5.0,6.7,4.7
11645,1912-11-20,6.7,-1.4,0.9,-2.0
12010,1913-11-20,2.5,2.0,5.6,0.6
12375,1914-11-20,0.2,-3.3,-1.2,-4.9
12740,1915-11-20,0.0,-1.0,0.5,-5.2
13106,1916-11-20,0.0,-5.3,-3.3,-7.4
13471,1917-11-20,2.7,-2.8,0.7,-3.8
13836,1918-11-20,0.0,-4.4,-1.4,-6.7
14201,1919-11-20,0.0,-11.2,-8.2,-13.3
14567,1920-11-20,0.1,1.4,2.9,-1.6
14932,1921-11-20,0.0,-9.4,-8.0,-10.6
