,DATE,PRCP,TAVG,TMAX,TMIN
5,1881-01-06,1.3,-7.6,-2.0,-11.9
370,1882-01-06,0.8,0.0,,-2.9
735,1883-01-06,0.0,-21.2,,-23.5
1100,1884-01-06,0.9,-7.5,-3.2,-14.1
1466,1885-01-06,4.0,-2.3,-1.1,-4.6
1831,1886-01-06,4.7,-1.4,0.4,-2.8
2196,1887-01-06,0.2,-0.2,0.6,-1.2
2561,1888-01-06,1.4,-1.0,0.5,-2.5
2927,1889-01-06,0.1,1.8,2.4,1.4
3292,1890-01-06,3.4,0.5,2.0,-1.0
3657,1891-01-06,0.2,-20.2,-14.6,-22.9
4022,1892-01-06,0.2,-2.9,-1.3,-9.7
4388,1893-01-06,0.0,-10.9,-9.1,-16.4
4753,1894-01-06,0.0,-2.3,-1.8,-3.9
5118,1895-01-06,0.4,-9.1,-5.6,-15.1
5483,1896-01-06,0.8,-5.5,-0.2,-18.8
5849,1897-01-06,0.1,-16.7,-11.9,-18.0
6214,1898-01-06,0.5,0.0,1.4,-1.3
6579,1899-01-06,0.4,-11.4,-9.8,-14.3
6944,1900-01-06,0.1,-11.5,-9.8,-12.8
7309,1901-01-06,0.4,-0.8,0.4,-4.3
7674,1902-01-06,0.0,-5.4,0.4,-9.4
8039,1903-01-06,0.0,-1.7,,-3.4
8404,1904-01-06,0.0,-6.2,-4.0,-7.8
8770,1905-01-06,0.0,-16.3,-9.5,-18.2
9135,1906-01-06,3.4,-7.1,-5.4,-10.0
9500,1907-01-06,0.1,-6.4,,-7.1
9865,1908-01-06,1.3,-9.1,-2.7,-19.1
10231,1909-01-06,0.8,-3.9,-2.5,-4.8
10596,1910-01-06,0.3,-23.0,-12.1,-24.5
10961,1911-01-06,0.0,-10.1,-6.0,-16.6
11326,1912-01-06,0.2,-20.1,-16.6,-23.5
11692,1913-01-06,0.0,-2.3,-0.2,
12057,1914-01-06,0.0,-15.8,-13.5,-16.9
12422,1915-01-06,0.4,-18.6,-12.5,-21.5
12787,1916-01-06,2.2,-1.0,-0.5,-1.9
13153,1917-01-06,2.7,-12.2,-7.4,-15.4
13518,1918-01-06,4.9,-15.8,-13.5,-22.9
13883,1919-01-06,0.0,1.4,1.7,-0.7
14248,1920-01-06,0.0,-5.6,-1.6,-14.4
14614,1921-01-06,1.4,-1.8,0.3,-8.7
14979,1922-01-06,7.8,-3.6,-2.7,-6.5
15344,1923-01-06,0.3,-0.9,-0.4,-1.5
15709,1924-01-06,3.5,-10.5,-8.9,-19.7
16075,1925-01-06,1.5,1.0,2.1,0.1
16440,1926-01-06,0.0,-9.3,-4.8,-13.0
16805,1927-01-06,0.8,-5.9,-2.1,-9.4
17170,1928-01-06,0.3,-2.0,-0.7,-4.7
17536,1929-01-06,0.2,-1.7,-0.5,-10.8
17901,1930-01-06,0.0,0.2,2.2,-0.7
18266,1931-01-06,0.0,-0.5,0.5,-5.8
18631,1932-01-06,1.6,-9.9,-8.2,-11.9
18997,1933-01-06,0.0,-3.2,-2.5,-3.5
19362,1934-01-06,0.0,-3.5,-2.9,-6.4
19727,1935-01-06,0.0,-22.0,-19.6,-25.7
20092,1936-01-06,1.6,-2.3,1.5,-5.8
20458,1937-01-06,2.8,3.2,5.2,2.2
20823,1938-01-06,2.2,-11.5,-8.1,-16.7
21188,1939-01-06,1.0,-1.2,0.6,-3.0
21553,1940-01-06,0.0,-19.8,-16.4,-23.2
21919,1941-01-06,0.0,-1.6,-0.1,-5.0
22284,1942-01-06,0.7,-9.2,0.4,-12.6
22649,1943-01-06,1.3,-8.1,-4.1,-10.6
23014,1944-01-06,0.7,-7.3,-3.2,-10.6
23380,1945-01-06,0.0,-3.6,-1.4,-4.9
23745,1946-01-06,0.7,1.4,2.8,-0.1
24110,1947-01-06,0.1,-10.4,-8.2,-16.6
24475,1948-01-06,1.1,-11.2,-10.4,-14.8
