,DATE,PRCP,TAVG,TMAX,TMIN
325,1881-11-22,0.5,1.0,2.8,0.4
690,1882-11-22,0.4,-3.8,,-4.9
1055,1883-11-22,0.4,2.3,3.6,0.6
1421,1884-11-22,0.0,-11.6,-7.8,-15.4
1786,1885-11-22,1.8,-2.3,1.7,-13.3
2151,1886-11-22,11.7,0.0,0.8,-1.4
2516,1887-11-22,0.0,-5.2,-3.6,-6.2
2882,1888-11-22,0.6,-1.8,0.6,-4.8
3247,1889-11-22,0.3,3.5,4.7,3.1
3612,1890-11-22,0.0,-9.6,-6.4,-11.9
3977,1891-11-22,0.0,-7.7,-5.1,-11.9
4343,1892-11-22,0.9,-2.8,-1.2,-5.2
4708,1893-11-22,0.6,-2.8,-1.8,-3.8
5073,1894-11-22,5.2,0.6,1.3,0.0
5438,1895-11-22,0.0,-3.6,-2.2,-4.7
5804,1896-11-22,0.2,0.4,0.9,-0.3
6169,1897-11-22,2.2,3.1,3.9,-2.7
6534,1898-11-22,0.0,3.0,4.3,0.3
6899,1899-11-22,3.6,-2.3,0.6,-4.5
7264,1900-11-22,0.0,-7.1,-1.1,-9.6
7629,1901-11-22,1.0,-5.8,-3.8,-7.9
7994,1902-11-22,0.0,-5.4,0.6,-13.3
8359,1903-11-22,1.9,1.2,,-0.6
8725,1904-11-22,0.0,-1.5,0.2,-2.9
9090,1905-11-22,0.0,2.6,3.1,1.7
9455,1906-11-22,0.1,3.6,5.3,1.9
9820,1907-11-22,0.0,-7.5,-6.5,-10.0
10186,1908-11-22,0.0,-7.0,-5.1,-10.0
10551,1909-11-22,0.0,-7.3,-5.6,-10.7
10916,1910-11-22,0.0,-0.5,0.0,-2.6
11281,1911-11-22,1.2,2.8,4.2,1.8
11647,1912-11-22,0.0,-2.7,-1.9,-3.9
12012,1913-11-22,0.5,6.4,7.5,4.4
12377,1914-11-22,0.0,-6.0,-2.1,-8.9
12742,1915-11-22,2.2,1.0,2.5,0.3
13108,1916-11-22,2.3,-2.3,0.8,-6.5
13473,1917-11-22,0.0,-7.2,-5.0,-9.9
13838,1918-11-22,2.0,2.6,4.4,-3.1
14203,1919-11-22,5.2,-7.9,-5.5,-11.7
14569,1920-11-22,0.7,3.6,4.0,1.9
14934,1921-11-22,0.0,-4.7,-2.7,-13.2
15299,1922-11-22,0.0,1.1,2.1,-4.5
15664,1923-11-22,0.0,1.7,3.1,0.6
16030,1924-11-22,0.1,2.3,3.6,1.4
16395,1925-11-22,0.0,-7.0,-4.3,-7.9
16760,1926-11-22,0.7,7.7,8.7,6.3
17125,1927-11-22,0.1,-7.9,-3.8,-12.7
17491,1928-11-22,0.0,1.6,2.1,0.2
17856,1929-11-22,0.7,1.8,3.0,-0.6
18221,1930-11-22,0.6,-5.6,-4.0,-6.6
18586,1931-11-22,0.0,-3.6,-2.8,-5.1
18952,1932-11-22,0.1,-0.7,0.9,-3.6
19317,1933-11-22,0.0,-1.6,1.4,-3.6
19682,1934-11-22,0.0,-0.1,0.3,-0.7
20047,1935-11-22,0.0,-5.1,-4.8,-6.7
20413,1936-11-22,0.6,-0.4,2.0,-3.8
20778,1937-11-22,0.0,-0.6,1.6,-3.3
21143,1938-11-22,0.0,2.9,5.2,1.5
21508,1939-11-22,0.0,-2.4,-1.2,-3.7
21874,1940-11-22,2.1,4.6,6.6,2.3
22239,1941-11-22,0.8,-5.4,-4.4,-6.2
22604,1942-11-22,0.7,-1.0,1.1,-2.4
22969,1943-11-22,0.1,-0.6,0.3,-2.0
23335,1944-11-22,4.2,-1.4,3.7,-3.9
23700,1945-11-22,0.0,-4.3,-1.3,-7.9
24065,1946-11-22,1.7,-7.4,-4.1,-13.1
24430,1947-11-22,0.1,-3.5,-2.9,-4.3
24796,1948-11-22,0.0,2.6,5.4,0.3
25161,1949-11-22,0.1,0.0,3.1,-1.5
25526,1950-11-22,5.0,0.0,0.8,-0.9
25891,1951-11-22,0.1,2.4,3.0,1.8
26257,1952-11-22,0.0,-3.3,-1.6,-3.9
26622,1953-11-22,0.6,-2.4,0.1,-4.4
26987,1954-11-22,0.0,-5.4,-1.1,-6.2
27352,1955-11-22,8.3,-5.5,-3.7,-6.4
27718,1956-11-22,0.0,-2.6,-0.6,-4.3
