,DATE,PRCP,TAVG,TMAX,TMIN
42,1881-02-12,0.9,0.7,2.3,-0.4
407,1882-02-12,0.4,0.1,,-0.6
772,1883-02-12,0.0,-9.8,,-12.3
1137,1884-02-12,0.1,1.2,3.7,-0.1
1503,1885-02-12,0.0,-6.2,-4.8,-8.9
1868,1886-02-12,0.0,-4.5,0.5,-8.2
2233,1887-02-12,0.3,-7.8,-4.3,-12.6
2598,1888-02-12,1.1,-8.2,-5.5,-19.9
2964,1889-02-12,0.0,-17.3,-13.7,-19.0
3329,1890-02-12,0.2,-4.1,-3.2,-5.3
3694,1891-02-12,6.3,-3.5,2.6,-6.4
4059,1892-02-12,3.3,-2.2,-0.4,-3.6
4425,1893-02-12,3.3,-9.2,-0.8,-15.0
4790,1894-02-12,5.3,-6.8,-4.3,-11.2
5155,1895-02-12,0.1,-16.3,-12.8,-18.5
5520,1896-02-12,1.9,-8.4,-5.1,-13.9
5886,1897-02-12,0.5,-8.1,-3.3,-12.2
6251,1898-02-12,0.0,-14.1,-12.0,-17.1
6616,1899-02-12,4.8,1.3,2.7,-7.8
6981,1900-02-12,5.0,-8.8,-7.3,-10.9
7346,1901-02-12,0.1,-19.1,-16.6,-23.6
7711,1902-02-12,0.0,-7.5,-5.7,-12.8
8076,1903-02-12,3.8,-1.2,,-3.1
8441,1904-02-12,4.8,-6.0,-4.2,-8.9
8807,1905-02-12,3.1,-6.2,-1.3,-10.3
9172,1906-02-12,0.0,-8.9,-4.4,-10.3
9537,1907-02-12,0.0,-10.8,-6.9,-14.8
9902,1908-02-12,0.0,-4.8,0.0,-8.8
10268,1909-02-12,0.5,-11.4,-9.8,-18.2
10633,1910-02-12,0.0,-3.8,-2.2,-6.5
10998,1911-02-12,0.0,-20.1,-17.6,-23.7
11363,1912-02-12,0.0,-11.1,-3.6,
11729,1913-02-12,3.3,-10.7,-7.5,-14.0
12094,1914-02-12,0.0,2.3,3.7,0.9
12459,1915-02-12,1.3,-7.9,-5.3,-14.1
12824,1916-02-12,0.1,-3.5,-2.5,-4.5
13190,1917-02-12,1.1,-9.6,-5.8,-15.0
13555,1918-02-12,0.2,-14.6,-11.6,-20.3
13920,1919-02-12,0.0,-13.2,-8.9,-16.9
14285,1920-02-12,0.1,-4.6,-4.0,-5.6
14651,1921-02-12,0.7,-5.5,0.3,-8.8
15016,1922-02-12,0.0,-0.9,0.7,-2.8
15381,1923-02-12,0.0,-14.7,-10.1,-17.6
15746,1924-02-12,3.6,-10.0,-8.9,-11.3
16112,1925-02-12,0.0,4.2,5.0,2.4
16477,1926-02-12,1.3,-4.9,-4.1,-7.5
16842,1927-02-12,0.2,-4.4,-2.7,-5.7
17207,1928-02-12,7.6,-5.1,-4.1,-6.4
17573,1929-02-12,0.0,-13.7,-12.1,-19.8
17938,1930-02-12,1.6,-6.8,1.2,-15.8
18303,1931-02-12,0.0,-8.0,-6.8,-9.5
18668,1932-02-12,0.3,-10.7,-7.5,-14.6
19034,1933-02-12,4.4,-6.9,-6.1,-8.6
19399,1934-02-12,0.1,-10.5,-6.5,-11.4
19764,1935-02-12,0.3,-11.0,-6.1,-18.7
20129,1936-02-12,2.7,-12.0,-8.5,-15.0
20495,1937-02-12,0.0,-10.1,-6.3,-13.0
20860,1938-02-12,0.1,-9.3,-7.0,-10.8
21225,1939-02-12,6.9,-0.6,1.1,-3.8
21590,1940-02-12,0.0,-12.0,-9.8,-17.2
21956,1941-02-12,0.8,-3.6,-0.4,-6.2
22321,1942-02-12,0.0,-9.0,-6.6,-11.4
22686,1943-02-12,2.5,-1.0,1.9,-6.6
23051,1944-02-12,9.6,-1.2,-0.5,-1.8
23417,1945-02-12,0.6,0.6,1.3,-0.6
23782,1946-02-12,0.6,-10.2,-4.5,-13.2
24147,1947-02-12,0.0,-16.2,-9.1,-25.6
24512,1948-02-12,0.0,-17.8,-12.4,-23.2
24878,1949-02-12,0.0,-11.1,-6.4,-14.6
25243,1950-02-12,1.6,-3.3,-1.8,-4.6
25608,1951-02-12,0.4,-3.2,-0.2,-9.7
25973,1952-02-12,0.8,-4.4,-2.9,-6.9
26339,1953-02-12,0.0,-13.1,-10.0,-15.1
26704,1954-02-12,1.7,-10.7,-8.7,-12.9
27069,1955-02-12,2.5,-4.6,-3.9,-7.0
27434,1956-02-12,0.0,-21.2,-17.8,-22.8
27800,1957-02-12,6.2,-5.8,-3.4,-7.8
28165,1958-02-12,0.9,-11.8,-9.0,-17.5
28530,1959-02-12,0.1,-3.3,-2.3,-5.3
28895,1960-02-12,0.0,-17.9,-12.6,-21.4
29261,1961-02-12,2.8,0.5,1.2,-0.2
29626,1962-02-12,0.0,0.0,2.1,-1.1
29991,1963-02-12,0.0,-14.1,-11.6,-16.8
30356,1964-02-12,2.9,-12.6,-11.1,-13.5
30722,1965-02-12,5.5,-1.6,0.1,-10.3
31087,1966-02-12,0.0,-19.8,-14.0,-24.1
31452,1967-02-12,0.9,-5.9,-4.0,-8.2
31817,1968-02-12,0.5,-5.9,-4.5,-6.8
32183,1969-02-12,0.0,-13.0,-10.1,-15.6
32548,1970-02-12,0.0,-18.7,-15.5,-21.0
32913,1971-02-12,1.8,-6.6,-5.1,-8.5
33278,1972-02-12,1.9,-1.0,0.6,-3.5
33644,1973-02-12,0.0,-9.8,-6.8,-13.4
34009,1974-02-12,5.2,3.0,3.9,2.0
34374,1975-02-12,0.6,-10.3,-6.2,-14.7
34739,1976-02-12,0.0,-11.7,-7.9,-13.6
35105,1977-02-12,0.0,-19.5,-16.7,-21.7
35470,1978-02-12,0.2,-13.3,-10.8,-15.1
35835,1979-02-12,1.4,-19.6,-14.0,-25.4
36200,1980-02-12,0.0,-22.1,-17.8,-24.8
36566,1981-02-12,0.5,-5.9,-4.3,-7.6
36931,1982-02-12,0.0,1.0,1.6,0.3
37296,1983-02-12,0.5,-12.8,-9.6,-15.5
37661,1984-02-12,0.0,-5.2,-2.7,-9.7
38027,1985-02-12,0.3,-17.4,-14.6,-20.2
38392,1986-02-12,0.0,-3.8,-1.0,-6.8
38757,1987-02-12,0.7,-7.1,-4.8,-9.6
39122,1988-02-12,0.0,2.2,2.6,1.7
39488,1989-02-12,1.4,0.9,1.8,-0.9
39853,1990-02-12,0.0,1.8,3.3,0.6
40218,1991-02-12,1.6,-12.9,-10.1,-16.2
40583,1992-02-12,0.0,1.9,2.4,1.3
40949,1993-02-12,1.0,-0.3,0.7,-3.4
41314,1994-02-12,0.0,-22.0,-16.9,-25.7
41679,1995-02-12,0.0,-4.7,-0.8,-7.5
42044,1996-02-12,0.0,-15.9,-11.0,-19.4
42410,1997-02-12,2.6,0.9,2.1,-0.1
42775,1998-02-12,0.0,-3.5,1.1,-7.6
43140,1999-02-12,0.1,-10.8,-4.7,-15.7
43505,2000-02-12,0.0,2.7,3.4,1.5
43871,2001-02-12,2.2,-1.2,2.1,-4.2
44236,2002-02-12,3.5,1.6,3.0,0.5
44601,2003-02-12,0.0,-2.9,-2.0,-3.5
44966,2004-02-12,0.0,-15.9,-12.6,-19.5
45332,2005-02-12,0.0,-0.4,0.3,-1.4
45697,2006-02-12,0.3,-8.7,-7.0,-10.0
46062,2007-02-12,1.6,-7.9,-6.3,-9.7
46427,2008-02-12,0.0,0.3,0.8,-0.2
46793,2009-02-12,0.2,-5.1,-3.7,-6.2
47158,2010-02-12,6.3,-5.5,-3.7,-7.2
47523,2011-02-12,0.2,-17.9,-14.8,-21.3
47888,2012-02-12,0.0,-14.5,-10.1,-18.6
48254,2013-02-12,0.0,-0.2,0.5,-1.0
48619,2014-02-12,1.8,1.2,,
48984,2015-02-12,0.8,0.7,,-0.2
49328,2016-02-12,1.8,1.6,3.1,0.8
49694,2017-02-12,0.0,-4.4,,-7.7
50059,2018-02-12,0.5,-1.8,,
50417,2019-02-12,7.1,-0.4,1.5,
