,DATE,PRCP,TAVG,TMAX,TMIN
29,1881-01-30,1.1,-6.0,-4.8,-11.4
394,1882-01-30,0.0,-8.3,,-10.0
759,1883-01-30,5.7,-0.1,,-6.7
1124,1884-01-30,0.5,-0.9,0.5,-4.6
1490,1885-01-30,1.3,-11.0,-6.4,-16.7
1855,1886-01-30,3.0,-12.6,-10.4,-22.9
2220,1887-01-30,0.0,1.9,2.6,0.7
2585,1888-01-30,0.3,-20.7,-18.1,-25.3
2951,1889-01-30,0.1,-12.5,-7.4,-20.0
3316,1890-01-30,0.3,-11.9,-8.5,-14.0
3681,1891-01-30,4.1,-4.1,-2.3,-6.9
4046,1892-01-30,0.3,-4.2,-1.3,-5.6
4412,1893-01-30,0.2,-4.5,-2.8,-5.9
4777,1894-01-30,0.1,1.1,1.7,0.6
5142,1895-01-30,0.2,-17.9,-12.7,-21.6
5507,1896-01-30,5.1,-0.9,1.7,-5.0
5873,1897-01-30,2.9,-5.6,-3.1,-7.9
6238,1898-01-30,3.8,-7.6,-6.6,-10.7
6603,1899-01-30,1.5,-10.8,-6.8,-13.8
6968,1900-01-30,13.6,-3.7,-2.1,-4.1
7333,1901-01-30,1.0,-6.6,-3.7,-7.4
7698,1902-01-30,6.0,-2.1,-1.3,-5.0
8063,1903-01-30,4.8,-1.7,,-5.3
8428,1904-01-30,0.1,-4.0,-3.2,-4.4
8794,1905-01-30,1.2,-8.2,-4.8,-10.3
9159,1906-01-30,0.1,-9.7,-0.5,-14.3
9524,1907-01-30,1.0,-7.1,,-9.4
9889,1908-01-30,1.3,-2.9,-0.3,-5.4
10255,1909-01-30,0.0,-11.8,-8.3,-13.1
10620,1910-01-30,0.5,0.6,1.5,-4.1
10985,1911-01-30,0.1,-11.5,-8.0,-16.5
11350,1912-01-30,0.5,-20.4,-13.7,-22.7
11716,1913-01-30,0.0,-5.7,-3.1,
12081,1914-01-30,0.0,0.5,1.9,-1.5
12446,1915-01-30,0.1,-12.3,-9.7,-17.7
12811,1916-01-30,0.2,-0.7,0.0,-4.5
13177,1917-01-30,0.1,-20.5,-17.1,-24.7
13542,1918-01-30,0.0,-3.2,1.8,-5.6
13907,1919-01-30,0.0,-4.7,-3.6,-10.4
14272,1920-01-30,0.0,-19.3,-18.6,-23.0
14638,1921-01-30,3.3,-15.4,-12.3,-18.7
15003,1922-01-30,0.1,-9.1,-7.5,-11.2
15368,1923-01-30,0.3,-10.4,-6.1,-12.7
15733,1924-01-30,0.9,-8.0,-4.8,-16.3
16099,1925-01-30,0.4,-1.7,-1.2,-2.3
16464,1926-01-30,0.0,-21.1,-18.5,-24.9
16829,1927-01-30,0.1,0.0,3.3,-3.2
17194,1928-01-30,1.3,-1.0,-0.1,-2.5
17560,1929-01-30,0.0,-18.8,-16.8,-20.5
17925,1930-01-30,0.0,-12.4,-10.4,-12.9
18290,1931-01-30,0.1,-9.2,-7.6,-11.9
18655,1932-01-30,0.3,-1.3,2.0,-5.6
19021,1933-01-30,0.1,-8.8,-6.5,-9.8
19386,1934-01-30,1.4,-2.5,-1.8,-3.5
19751,1935-01-30,2.7,-7.1,-6.7,-9.3
20116,1936-01-30,0.0,-24.0,-17.2,-26.5
20482,1937-01-30,0.0,-17.8,-13.2,-22.1
20847,1938-01-30,0.9,0.9,2.3,-1.4
21212,1939-01-30,0.0,-7.5,-0.7,-11.9
21577,1940-01-30,0.2,-14.6,-10.6,-19.1
21943,1941-01-30,0.0,-16.8,-9.9,-26.0
22308,1942-01-30,2.1,-10.3,-8.6,-11.9
22673,1943-01-30,1.6,-6.5,-5.0,-7.8
23038,1944-01-30,2.2,-1.4,0.3,-2.6
23404,1945-01-30,4.1,-8.7,-6.7,-10.4
23769,1946-01-30,0.0,-10.3,-8.7,-12.1
24134,1947-01-30,0.1,-4.0,-2.8,-5.6
24499,1948-01-30,9.9,0.5,1.4,-1.3
24865,1949-01-30,1.8,-0.3,1.2,-2.4
25230,1950-01-30,0.0,-17.1,-13.1,-19.6
25595,1951-01-30,0.0,-13.8,-11.1,-16.5
25960,1952-01-30,0.6,-2.6,-1.5,-4.6
26326,1953-01-30,0.2,-9.5,-7.1,-13.5
26691,1954-01-30,0.0,-17.5,-13.1,-20.5
27056,1955-01-30,1.0,-5.5,-1.2,-11.4
27421,1956-01-30,0.0,-27.5,-24.0,
27787,1957-01-30,3.6,-3.0,-1.0,-5.0
28152,1958-01-30,0.0,-8.9,-4.6,-10.8
28517,1959-01-30,0.0,-4.8,-1.7,-8.9
28882,1960-01-30,0.0,-16.2,-14.5,-19.1
29248,1961-01-30,7.0,1.1,2.7,-3.5
