,DATE,PRCP,TAVG,TMAX,TMIN
76,1881-03-18,2.0,-3.0,1.5,-11.3
441,1882-03-18,0.0,-5.3,,-7.4
806,1883-03-18,0.0,-10.1,,-13.3
1172,1884-03-18,0.0,1.1,4.1,-1.9
1537,1885-03-18,1.1,-1.9,1.6,-8.1
1902,1886-03-18,0.0,-9.2,-4.8,-17.3
2267,1887-03-18,0.0,-8.3,-3.7,-13.6
2633,1888-03-18,0.0,-13.0,-6.3,-20.5
2998,1889-03-18,0.1,-13.0,-5.8,-14.5
3363,1890-03-18,0.0,1.9,2.7,0.3
3728,1891-03-18,0.0,-0.2,3.2,-1.5
4094,1892-03-18,0.0,-2.3,-0.1,-3.5
4459,1893-03-18,0.2,-4.3,0.3,-8.6
4824,1894-03-18,0.1,-2.6,2.5,-7.9
5189,1895-03-18,0.0,-3.0,0.9,-7.8
5555,1896-03-18,0.2,-5.4,-3.6,-6.8
5920,1897-03-18,0.5,-3.8,-1.0,-8.3
6285,1898-03-18,0.1,-11.6,-7.0,-18.1
6650,1899-03-18,3.1,-3.4,2.3,-6.3
7015,1900-03-18,0.0,1.5,2.1,0.9
7380,1901-03-18,0.9,-0.2,1.2,-1.3
7745,1902-03-18,0.2,-5.3,0.0,-7.7
8110,1903-03-18,0.0,-4.9,,-8.3
8476,1904-03-18,0.0,-3.3,0.2,-6.4
8841,1905-03-18,0.0,-1.5,3.2,-6.5
9206,1906-03-18,8.3,-4.3,-2.1,-8.4
9571,1907-03-18,0.0,-4.8,-1.9,-7.4
9937,1908-03-18,0.0,-2.8,0.1,-4.8
10302,1909-03-18,6.7,-2.3,-0.5,-2.8
10667,1910-03-18,1.4,2.8,4.3,0.5
11032,1911-03-18,0.0,-5.3,-2.3,-15.8
11398,1912-03-18,0.0,0.7,4.8,-4.3
11763,1913-03-18,0.3,1.0,4.4,-2.7
12128,1914-03-18,1.2,-0.4,1.4,-2.3
12493,1915-03-18,0.1,-11.2,-9.0,-13.2
12859,1916-03-18,0.4,-2.3,-1.5,-3.1
13224,1917-03-18,0.0,-15.3,-8.4,-26.3
13589,1918-03-18,0.1,-3.7,0.6,-9.1
13954,1919-03-18,0.1,-14.9,-9.8,-21.2
14320,1920-03-18,0.8,1.8,2.8,0.0
14685,1921-03-18,0.0,0.7,4.8,-1.1
15050,1922-03-18,0.1,-9.9,-6.3,-13.9
15415,1923-03-18,0.0,-2.0,2.8,-5.0
15781,1924-03-18,2.2,-6.6,-3.4,-8.4
16146,1925-03-18,0.0,-8.9,-3.1,-16.2
16511,1926-03-18,0.0,-8.2,-3.9,-10.4
16876,1927-03-18,0.5,-6.5,2.7,-8.1
17242,1928-03-18,0.0,-2.0,2.0,-6.9
17607,1929-03-18,0.1,-4.7,0.1,-10.3
17972,1930-03-18,0.0,-5.0,-1.2,-12.0
18337,1931-03-18,0.0,-4.6,-0.8,-10.7
18703,1932-03-18,0.7,-5.6,-1.5,-12.4
19068,1933-03-18,2.0,0.7,7.4,-7.0
19433,1934-03-18,0.0,1.2,2.3,0.5
19798,1935-03-18,0.2,0.4,4.6,-1.3
20164,1936-03-18,1.7,-1.6,0.5,-3.8
20529,1937-03-18,0.0,2.0,2.7,1.1
20894,1938-03-18,0.0,-2.4,0.3,-4.4
21259,1939-03-18,0.1,-5.1,-3.4,-6.3
21625,1940-03-18,0.0,-14.1,-6.0,-22.6
21990,1941-03-18,1.6,-8.2,-1.7,-17.0
22355,1942-03-18,0.1,-20.6,-11.8,-29.0
22720,1943-03-18,0.0,0.4,5.1,-2.1
23086,1944-03-18,0.0,-2.4,-0.9,-5.9
23451,1945-03-18,0.0,-8.7,-4.9,-11.9
23816,1946-03-18,0.0,-5.8,-3.9,-10.3
24181,1947-03-18,3.0,-2.6,-0.6,-5.2
24547,1948-03-18,0.0,-10.1,-5.5,-16.3
24912,1949-03-18,1.4,-1.3,0.8,-2.0
25277,1950-03-18,0.1,2.0,5.2,-1.6
25642,1951-03-18,0.0,-12.6,-3.1,-21.8
26008,1952-03-18,0.0,-11.9,-6.0,-17.3
26373,1953-03-18,0.0,0.0,2.3,-1.2
26738,1954-03-18,0.0,-9.5,-4.4,-14.9
27103,1955-03-18,0.5,-4.8,-2.7,-7.2
27469,1956-03-18,0.0,-6.2,2.3,-12.4
27834,1957-03-18,0.0,-11.9,-6.1,-17.9
28199,1958-03-18,0.0,-6.7,-2.0,-9.2
28564,1959-03-18,0.0,1.2,3.6,-0.9
28930,1960-03-18,12.1,-2.4,-1.3,-3.8
29295,1961-03-18,5.5,1.9,3.8,-0.7
29660,1962-03-18,0.0,-10.6,-3.3,-19.1
30025,1963-03-18,0.0,-17.8,-11.9,-22.7
30391,1964-03-18,0.0,-3.4,1.1,-7.1
30756,1965-03-18,0.0,2.8,3.8,2.1
31121,1966-03-18,6.1,-2.7,0.2,-6.6
31486,1967-03-18,0.0,0.2,5.3,-4.8
31852,1968-03-18,1.1,1.6,3.5,-2.8
32217,1969-03-18,0.0,-2.0,2.3,-5.8
32582,1970-03-18,1.0,0.6,3.0,-1.7
32947,1971-03-18,2.5,2.0,2.7,1.2
33313,1972-03-18,0.0,-1.1,3.4,-5.4
33678,1973-03-18,0.0,-4.9,-1.2,-8.1
34043,1974-03-18,0.0,3.3,6.7,0.4
34408,1975-03-18,0.0,0.6,3.7,-1.7
34774,1976-03-18,6.7,-5.8,-3.1,-11.6
35139,1977-03-18,0.0,2.3,3.1,1.4
35504,1978-03-18,13.2,-3.7,2.5,-7.1
35869,1979-03-18,0.0,-14.3,-10.7,-18.0
36235,1980-03-18,0.0,-9.8,-5.6,-14.1
36600,1981-03-18,0.5,-4.8,-1.2,-9.7
36965,1982-03-18,0.0,1.9,5.1,-1.3
37330,1983-03-18,1.3,0.4,1.0,0.0
37696,1984-03-18,0.0,-8.1,-3.4,-12.7
38061,1985-03-18,0.0,-0.3,3.0,-5.5
