,DATE,PRCP,TAVG,TMAX,TMIN
122,1881-05-03,3.8,2.5,6.4,1.3
487,1882-05-03,0.0,8.3,,3.4
852,1883-05-03,0.0,4.0,,2.3
1218,1884-05-03,9.0,3.9,6.6,0.3
1583,1885-05-03,0.0,-1.7,1.3,-6.6
1948,1886-05-03,0.0,3.4,7.8,-1.3
2313,1887-05-03,0.0,6.9,11.8,3.3
2679,1888-05-03,16.5,5.7,12.0,2.9
3044,1889-05-03,0.0,9.0,14.2,4.5
3409,1890-05-03,0.4,12.6,17.3,9.2
3774,1891-05-03,2.4,8.7,12.9,3.0
4140,1892-05-03,0.0,6.0,11.3,0.3
4505,1893-05-03,0.0,-1.6,1.7,-4.3
4870,1894-05-03,0.0,10.7,14.3,4.0
5235,1895-05-03,0.0,8.3,16.1,2.1
5601,1896-05-03,0.0,8.4,12.4,3.3
5966,1897-05-03,0.0,18.1,22.9,11.2
6331,1898-05-03,0.0,10.5,15.6,-0.4
6696,1899-05-03,2.7,1.0,3.4,-0.4
7061,1900-05-03,0.0,1.9,5.5,-0.6
7426,1901-05-03,0.4,10.2,15.4,2.0
7791,1902-05-03,0.3,8.9,13.0,3.8
8156,1903-05-03,0.0,4.6,8.2,2.6
8522,1904-05-03,2.1,10.1,14.1,6.1
8887,1905-05-03,0.5,17.2,24.0,10.5
9252,1906-05-03,0.0,18.1,25.0,9.7
9617,1907-05-03,2.4,8.6,13.2,3.3
9983,1908-05-03,0.2,1.0,4.3,-2.4
10348,1909-05-03,0.0,3.8,8.0,0.4
10713,1910-05-03,0.0,12.9,19.0,6.9
11078,1911-05-03,7.4,6.8,9.7,4.3
11444,1912-05-03,0.7,1.6,4.0,-0.4
11809,1913-05-03,3.0,3.6,6.7,-2.8
12174,1914-05-03,0.0,4.2,8.4,0.2
12539,1915-05-03,3.7,1.5,6.4,-0.8
12905,1916-05-03,0.0,5.0,7.8,1.6
13270,1917-05-03,1.0,1.7,3.8,-0.9
13635,1918-05-03,0.0,1.7,8.9,-2.0
14000,1919-05-03,0.0,14.0,18.0,9.6
14366,1920-05-03,0.0,9.9,14.9,3.8
14731,1921-05-03,4.5,12.6,17.8,6.3
15096,1922-05-03,0.1,6.7,12.1,4.7
15461,1923-05-03,0.0,0.5,3.9,-1.5
15827,1924-05-03,0.0,7.2,10.9,1.0
16192,1925-05-03,0.0,9.5,14.7,3.9
16557,1926-05-03,19.6,0.3,3.6,-1.2
16922,1927-05-03,0.0,5.7,10.4,-0.2
17288,1928-05-03,0.0,6.2,9.0,1.6
17653,1929-05-03,0.0,2.7,6.6,0.3
18018,1930-05-03,0.7,7.8,11.4,5.8
18383,1931-05-03,1.6,11.5,16.3,5.5
18749,1932-05-03,0.7,6.9,9.9,5.3
19114,1933-05-03,1.3,1.6,4.7,0.2
19479,1934-05-03,0.0,14.9,19.2,12.3
19844,1935-05-03,0.8,3.0,7.2,0.7
20210,1936-05-03,0.0,9.1,14.5,7.1
20575,1937-05-03,0.0,8.6,13.5,4.2
20940,1938-05-03,0.6,1.2,5.0,-1.3
21305,1939-05-03,0.0,4.8,9.6,3.0
21671,1940-05-03,0.0,10.3,17.6,1.3
22036,1941-05-03,0.0,5.7,11.2,0.3
22401,1942-05-03,1.0,5.7,10.6,2.2
22766,1943-05-03,0.0,6.9,10.7,3.2
23132,1944-05-03,5.0,7.1,9.9,3.7
23497,1945-05-03,0.0,8.6,14.4,2.5
23862,1946-05-03,0.0,8.1,13.1,3.6
24227,1947-05-03,0.0,2.5,5.3,-0.3
24593,1948-05-03,0.0,11.8,17.8,5.0
24958,1949-05-03,0.2,5.6,9.2,2.7
25323,1950-05-03,0.0,13.6,20.4,5.0
25688,1951-05-03,0.0,7.1,12.4,-0.6
26054,1952-05-03,8.6,3.9,7.5,1.5
26419,1953-05-03,0.2,9.8,16.0,5.3
26784,1954-05-03,0.4,8.6,10.6,6.5
27149,1955-05-03,0.0,4.0,7.8,-2.2
27515,1956-05-03,0.0,7.8,14.9,-0.3
27880,1957-05-03,0.0,7.7,12.6,3.9
28245,1958-05-03,17.7,5.4,8.2,3.6
28610,1959-05-03,0.0,16.9,21.9,11.6
28976,1960-05-03,6.0,7.4,11.0,4.1
29341,1961-05-03,0.0,9.8,15.4,2.3
29706,1962-05-03,0.0,6.7,11.2,3.0
30071,1963-05-03,5.4,11.4,16.6,8.2
30437,1964-05-03,0.0,8.7,15.4,2.5
30802,1965-05-03,0.0,1.4,4.0,-2.2
31167,1966-05-03,0.0,6.2,10.4,2.3
31532,1967-05-03,13.3,6.9,10.9,3.9
31898,1968-05-03,2.3,7.0,9.8,5.1
32263,1969-05-03,0.0,1.2,5.5,-3.1
32628,1970-05-03,0.0,11.7,15.4,8.4
32993,1971-05-03,2.7,5.9,8.8,4.5
33359,1972-05-03,0.0,12.8,18.6,7.3
