,DATE,PRCP,TAVG,TMAX,TMIN
157,1881-06-07,1.1,18.1,26.3,10.7
522,1882-06-07,0.0,16.4,,11.6
887,1883-06-07,10.6,13.8,,12.0
1253,1884-06-07,8.0,13.5,16.2,10.6
1618,1885-06-07,0.0,14.9,17.8,11.8
1983,1886-06-07,2.5,15.5,18.7,9.4
2348,1887-06-07,0.0,13.7,19.7,9.5
2714,1888-06-07,0.0,8.7,12.4,5.0
3079,1889-06-07,0.0,12.7,15.5,8.8
3444,1890-06-07,0.0,21.6,27.4,12.6
3809,1891-06-07,2.4,5.3,8.7,3.4
4175,1892-06-07,2.8,11.9,15.7,9.3
4540,1893-06-07,0.0,15.4,20.1,7.7
4905,1894-06-07,0.8,13.2,18.8,7.7
5270,1895-06-07,1.6,13.7,17.9,7.2
5636,1896-06-07,0.0,22.8,28.4,15.4
6001,1897-06-07,11.1,9.3,11.2,6.3
6366,1898-06-07,0.0,19.5,23.7,10.1
6731,1899-06-07,5.5,7.8,8.9,6.6
7096,1900-06-07,10.2,10.5,14.7,4.0
7461,1901-06-07,0.0,21.0,26.1,12.8
7826,1902-06-07,0.0,6.6,9.7,4.1
8191,1903-06-07,0.0,12.7,16.3,7.1
8557,1904-06-07,1.4,7.9,11.3,4.5
8922,1905-06-07,0.6,13.3,17.0,10.7
9287,1906-06-07,0.0,12.7,16.1,7.7
9652,1907-06-07,0.0,11.1,13.5,7.1
10018,1908-06-07,0.1,6.5,8.9,1.7
10383,1909-06-07,6.8,12.1,14.6,10.7
10748,1910-06-07,0.0,15.0,17.9,10.2
11113,1911-06-07,6.8,11.9,16.7,10.2
11479,1912-06-07,0.3,15.9,20.4,8.1
11844,1913-06-07,0.3,19.6,24.7,14.0
12209,1914-06-07,3.2,10.8,13.6,7.1
12574,1915-06-07,4.5,10.5,12.0,9.6
12940,1916-06-07,7.6,18.7,24.9,12.0
13305,1917-06-07,0.0,14.1,17.6,11.1
13670,1918-06-07,0.0,10.6,14.1,7.5
14035,1919-06-07,0.2,17.0,21.6,12.4
14401,1920-06-07,0.8,12.8,16.0,8.6
14766,1921-06-07,0.0,10.3,12.7,4.1
15131,1922-06-07,9.9,14.5,18.9,10.6
15496,1923-06-07,0.1,8.3,10.2,3.2
15862,1924-06-07,0.0,10.1,13.1,8.9
16227,1925-06-07,0.0,10.3,13.9,2.6
16592,1926-06-07,0.0,20.7,26.2,12.4
16957,1927-06-07,8.7,11.7,12.6,9.7
17323,1928-06-07,0.0,6.3,8.4,3.4
17688,1929-06-07,0.0,12.6,17.1,6.0
18053,1930-06-07,0.0,15.7,20.1,12.6
18418,1931-06-07,0.5,7.9,10.0,4.9
18784,1932-06-07,0.0,10.2,12.3,6.8
19149,1933-06-07,0.0,16.9,20.3,9.4
19514,1934-06-07,0.0,17.0,20.7,10.0
19879,1935-06-07,0.0,11.9,16.1,10.6
20245,1936-06-07,0.0,20.0,24.5,12.0
20610,1937-06-07,0.0,13.2,17.0,7.8
20975,1938-06-07,0.0,15.1,18.6,9.6
21340,1939-06-07,0.0,16.2,24.2,9.5
21706,1940-06-07,0.0,12.5,16.8,11.4
22071,1941-06-07,3.7,6.8,9.7,3.0
22436,1942-06-07,0.0,10.4,15.0,4.5
22801,1943-06-07,2.3,14.6,17.3,12.6
23167,1944-06-07,0.0,16.6,21.7,8.4
23532,1945-06-07,0.0,12.0,17.8,4.7
23897,1946-06-07,0.4,13.9,15.3,12.7
24262,1947-06-07,0.0,17.3,24.4,10.3
24628,1948-06-07,0.0,19.2,24.5,13.6
24993,1949-06-07,0.0,15.4,20.6,11.1
25358,1950-06-07,0.0,13.9,17.7,10.4
25723,1951-06-07,0.5,8.5,13.7,6.6
26089,1952-06-07,0.0,13.0,19.4,5.6
26454,1953-06-07,0.0,16.6,21.5,9.7
26819,1954-06-07,0.0,7.4,10.1,4.2
27184,1955-06-07,0.0,12.2,18.5,8.5
27550,1956-06-07,0.0,16.0,22.5,10.0
27915,1957-06-07,0.2,11.8,14.6,9.0
28280,1958-06-07,0.0,9.2,14.6,2.0
28645,1959-06-07,0.0,19.8,26.0,15.2
29011,1960-06-07,0.0,20.0,24.5,14.7
29376,1961-06-07,0.0,21.9,28.4,15.1
29741,1962-06-07,0.0,10.8,15.8,5.3
30106,1963-06-07,0.0,13.9,18.3,9.7
30472,1964-06-07,0.0,16.0,19.4,12.5
30837,1965-06-07,0.0,16.8,21.9,8.4
31202,1966-06-07,0.0,17.0,25.0,14.2
31567,1967-06-07,0.0,10.2,14.9,4.8
31933,1968-06-07,0.4,17.8,22.4,13.5
32298,1969-06-07,0.3,10.6,13.5,7.8
32663,1970-06-07,0.0,18.1,23.0,14.2
33028,1971-06-07,0.0,12.8,19.5,6.9
33394,1972-06-07,0.0,20.4,25.5,14.3
33759,1973-06-07,0.0,17.8,22.1,14.9
34124,1974-06-07,0.0,17.2,22.1,11.8
34489,1975-06-07,0.0,14.7,20.3,7.8
34855,1976-06-07,1.6,10.5,12.6,8.5
35220,1977-06-07,0.0,15.2,20.2,12.3
35585,1978-06-07,0.0,19.8,25.6,14.7
35950,1979-06-07,4.4,15.4,20.2,10.3
36316,1980-06-07,0.0,20.4,25.0,15.4
36681,1981-06-07,0.0,15.1,19.4,11.8
37046,1982-06-07,0.0,6.7,11.0,3.5
37411,1983-06-07,0.0,10.8,15.0,5.5
37777,1984-06-07,0.0,15.3,20.1,9.4
38142,1985-06-07,0.0,9.1,12.1,5.5
38507,1986-06-07,0.0,20.5,24.7,17.7
38872,1987-06-07,1.8,15.9,19.4,14.3
39238,1988-06-07,0.0,23.9,29.8,17.4
39603,1989-06-07,0.0,17.5,23.2,13.6
39968,1990-06-07,0.0,9.3,11.4,7.6
40333,1991-06-07,26.4,9.4,12.8,8.3
40699,1992-06-07,0.0,18.5,23.5,11.9
41064,1993-06-07,1.3,12.2,15.5,9.4
41429,1994-06-07,14.4,13.5,17.0,12.7
41794,1995-06-07,0.0,19.6,24.3,13.6
42160,1996-06-07,3.2,13.5,16.5,10.1
42525,1997-06-07,0.0,17.2,23.4,9.3
42890,1998-06-07,0.0,12.8,17.1,7.0
43255,1999-06-07,0.0,23.2,29.5,15.4
43621,2000-06-07,0.7,11.7,15.8,7.4
