,DATE,PRCP,TAVG,TMAX,TMIN
97,1881-04-08,0.0,-8.5,-3.0,-18.6
462,1882-04-08,0.0,3.9,,0.0
827,1883-04-08,0.0,0.3,,-5.2
1193,1884-04-08,0.0,2.4,10.0,-3.8
1558,1885-04-08,0.0,1.5,7.1,-2.7
1923,1886-04-08,0.0,3.8,6.5,1.8
2288,1887-04-08,0.0,1.1,5.3,-1.5
2654,1888-04-08,0.2,1.2,3.0,-1.0
3019,1889-04-08,1.8,2.0,3.2,1.1
3384,1890-04-08,0.0,9.9,15.4,2.6
3749,1891-04-08,0.0,1.5,3.5,-0.2
4115,1892-04-08,0.0,-5.2,-1.4,-10.2
4480,1893-04-08,0.0,2.2,6.5,-2.9
4845,1894-04-08,0.0,6.5,13.1,0.1
5210,1895-04-08,0.8,2.5,5.6,0.1
5576,1896-04-08,0.0,1.4,6.4,-4.1
5941,1897-04-08,0.0,3.6,5.9,-0.6
6306,1898-04-08,3.0,0.0,2.4,-1.8
6671,1899-04-08,0.4,3.4,6.4,1.1
7036,1900-04-08,0.0,0.6,6.1,-4.4
7401,1901-04-08,0.0,0.1,4.1,-4.4
7766,1902-04-08,0.7,-5.1,-2.5,-11.3
8131,1903-04-08,5.0,5.4,,2.3
8497,1904-04-08,0.0,4.7,9.0,1.6
8862,1905-04-08,1.3,-3.3,1.5,-5.8
9227,1906-04-08,0.0,4.2,9.0,-2.9
9592,1907-04-08,0.0,2.8,6.3,-0.8
9958,1908-04-08,0.0,2.5,8.7,-3.0
10323,1909-04-08,0.0,-4.8,-1.1,-9.0
10688,1910-04-08,0.0,0.6,4.1,-1.9
11053,1911-04-08,0.0,0.8,4.4,-1.8
11419,1912-04-08,0.0,-5.3,-0.1,-10.6
11784,1913-04-08,0.0,1.7,5.1,0.6
12149,1914-04-08,0.6,3.4,8.2,-1.5
12514,1915-04-08,0.8,4.7,6.6,3.2
12880,1916-04-08,0.0,-1.5,2.0,-6.1
13245,1917-04-08,0.1,1.8,2.1,-1.1
13610,1918-04-08,0.0,2.4,3.2,-0.6
13975,1919-04-08,0.0,-1.5,1.6,-9.3
14341,1920-04-08,4.9,4.5,8.5,2.7
14706,1921-04-08,0.0,3.8,8.4,1.9
15071,1922-04-08,0.0,0.3,4.8,-2.4
15436,1923-04-08,0.0,-0.4,4.4,-5.6
15802,1924-04-08,0.7,2.1,3.5,-0.2
16167,1925-04-08,0.0,3.6,10.4,-1.9
16532,1926-04-08,0.0,-5.9,-0.7,-12.2
16897,1927-04-08,0.5,3.7,5.1,1.7
