,DATE,PRCP,TAVG,TMAX,TMIN
341,1881-12-08,0.0,-4.8,-1.6,-6.9
706,1882-12-08,0.0,-3.9,,-5.1
1071,1883-12-08,0.7,-7.3,-5.3,-8.4
1437,1884-12-08,3.9,-3.0,-0.9,-7.7
1802,1885-12-08,0.0,-10.2,-4.6,-11.6
2167,1886-12-08,8.5,1.3,2.4,0.4
2532,1887-12-08,0.5,-3.3,-2.2,-4.3
2898,1888-12-08,0.2,1.4,2.6,-0.2
3263,1889-12-08,0.0,-17.5,-9.1,-18.3
3628,1890-12-08,0.0,-6.2,-5.3,-9.4
3993,1891-12-08,0.0,-7.9,-3.0,-9.6
4359,1892-12-08,3.8,-4.7,-2.3,-6.6
4724,1893-12-08,0.1,-4.3,-3.4,-6.8
5089,1894-12-08,0.0,-9.8,-7.5,-11.1
5454,1895-12-08,0.1,-0.8,0.1,-1.4
5820,1896-12-08,0.0,-9.7,-7.4,-12.5
6185,1897-12-08,0.0,-4.1,-2.0,-7.7
6550,1898-12-08,2.2,6.2,7.5,4.7
6915,1899-12-08,0.0,-7.8,-5.7,-8.9
7280,1900-12-08,0.8,-5.4,-1.3,-11.3
7645,1901-12-08,2.1,-4.7,-4.1,-8.0
8010,1902-12-08,0.3,-6.3,-4.0,-8.4
8375,1903-12-08,0.2,1.7,,0.2
8741,1904-12-08,0.8,0.2,1.4,-1.1
9106,1905-12-08,1.3,1.6,2.7,-1.4
9471,1906-12-08,0.4,1.5,2.7,-7.5
9836,1907-12-08,0.1,-0.6,0.5,-4.0
10202,1908-12-08,0.0,1.8,2.4,1.3
10567,1909-12-08,0.1,2.1,2.4,1.0
10932,1910-12-08,3.5,-0.6,0.7,-6.3
11297,1911-12-08,0.0,-4.3,-3.8,-5.8
11663,1912-12-08,0.8,1.4,1.9,1.0
12028,1913-12-08,0.2,-3.9,-2.9,-5.1
12393,1914-12-08,2.2,4.4,5.6,0.9
12758,1915-12-08,3.5,-11.3,-10.9,-12.9
13124,1916-12-08,0.0,-3.2,0.0,-3.6
13489,1917-12-08,0.1,0.6,1.2,-0.1
