,DATE,PRCP,TAVG,TMAX,TMIN
125,1881-05-06,4.2,3.6,7.6,-1.8
490,1882-05-06,2.9,12.8,,8.4
855,1883-05-06,0.0,5.8,,-2.4
1221,1884-05-06,1.6,8.9,15.1,6.1
1586,1885-05-06,1.7,6.4,8.2,3.9
1951,1886-05-06,0.0,6.7,10.4,1.0
2316,1887-05-06,0.0,5.6,8.6,3.8
2682,1888-05-06,0.0,7.6,12.2,1.0
3047,1889-05-06,1.2,8.9,13.1,4.5
3412,1890-05-06,0.0,13.3,19.9,5.7
3777,1891-05-06,0.0,2.2,4.7,-2.0
4143,1892-05-06,0.1,6.1,10.6,1.6
4508,1893-05-06,0.0,6.3,10.5,1.5
4873,1894-05-06,2.3,11.0,16.3,8.4
5238,1895-05-06,0.0,7.6,12.8,2.7
5604,1896-05-06,0.0,9.9,13.9,6.5
5969,1897-05-06,1.3,16.2,21.9,9.0
6334,1898-05-06,0.0,12.6,16.7,7.6
6699,1899-05-06,0.0,5.5,9.0,0.9
7064,1900-05-06,0.0,7.5,12.4,2.2
7429,1901-05-06,8.0,-0.8,0.4,-2.3
7794,1902-05-06,4.3,6.0,10.2,3.4
8159,1903-05-06,5.0,4.7,6.5,3.6
8525,1904-05-06,21.0,2.7,4.5,1.4
8890,1905-05-06,0.0,7.1,10.0,4.1
9255,1906-05-06,0.2,18.5,25.4,13.0
9620,1907-05-06,0.0,5.3,9.6,3.1
9986,1908-05-06,0.0,-0.2,2.1,-1.7
10351,1909-05-06,0.0,1.2,3.1,0.2
10716,1910-05-06,0.0,17.4,22.5,10.8
11081,1911-05-06,0.0,13.4,17.8,6.7
11447,1912-05-06,0.0,2.1,3.9,0.7
11812,1913-05-06,0.0,3.6,6.8,-0.7
12177,1914-05-06,1.3,10.3,13.0,8.1
12542,1915-05-06,0.0,5.8,9.9,1.7
12908,1916-05-06,0.0,15.4,23.5,6.9
13273,1917-05-06,5.3,11.4,16.7,6.3
13638,1918-05-06,0.0,4.6,7.9,1.2
14003,1919-05-06,0.0,8.2,11.8,1.3
14369,1920-05-06,0.0,8.0,10.3,5.8
14734,1921-05-06,1.7,10.5,18.2,6.1
15099,1922-05-06,1.6,7.5,11.7,4.2
15464,1923-05-06,0.5,5.5,9.2,3.3
15830,1924-05-06,2.6,4.8,12.7,2.7
16195,1925-05-06,0.0,9.7,15.1,4.8
16560,1926-05-06,0.0,3.0,7.1,-2.2
16925,1927-05-06,1.0,7.8,10.8,5.6
17291,1928-05-06,0.0,9.9,15.9,1.5
17656,1929-05-06,2.8,10.1,17.4,2.9
18021,1930-05-06,0.0,3.5,5.4,1.8
18386,1931-05-06,0.0,9.0,13.6,5.9
18752,1932-05-06,0.0,14.0,21.0,7.5
19117,1933-05-06,0.0,5.8,9.1,1.6
19482,1934-05-06,0.0,20.7,27.3,11.8
19847,1935-05-06,0.1,6.4,9.4,2.1
20213,1936-05-06,0.0,10.2,14.6,3.5
