,DATE,PRCP,TAVG,TMAX,TMIN
46,1881-02-16,0.0,-2.1,-0.7,-4.7
411,1882-02-16,2.9,-1.8,,-5.8
776,1883-02-16,0.0,-14.9,,-16.7
1141,1884-02-16,0.1,-2.8,-2.0,-4.6
1507,1885-02-16,5.3,-5.9,1.2,-8.1
1872,1886-02-16,0.0,-9.8,-5.1,-12.5
2237,1887-02-16,0.0,-1.8,-0.5,-8.5
2602,1888-02-16,0.0,-13.7,-11.6,-15.9
2968,1889-02-16,0.3,-5.8,-3.5,-9.0
3333,1890-02-16,0.3,-11.2,-5.3,-14.3
3698,1891-02-16,3.7,-6.8,0.8,-15.4
4063,1892-02-16,0.0,-17.5,-13.8,-21.7
4429,1893-02-16,0.2,-15.0,-12.7,-18.4
4794,1894-02-16,0.5,-10.4,-8.6,-15.0
5159,1895-02-16,0.0,-14.1,-8.2,-16.8
5524,1896-02-16,2.3,-5.4,-0.6,-21.1
5890,1897-02-16,1.3,-17.7,-14.0,-24.2
6255,1898-02-16,0.0,-8.6,-6.2,-9.4
6620,1899-02-16,0.0,-0.6,1.5,-2.3
6985,1900-02-16,0.1,-26.0,-20.8,-32.7
7350,1901-02-16,1.3,-15.3,-10.0,-22.7
7715,1902-02-16,0.6,-1.1,1.2,-12.9
8080,1903-02-16,0.8,-16.0,,-21.6
8445,1904-02-16,4.6,0.5,1.5,-0.3
8811,1905-02-16,4.9,-3.0,0.8,-13.6
9176,1906-02-16,0.7,-2.8,-1.2,-4.8
9541,1907-02-16,1.9,-6.0,-3.7,-9.8
9906,1908-02-16,3.5,-1.7,1.1,-9.9
10272,1909-02-16,1.7,-6.8,-3.1,-10.7
10637,1910-02-16,0.0,-8.2,-5.6,-11.8
11002,1911-02-16,4.6,-3.8,-1.2,-8.5
11367,1912-02-16,1.2,-10.6,-6.3,
11733,1913-02-16,0.0,-7.1,-5.5,-9.3
12098,1914-02-16,0.2,4.5,5.6,1.6
12463,1915-02-16,4.9,-1.9,1.6,-7.0
12828,1916-02-16,1.8,-5.2,-4.0,-7.0
13194,1917-02-16,1.0,-15.7,-13.7,-18.2
13559,1918-02-16,0.0,-6.7,-2.6,-17.0
13924,1919-02-16,0.0,-10.5,-5.0,-13.2
14289,1920-02-16,0.0,-7.9,-6.7,-9.6
14655,1921-02-16,0.0,-23.4,-14.6,-28.6
15020,1922-02-16,0.1,-8.0,-4.9,-10.6
15385,1923-02-16,0.1,-16.5,-14.7,-19.5
15750,1924-02-16,0.0,-10.5,-8.6,-12.7
16116,1925-02-16,0.0,2.1,2.9,1.5
16481,1926-02-16,5.3,-3.7,-0.7,-8.4
16846,1927-02-16,6.2,-6.0,-3.7,-7.5
17211,1928-02-16,0.3,-12.9,-10.1,-14.3
17577,1929-02-16,0.2,-16.5,-12.8,-21.9
17942,1930-02-16,0.3,0.9,2.0,-0.4
18307,1931-02-16,3.7,-8.2,-6.2,-11.7
18672,1932-02-16,0.1,-14.4,-11.5,-17.9
19038,1933-02-16,1.0,-7.4,-5.3,-9.1
19403,1934-02-16,1.3,-0.4,1.1,-6.4
19768,1935-02-16,3.0,-2.1,-0.7,-2.5
20133,1936-02-16,0.0,-15.8,-13.3,-18.2
20499,1937-02-16,0.0,-10.6,-7.1,-14.2
20864,1938-02-16,0.0,-2.3,1.3,-5.6
21229,1939-02-16,1.2,2.4,3.2,-0.8
21594,1940-02-16,0.0,-16.9,-14.9,-22.3
21960,1941-02-16,0.6,-8.7,-7.5,-10.1
22325,1942-02-16,0.0,-11.9,-3.6,-14.8
22690,1943-02-16,8.0,-5.7,-2.9,-9.6
23055,1944-02-16,0.0,-7.0,-5.6,-9.1
23421,1945-02-16,0.8,-4.6,-3.5,-5.9
23786,1946-02-16,1.7,-6.2,-2.5,-12.8
24151,1947-02-16,0.5,-10.2,-8.7,-13.6
24516,1948-02-16,1.0,-10.3,-7.6,-14.1
24882,1949-02-16,0.0,-1.2,1.7,-3.2
25247,1950-02-16,0.0,-12.1,-8.1,-16.2
25612,1951-02-16,0.0,-15.1,-9.5,-21.0
25977,1952-02-16,11.8,-3.3,-1.8,-6.4
26343,1953-02-16,0.0,-7.4,-5.4,-9.5
26708,1954-02-16,0.1,-16.8,-11.5,-20.7
27073,1955-02-16,0.2,-13.2,-8.1,-18.5
27438,1956-02-16,3.3,-9.6,-4.1,-10.9
27804,1957-02-16,1.4,2.1,3.2,0.8
28169,1958-02-16,0.0,-1.2,0.2,-2.4
28534,1959-02-16,0.0,-4.4,-1.3,-7.8
28899,1960-02-16,1.1,-4.5,0.7,-14.2
29265,1961-02-16,0.0,-2.9,0.9,-7.1
29630,1962-02-16,0.0,-13.7,-9.7,-19.5
29995,1963-02-16,2.3,-7.8,-5.0,-8.9
30360,1964-02-16,0.8,-8.8,-6.7,-11.3
30726,1965-02-16,0.9,-1.1,-0.1,-1.7
31091,1966-02-16,1.7,-7.4,-6.4,-9.1
31456,1967-02-16,0.2,-6.8,-5.5,-10.0
31821,1968-02-16,2.1,-5.4,-3.5,-7.8
32187,1969-02-16,2.0,-5.7,-2.7,-10.1
32552,1970-02-16,0.2,-14.8,-12.1,-17.1
32917,1971-02-16,0.2,-9.9,-7.6,-12.2
33282,1972-02-16,0.0,0.6,1.4,0.2
33648,1973-02-16,0.3,1.4,2.8,-0.3
34013,1974-02-16,0.6,1.4,2.4,0.8
34378,1975-02-16,0.0,-13.7,-11.1,-16.5
34743,1976-02-16,2.4,-5.7,-4.2,-7.0
