,DATE,PRCP,TAVG,TMAX,TMIN
180,1881-06-30,0.0,20.9,24.9,11.7
545,1882-06-30,0.0,11.6,,7.2
910,1883-06-30,0.4,18.2,,15.7
1276,1884-06-30,0.0,21.1,25.3,12.4
1641,1885-06-30,0.0,21.0,24.1,14.2
2006,1886-06-30,0.0,14.9,18.1,10.9
2371,1887-06-30,0.0,14.4,16.3,12.7
2737,1888-06-30,6.9,11.9,15.2,7.3
3102,1889-06-30,0.0,17.8,21.0,12.0
3467,1890-06-30,2.8,15.4,19.3,12.8
3832,1891-06-30,0.0,16.7,20.3,12.5
4198,1892-06-30,0.0,14.8,18.4,10.1
4563,1893-06-30,0.0,20.7,24.6,14.3
4928,1894-06-30,0.0,19.4,23.5,13.5
5293,1895-06-30,0.0,14.3,17.4,12.1
5659,1896-06-30,11.1,20.7,26.7,16.2
6024,1897-06-30,0.0,14.8,18.4,9.4
6389,1898-06-30,0.0,21.1,25.8,12.5
6754,1899-06-30,0.0,20.0,26.3,13.0
7119,1900-06-30,0.0,21.5,26.3,14.5
7484,1901-06-30,0.0,16.1,19.9,11.7
7849,1902-06-30,0.4,12.1,14.5,10.2
8214,1903-06-30,0.0,19.3,24.0,12.2
8580,1904-06-30,9.0,14.9,18.6,11.8
8945,1905-06-30,0.0,16.0,17.5,15.1
9310,1906-06-30,4.0,13.8,16.0,12.0
9675,1907-06-30,0.0,22.1,26.4,15.1
10041,1908-06-30,0.0,10.0,11.7,8.0
10406,1909-06-30,0.7,15.4,19.7,10.7
10771,1910-06-30,3.0,14.9,18.5,14.0
11136,1911-06-30,3.8,16.7,20.4,12.1
11502,1912-06-30,9.8,16.7,23.1,
11867,1913-06-30,0.1,21.0,25.6,16.0
12232,1914-06-30,0.0,15.2,18.3,12.6
12597,1915-06-30,11.5,20.3,25.7,12.1
12963,1916-06-30,0.0,19.4,23.7,14.2
13328,1917-06-30,4.1,24.7,31.6,20.2
13693,1918-06-30,0.0,20.4,24.2,18.2
14058,1919-06-30,1.3,14.8,19.4,13.7
14424,1920-06-30,0.0,18.2,20.8,13.9
14789,1921-06-30,1.9,11.2,13.2,6.6
15154,1922-06-30,10.7,16.0,19.2,13.7
15519,1923-06-30,0.0,14.5,19.4,8.2
15885,1924-06-30,2.3,13.3,16.7,10.6
16250,1925-06-30,14.1,12.8,18.5,11.6
16615,1926-06-30,0.0,17.1,20.1,16.2
16980,1927-06-30,0.2,13.8,17.1,11.9
17346,1928-06-30,0.0,14.9,17.3,11.8
17711,1929-06-30,0.0,17.6,22.3,9.2
18076,1930-06-30,8.7,13.5,17.2,11.7
18441,1931-06-30,0.0,15.0,17.1,12.7
18807,1932-06-30,0.0,16.3,18.8,14.9
19172,1933-06-30,2.9,14.5,17.9,11.7
19537,1934-06-30,1.5,19.7,23.8,12.0
19902,1935-06-30,0.5,16.6,19.2,11.3
20268,1936-06-30,2.8,16.6,19.4,13.5
20633,1937-06-30,0.0,26.0,31.0,19.9
20998,1938-06-30,6.1,15.1,16.5,13.6
21363,1939-06-30,0.0,18.4,23.1,11.9
21729,1940-06-30,0.0,15.0,25.9,11.1
22094,1941-06-30,0.0,17.2,21.1,10.7
22459,1942-06-30,0.0,18.4,24.0,10.5
22824,1943-06-30,0.8,11.6,15.3,10.7
23190,1944-06-30,0.0,19.1,25.0,11.5
23555,1945-06-30,0.0,18.1,23.2,10.5
23920,1946-06-30,5.7,16.9,20.3,14.1
24285,1947-06-30,0.0,19.8,25.1,13.8
24651,1948-06-30,0.4,17.5,21.3,13.8
25016,1949-06-30,0.0,20.0,24.1,15.4
25381,1950-06-30,0.9,18.7,23.1,12.6
25746,1951-06-30,2.6,14.8,18.6,11.9
26112,1952-06-30,0.0,18.6,23.5,12.6
26477,1953-06-30,0.0,15.9,20.4,8.3
26842,1954-06-30,0.0,16.2,20.6,12.7
27207,1955-06-30,2.7,14.8,19.0,10.1
27573,1956-06-30,0.2,14.9,20.5,9.9
27938,1957-06-30,0.7,13.2,18.3,6.7
28303,1958-06-30,0.0,21.8,25.1,16.7
28668,1959-06-30,8.4,12.3,14.2,10.3
29034,1960-06-30,0.0,21.0,26.8,13.9
29399,1961-06-30,0.0,15.6,18.3,12.6
29764,1962-06-30,20.1,13.0,14.2,12.2
30129,1963-06-30,0.0,18.8,21.7,15.3
30495,1964-06-30,0.0,15.6,20.0,11.6
30860,1965-06-30,0.0,14.6,16.3,11.5
31225,1966-06-30,17.2,15.3,17.5,13.3
31590,1967-06-30,1.6,16.2,18.9,13.9
31956,1968-06-30,2.4,15.0,19.3,12.6
32321,1969-06-30,0.1,12.8,18.6,9.3
32686,1970-06-30,0.0,21.7,27.2,13.9
33051,1971-06-30,0.0,15.4,19.1,11.5
33417,1972-06-30,0.0,25.7,32.0,21.4
33782,1973-06-30,4.3,18.7,19.6,17.6
34147,1974-06-30,0.0,18.4,23.0,14.0
34512,1975-06-30,0.0,14.1,19.2,7.4
34878,1976-06-30,0.0,14.7,19.2,11.3
35243,1977-06-30,1.7,18.8,22.7,13.7
35608,1978-06-30,0.0,18.0,22.4,13.1
35973,1979-06-30,5.3,17.9,23.4,14.0
36339,1980-06-30,0.0,15.5,18.5,13.8
36704,1981-06-30,0.0,24.7,29.5,20.1
37069,1982-06-30,1.7,12.7,15.6,10.2
37434,1983-06-30,0.0,16.8,22.0,12.5
37800,1984-06-30,8.9,13.8,16.5,12.2
38165,1985-06-30,0.9,9.6,12.4,7.8
38530,1986-06-30,0.0,16.9,20.4,12.1
38895,1987-06-30,0.4,14.0,17.1,12.1
39261,1988-06-30,0.0,23.6,27.5,18.8
39626,1989-06-30,4.6,20.4,23.1,18.5
39991,1990-06-30,0.0,17.6,20.9,14.8
40356,1991-06-30,0.0,18.6,22.5,14.8
40722,1992-06-30,0.0,18.1,22.6,14.1
41087,1993-06-30,0.0,15.2,19.5,12.3
41452,1994-06-30,0.0,18.7,24.6,12.2
41817,1995-06-30,0.0,13.1,15.7,9.7
42183,1996-06-30,0.0,16.5,19.9,13.6
42548,1997-06-30,0.0,19.8,25.9,14.2
42913,1998-06-30,34.4,14.1,18.3,13.4
43278,1999-06-30,0.0,21.9,24.8,20.4
43644,2000-06-30,1.4,17.6,20.6,15.2
44009,2001-06-30,0.0,20.0,23.2,16.5
44374,2002-06-30,6.0,16.4,20.3,12.7
44739,2003-06-30,6.1,12.9,17.2,10.4
45105,2004-06-30,44.3,15.9,17.2,14.6
45470,2005-06-30,0.0,15.8,20.3,11.7
45835,2006-06-30,0.4,15.0,20.1,10.6
46200,2007-06-30,0.0,16.5,20.7,13.1
46566,2008-06-30,0.0,18.4,22.4,15.0
46931,2009-06-30,0.0,17.0,20.6,13.4
47296,2010-06-30,0.0,21.6,27.9,13.5
47661,2011-06-30,0.0,22.8,29.9,15.2
48027,2012-06-30,0.0,15.1,19.2,9.0
48392,2013-06-30,5.4,19.5,22.5,18.1
48757,2014-06-30,20.1,16.0,,11.9
49101,2015-06-30,0.0,18.3,,
49467,2016-06-30,0.0,21.7,27.5,
49832,2017-06-30,0.0,14.5,17.5,
50197,2018-06-30,0.0,10.6,,
