,DATE,PRCP,TAVG,TMAX,TMIN
94,1881-04-05,0.0,-4.8,0.5,-11.2
459,1882-04-05,0.0,-2.0,,-5.8
824,1883-04-05,0.0,1.9,,0.5
1190,1884-04-05,0.0,0.2,2.7,-2.0
1555,1885-04-05,0.0,0.7,2.7,-0.7
1920,1886-04-05,0.5,5.5,7.4,4.3
2285,1887-04-05,1.4,1.4,3.2,-0.2
2651,1888-04-05,5.9,2.0,5.9,0.4
3016,1889-04-05,2.3,4.0,7.0,-0.7
3381,1890-04-05,0.0,3.6,6.2,-0.5
3746,1891-04-05,0.0,-3.1,2.2,-9.7
4112,1892-04-05,0.0,-4.3,0.9,-11.7
4477,1893-04-05,0.0,-0.5,3.0,-2.1
4842,1894-04-05,0.0,4.0,9.1,1.4
5207,1895-04-05,0.0,-3.1,1.3,-6.1
5573,1896-04-05,0.0,-2.9,1.9,-8.0
5938,1897-04-05,0.0,2.0,4.8,1.2
6303,1898-04-05,2.7,2.5,2.9,1.3
6668,1899-04-05,0.0,5.5,7.5,1.2
7033,1900-04-05,0.0,0.5,4.6,-5.9
7398,1901-04-05,3.9,2.4,3.7,1.5
7763,1902-04-05,5.4,-2.4,-0.8,-3.1
8128,1903-04-05,0.0,0.0,,-3.8
8494,1904-04-05,1.3,2.3,5.2,-1.3
8859,1905-04-05,0.6,1.2,2.8,-1.1
9224,1906-04-05,0.2,-3.0,0.8,-5.9
9589,1907-04-05,0.0,4.5,7.2,2.1
9955,1908-04-05,0.0,2.9,6.3,-1.6
10320,1909-04-05,0.0,-1.1,2.2,-8.4
10685,1910-04-05,0.0,3.0,6.7,1.1
11050,1911-04-05,0.0,-9.6,-5.4,-15.3
11416,1912-04-05,3.9,0.1,2.0,-2.4
11781,1913-04-05,0.0,2.0,4.8,-0.5
12146,1914-04-05,0.0,0.3,4.8,-4.0
12511,1915-04-05,1.0,-2.2,1.7,-8.9
12877,1916-04-05,0.5,8.0,12.3,4.1
13242,1917-04-05,0.5,1.9,3.6,-1.0
13607,1918-04-05,4.4,2.2,3.7,0.2
13972,1919-04-05,0.5,-2.3,1.9,-5.3
14338,1920-04-05,0.0,4.6,9.2,1.6
14703,1921-04-05,0.0,8.7,13.2,5.8
15068,1922-04-05,1.7,2.3,4.2,0.6
15433,1923-04-05,0.0,0.5,3.4,-0.7
15799,1924-04-05,0.2,-2.4,-0.4,-6.6
16164,1925-04-05,0.0,1.3,6.1,-2.9
16529,1926-04-05,1.3,1.9,3.9,-0.8
16894,1927-04-05,0.0,1.5,4.0,-0.3
17260,1928-04-05,0.0,4.0,6.9,3.1
17625,1929-04-05,0.0,-5.5,-2.1,-11.4
17990,1930-04-05,0.0,4.5,8.6,-0.6
18355,1931-04-05,0.0,-0.7,3.0,-4.5
18721,1932-04-05,1.0,4.0,5.5,1.8
19086,1933-04-05,4.0,0.2,2.5,-2.0
19451,1934-04-05,1.5,4.2,8.9,-1.5
19816,1935-04-05,0.5,3.7,6.9,2.0
20182,1936-04-05,2.1,-1.9,0.2,-3.5
20547,1937-04-05,0.0,2.4,8.8,-3.4
20912,1938-04-05,0.0,-1.8,0.3,-3.9
21277,1939-04-05,0.7,0.4,2.9,-1.5
21643,1940-04-05,0.0,-3.7,0.4,-9.4
22008,1941-04-05,1.9,-1.0,2.2,-5.5
22373,1942-04-05,0.0,-8.0,-1.0,-16.0
22738,1943-04-05,0.9,2.3,6.5,-1.6
23104,1944-04-05,0.0,-3.8,2.4,-10.2
23469,1945-04-05,0.0,0.9,3.1,-1.6
23834,1946-04-05,0.0,4.7,9.8,0.8
