,DATE,PRCP,TAVG,TMAX,TMIN
120,1881-05-01,0.0,0.5,4.4,-3.2
485,1882-05-01,0.0,9.7,,6.8
850,1883-05-01,2.3,1.9,,-1.4
1216,1884-05-01,1.4,1.4,3.2,0.4
1581,1885-05-01,0.0,1.2,4.7,-3.0
1946,1886-05-01,0.0,-0.8,0.7,-3.6
2311,1887-05-01,0.3,6.2,11.5,4.5
2677,1888-05-01,0.0,10.2,15.8,2.5
3042,1889-05-01,0.0,6.8,12.2,2.6
3407,1890-05-01,0.0,12.8,17.3,8.2
3772,1891-05-01,0.1,4.9,9.0,2.5
4138,1892-05-01,0.0,5.7,10.1,2.6
4503,1893-05-01,2.1,2.8,5.7,0.2
4868,1894-05-01,0.0,8.8,13.1,6.3
5233,1895-05-01,0.0,8.0,13.1,2.1
5599,1896-05-01,0.0,7.5,10.4,5.2
5964,1897-05-01,0.6,16.4,22.9,9.6
6329,1898-05-01,0.0,4.6,10.5,-0.4
6694,1899-05-01,4.1,12.2,16.0,7.0
7059,1900-05-01,0.0,2.0,5.1,-2.7
7424,1901-05-01,0.0,7.0,12.0,1.1
7789,1902-05-01,0.0,1.1,5.0,-5.2
8154,1903-05-01,6.4,14.7,19.6,10.8
8520,1904-05-01,0.0,3.6,7.5,2.2
8885,1905-05-01,0.4,14.2,20.2,9.7
9250,1906-05-01,0.1,15.4,19.8,11.4
9615,1907-05-01,0.1,3.8,7.7,0.9
9981,1908-05-01,0.0,1.8,3.7,0.0
10346,1909-05-01,5.4,4.3,9.5,1.1
10711,1910-05-01,0.0,12.8,17.2,4.1
11076,1911-05-01,15.4,6.0,10.1,4.2
11442,1912-05-01,0.0,3.2,6.4,-1.6
11807,1913-05-01,0.0,3.3,6.7,1.0
12172,1914-05-01,0.0,3.5,6.4,0.9
12537,1915-05-01,0.0,3.8,7.8,0.9
12903,1916-05-01,0.0,11.8,17.2,3.6
13268,1917-05-01,0.0,0.9,5.0,-3.1
13633,1918-05-01,0.0,4.6,7.8,-2.5
13998,1919-05-01,0.0,12.5,18.8,3.6
14364,1920-05-01,0.0,7.3,11.3,4.3
14729,1921-05-01,0.0,10.8,15.2,5.5
15094,1922-05-01,1.1,7.7,10.4,2.8
15459,1923-05-01,4.8,4.4,10.0,-0.8
15825,1924-05-01,1.7,2.4,3.9,0.4
16190,1925-05-01,0.0,6.7,12.4,5.9
16555,1926-05-01,0.3,4.9,7.2,3.2
16920,1927-05-01,0.0,3.5,6.7,1.2
17286,1928-05-01,2.0,8.1,11.6,1.9
17651,1929-05-01,1.1,3.9,6.3,0.0
18016,1930-05-01,0.0,7.8,11.9,4.6
18381,1931-05-01,0.0,16.9,21.9,8.8
18747,1932-05-01,0.0,8.7,14.6,3.1
