,DATE,TMIN
123,1881-05-04,1.2
488,1882-05-04,3.2
853,1883-05-04,-0.1
1219,1884-05-04,2.0
1584,1885-05-04,-3.6
1949,1886-05-04,-1.1
2314,1887-05-04,3.9
2680,1888-05-04,1.8
3045,1889-05-04,4.5
3410,1890-05-04,7.2
3775,1891-05-04,1.6
4141,1892-05-04,2.2
4506,1893-05-04,-5.8
4871,1894-05-04,7.3
5236,1895-05-04,2.6
5602,1896-05-04,6.3
5967,1897-05-04,9.0
6332,1898-05-04,8.7
6697,1899-05-04,-0.4
7062,1900-05-04,-0.5
7427,1901-05-04,1.3
7792,1902-05-04,3.7
8157,1903-05-04,2.7
8523,1904-05-04,6.2
8888,1905-05-04,8.6
9253,1906-05-04,11.5
9618,1907-05-04,5.9
9984,1908-05-04,-2.8
10349,1909-05-04,0.2
10714,1910-05-04,9.1
11079,1911-05-04,3.7
11445,1912-05-04,-1.3
11810,1913-05-04,-1.5
12175,1914-05-04,3.4
12540,1915-05-04,-2.3
12906,1916-05-04,1.3
13271,1917-05-04,-0.3
13636,1918-05-04,-5.2
14001,1919-05-04,5.9
14367,1920-05-04,4.2
14732,1921-05-04,5.8
15097,1922-05-04,2.3
15462,1923-05-04,-3.4
15828,1924-05-04,2.6
16193,1925-05-04,4.3
16558,1926-05-04,-3.0
16923,1927-05-04,1.3
17289,1928-05-04,-0.9
17654,1929-05-04,0.4
18019,1930-05-04,1.1
18384,1931-05-04,4.5
18750,1932-05-04,3.4
19115,1933-05-04,0.6
19480,1934-05-04,8.7
19845,1935-05-04,0.0
20211,1936-05-04,3.9
20576,1937-05-04,5.0
20941,1938-05-04,-1.1
21306,1939-05-04,1.4
21672,1940-05-04,2.4
22037,1941-05-04,0.9
22402,1942-05-04,-3.5
22767,1943-05-04,4.6
23133,1944-05-04,4.4
23498,1945-05-04,3.7
23863,1946-05-04,5.9
24228,1947-05-04,0.8
24594,1948-05-04,5.6
24959,1949-05-04,1.3
25324,1950-05-04,11.6
25689,1951-05-04,3.8
26055,1952-05-04,2.7
26420,1953-05-04,4.7
26785,1954-05-04,6.8
27150,1955-05-04,2.6
27516,1956-05-04,4.3
27881,1957-05-04,3.9
28246,1958-05-04,2.7
28611,1959-05-04,11.2
28977,1960-05-04,1.7
29342,1961-05-04,4.4
29707,1962-05-04,4.8
30072,1963-05-04,6.3
30438,1964-05-04,4.0
30803,1965-05-04,-4.3
31168,1966-05-04,2.5
31533,1967-05-04,4.6
31899,1968-05-04,4.7
32264,1969-05-04,-1.2
32629,1970-05-04,3.1
32994,1971-05-04,4.1
33360,1972-05-04,8.0
33725,1973-05-04,3.9
34090,1974-05-04,-0.5
34455,1975-05-04,8.5
34821,1976-05-04,5.2
35186,1977-05-04,4.3
35551,1978-05-04,1.1
35916,1979-05-04,4.8
36282,1980-05-04,2.0
36647,1981-05-04,0.9
37012,1982-05-04,5.1
37377,1983-05-04,2.9
37743,1984-05-04,9.9
38108,1985-05-04,6.2
38473,1986-05-04,4.1
38838,1987-05-04,14.8
39204,1988-05-04,8.6
39569,1989-05-04,6.0
39934,1990-05-04,10.2
40299,1991-05-04,5.0
40665,1992-05-04,5.0
41030,1993-05-04,10.8
41395,1994-05-04,1.1
41760,1995-05-04,3.8
42126,1996-05-04,14.1
42491,1997-05-04,2.9
42856,1998-05-04,8.4
43221,1999-05-04,-2.1
43587,2000-05-04,5.5
43952,2001-05-04,6.0
44317,2002-05-04,13.7
44682,2003-05-04,1.6
45048,2004-05-04,11.4
45413,2005-05-04,6.6
45778,2006-05-04,6.8
46143,2007-05-04,1.0
46509,2008-05-04,7.9
46874,2009-05-04,7.5
47239,2010-05-04,3.9
47604,2011-05-04,2.5
47970,2012-05-04,2.4
48335,2013-05-04,4.7
48700,2014-05-04,
49044,2015-05-04,
49410,2016-05-04,
49775,2017-05-04,
50140,2018-05-04,
