,DATE,TMIN
156,1881-06-06,9.7
521,1882-06-06,6.9
886,1883-06-06,10.9
1252,1884-06-06,9.3
1617,1885-06-06,9.1
1982,1886-06-06,6.8
2347,1887-06-06,11.2
2713,1888-06-06,6.7
3078,1889-06-06,3.3
3443,1890-06-06,10.8
3808,1891-06-06,1.7
4174,1892-06-06,8.5
4539,1893-06-06,6.5
4904,1894-06-06,7.7
5269,1895-06-06,7.8
5635,1896-06-06,11.9
6000,1897-06-06,9.4
6365,1898-06-06,9.0
6730,1899-06-06,8.5
7095,1900-06-06,7.1
7460,1901-06-06,10.9
7825,1902-06-06,5.5
8190,1903-06-06,8.4
8556,1904-06-06,5.5
8921,1905-06-06,12.2
9286,1906-06-06,7.3
9651,1907-06-06,7.8
10017,1908-06-06,0.5
10382,1909-06-06,5.3
10747,1910-06-06,12.6
11112,1911-06-06,13.1
11478,1912-06-06,6.7
11843,1913-06-06,8.0
12208,1914-06-06,5.5
12573,1915-06-06,6.6
12939,1916-06-06,12.0
13304,1917-06-06,10.4
13669,1918-06-06,2.9
14034,1919-06-06,10.5
14400,1920-06-06,7.3
14765,1921-06-06,6.6
15130,1922-06-06,8.9
15495,1923-06-06,2.9
15861,1924-06-06,5.1
16226,1925-06-06,2.3
16591,1926-06-06,13.8
16956,1927-06-06,10.1
17322,1928-06-06,3.9
17687,1929-06-06,6.3
18052,1930-06-06,8.2
18417,1931-06-06,3.1
18783,1932-06-06,5.5
19148,1933-06-06,9.6
19513,1934-06-06,7.2
19878,1935-06-06,10.2
20244,1936-06-06,8.1
20609,1937-06-06,5.0
20974,1938-06-06,11.4
21339,1939-06-06,6.8
21705,1940-06-06,11.0
22070,1941-06-06,3.5
22435,1942-06-06,8.9
22800,1943-06-06,13.1
23166,1944-06-06,5.6
23531,1945-06-06,6.2
23896,1946-06-06,9.7
24261,1947-06-06,8.4
24627,1948-06-06,15.0
24992,1949-06-06,12.9
25357,1950-06-06,8.8
25722,1951-06-06,11.4
26088,1952-06-06,7.2
26453,1953-06-06,11.5
26818,1954-06-06,6.7
27183,1955-06-06,9.0
27549,1956-06-06,13.5
27914,1957-06-06,8.7
28279,1958-06-06,2.2
28644,1959-06-06,11.9
29010,1960-06-06,14.0
29375,1961-06-06,13.8
29740,1962-06-06,1.7
30105,1963-06-06,9.4
30471,1964-06-06,9.9
30836,1965-06-06,8.5
31201,1966-06-06,11.9
31566,1967-06-06,7.5
31932,1968-06-06,13.2
32297,1969-06-06,5.5
32662,1970-06-06,12.2
33027,1971-06-06,9.5
33393,1972-06-06,12.5
33758,1973-06-06,12.7
34123,1974-06-06,9.0
34488,1975-06-06,8.9
34854,1976-06-06,9.2
35219,1977-06-06,7.7
35584,1978-06-06,11.9
35949,1979-06-06,8.9
36315,1980-06-06,12.0
36680,1981-06-06,12.1
37045,1982-06-06,11.0
37410,1983-06-06,8.6
37776,1984-06-06,10.5
38141,1985-06-06,5.0
38506,1986-06-06,14.8
38871,1987-06-06,12.4
39237,1988-06-06,16.0
39602,1989-06-06,17.1
39967,1990-06-06,7.5
40332,1991-06-06,7.7
40698,1992-06-06,10.8
41063,1993-06-06,10.4
41428,1994-06-06,9.7
41793,1995-06-06,10.8
42159,1996-06-06,10.2
42524,1997-06-06,9.8
42889,1998-06-06,10.2
43254,1999-06-06,10.5
43620,2000-06-06,9.7
43985,2001-06-06,6.9
44350,2002-06-06,7.4
44715,2003-06-06,10.7
45081,2004-06-06,13.7
45446,2005-06-06,12.6
45811,2006-06-06,7.5
46176,2007-06-06,11.4
46542,2008-06-06,14.5
46907,2009-06-06,7.5
47272,2010-06-06,8.1
47637,2011-06-06,9.4
48003,2012-06-06,10.8
48368,2013-06-06,15.1
48733,2014-06-06,
49077,2015-06-06,
49443,2016-06-06,7.6
49808,2017-06-06,
50173,2018-06-06,
