,DATE,TMIN
95,1881-04-06,-9.7
460,1882-04-06,-3.5
825,1883-04-06,0.4
1191,1884-04-06,-6.7
1556,1885-04-06,-1.8
1921,1886-04-06,2.1
2286,1887-04-06,0.2
2652,1888-04-06,-2.2
3017,1889-04-06,0.4
3382,1890-04-06,0.2
3747,1891-04-06,-2.1
4113,1892-04-06,-6.2
4478,1893-04-06,-8.2
4843,1894-04-06,0.9
5208,1895-04-06,-8.6
5574,1896-04-06,-9.0
5939,1897-04-06,-0.3
6304,1898-04-06,-0.4
6669,1899-04-06,3.0
7034,1900-04-06,-0.7
7399,1901-04-06,0.3
7764,1902-04-06,-6.1
8129,1903-04-06,1.1
8495,1904-04-06,0.6
8860,1905-04-06,-3.6
9225,1906-04-06,-4.5
9590,1907-04-06,0.0
9956,1908-04-06,-0.3
10321,1909-04-06,-3.3
10686,1910-04-06,-3.7
11051,1911-04-06,-16.7
11417,1912-04-06,-3.2
11782,1913-04-06,0.6
12147,1914-04-06,-5.8
12512,1915-04-06,-2.5
12878,1916-04-06,-2.6
13243,1917-04-06,-0.9
13608,1918-04-06,0.9
13973,1919-04-06,-10.3
14339,1920-04-06,-0.9
14704,1921-04-06,3.4
15069,1922-04-06,0.4
15434,1923-04-06,-3.3
15800,1924-04-06,-1.2
16165,1925-04-06,-3.3
16530,1926-04-06,-8.1
16895,1927-04-06,-0.6
17261,1928-04-06,1.2
17626,1929-04-06,-10.8
17991,1930-04-06,-0.2
18356,1931-04-06,-0.4
18722,1932-04-06,2.0
19087,1933-04-06,-2.2
19452,1934-04-06,-1.0
19817,1935-04-06,0.3
20183,1936-04-06,-7.2
20548,1937-04-06,-2.3
20913,1938-04-06,-3.9
21278,1939-04-06,0.9
21644,1940-04-06,-9.4
22009,1941-04-06,-2.4
22374,1942-04-06,-9.0
22739,1943-04-06,0.6
23105,1944-04-06,-8.4
23470,1945-04-06,-1.3
23835,1946-04-06,1.1
24200,1947-04-06,-3.8
24566,1948-04-06,2.7
24931,1949-04-06,1.4
25296,1950-04-06,-0.3
25661,1951-04-06,0.4
26027,1952-04-06,-1.2
26392,1953-04-06,2.3
26757,1954-04-06,1.3
27122,1955-04-06,-15.3
27488,1956-04-06,-8.8
27853,1957-04-06,1.3
28218,1958-04-06,0.7
28583,1959-04-06,-1.0
28949,1960-04-06,-6.9
29314,1961-04-06,-0.6
29679,1962-04-06,4.4
30044,1963-04-06,-10.0
30410,1964-04-06,-3.4
30775,1965-04-06,-1.3
31140,1966-04-06,2.5
31505,1967-04-06,2.9
31871,1968-04-06,0.7
32236,1969-04-06,-0.5
32601,1970-04-06,-1.8
32966,1971-04-06,-1.4
33332,1972-04-06,1.2
33697,1973-04-06,1.5
34062,1974-04-06,-0.6
34427,1975-04-06,-0.6
34793,1976-04-06,-0.1
35158,1977-04-06,-5.7
35523,1978-04-06,-7.2
35888,1979-04-06,0.8
36254,1980-04-06,-0.4
36619,1981-04-06,0.0
36984,1982-04-06,-2.3
37349,1983-04-06,8.6
37715,1984-04-06,2.0
38080,1985-04-06,-0.9
38445,1986-04-06,-0.9
38810,1987-04-06,-1.3
39176,1988-04-06,0.5
39541,1989-04-06,-1.9
39906,1990-04-06,-0.9
40271,1991-04-06,4.7
40637,1992-04-06,2.3
41002,1993-04-06,3.0
41367,1994-04-06,3.2
41732,1995-04-06,-2.4
42098,1996-04-06,-1.9
42463,1997-04-06,-5.1
42828,1998-04-06,0.0
43193,1999-04-06,1.0
43559,2000-04-06,-0.4
43924,2001-04-06,1.4
44289,2002-04-06,-1.6
44654,2003-04-06,-1.7
45020,2004-04-06,-2.4
45385,2005-04-06,2.5
45750,2006-04-06,0.4
46115,2007-04-06,0.4
46481,2008-04-06,1.1
46846,2009-04-06,0.4
47211,2010-04-06,6.0
47576,2011-04-06,3.0
47942,2012-04-06,1.0
48307,2013-04-06,-2.4
48672,2014-04-06,
49037,2015-04-06,
49382,2016-04-06,
49747,2017-04-06,
50112,2018-04-06,
50470,2019-04-06,
