,DATE,TMIN
159,1881-06-09,17.4
524,1882-06-09,11.4
889,1883-06-09,10.8
1255,1884-06-09,10.5
1620,1885-06-09,6.2
1985,1886-06-09,3.9
2350,1887-06-09,13.1
2716,1888-06-09,4.3
3081,1889-06-09,8.0
3446,1890-06-09,12.6
3811,1891-06-09,7.0
4177,1892-06-09,8.1
4542,1893-06-09,10.1
4907,1894-06-09,9.7
5272,1895-06-09,10.6
5638,1896-06-09,15.9
6003,1897-06-09,6.7
6368,1898-06-09,12.9
6733,1899-06-09,0.6
7098,1900-06-09,4.3
7463,1901-06-09,14.3
7828,1902-06-09,6.0
8193,1903-06-09,11.4
8559,1904-06-09,6.7
8924,1905-06-09,4.3
9289,1906-06-09,8.2
9654,1907-06-09,12.3
10020,1908-06-09,6.3
10385,1909-06-09,6.3
10750,1910-06-09,13.5
11115,1911-06-09,3.2
11481,1912-06-09,14.6
11846,1913-06-09,11.1
12211,1914-06-09,8.6
12576,1915-06-09,8.6
12942,1916-06-09,11.5
13307,1917-06-09,11.5
13672,1918-06-09,9.4
14037,1919-06-09,12.0
14403,1920-06-09,11.0
14768,1921-06-09,8.6
15133,1922-06-09,10.0
15498,1923-06-09,8.1
15864,1924-06-09,7.6
16229,1925-06-09,9.6
16594,1926-06-09,5.7
16959,1927-06-09,8.8
17325,1928-06-09,5.9
17690,1929-06-09,9.5
18055,1930-06-09,12.4
18420,1931-06-09,5.3
18786,1932-06-09,7.6
19151,1933-06-09,11.3
19516,1934-06-09,8.9
19881,1935-06-09,11.7
20247,1936-06-09,15.0
20612,1937-06-09,13.0
20977,1938-06-09,11.8
21342,1939-06-09,5.9
21708,1940-06-09,6.2
22073,1941-06-09,2.4
22438,1942-06-09,10.5
22803,1943-06-09,10.2
23169,1944-06-09,15.4
23534,1945-06-09,13.4
23899,1946-06-09,10.5
24264,1947-06-09,10.8
24630,1948-06-09,17.0
24995,1949-06-09,16.6
25360,1950-06-09,11.3
25725,1951-06-09,5.9
26091,1952-06-09,9.4
26456,1953-06-09,13.0
26821,1954-06-09,7.7
27186,1955-06-09,5.2
27552,1956-06-09,18.0
27917,1957-06-09,7.1
28282,1958-06-09,8.6
28647,1959-06-09,17.3
29013,1960-06-09,13.3
29378,1961-06-09,17.6
29743,1962-06-09,8.3
30108,1963-06-09,3.3
30474,1964-06-09,6.5
30839,1965-06-09,10.9
31204,1966-06-09,9.9
31569,1967-06-09,8.3
31935,1968-06-09,11.5
32300,1969-06-09,10.4
32665,1970-06-09,10.4
33030,1971-06-09,9.3
33396,1972-06-09,9.4
33761,1973-06-09,16.2
34126,1974-06-09,9.0
34491,1975-06-09,13.0
34857,1976-06-09,7.7
35222,1977-06-09,13.1
35587,1978-06-09,13.6
35952,1979-06-09,15.4
36318,1980-06-09,14.1
36683,1981-06-09,11.4
37048,1982-06-09,1.1
37413,1983-06-09,11.2
37779,1984-06-09,7.1
38144,1985-06-09,11.7
38509,1986-06-09,10.6
38874,1987-06-09,11.6
39240,1988-06-09,11.8
39605,1989-06-09,13.5
39970,1990-06-09,5.3
40335,1991-06-09,10.6
40701,1992-06-09,6.9
41066,1993-06-09,6.6
41431,1994-06-09,10.4
41796,1995-06-09,16.5
42162,1996-06-09,9.6
42527,1997-06-09,14.1
42892,1998-06-09,15.3
43257,1999-06-09,12.3
43623,2000-06-09,10.2
43988,2001-06-09,13.9
44353,2002-06-09,12.3
44718,2003-06-09,11.4
45084,2004-06-09,7.8
45449,2005-06-09,9.8
45814,2006-06-09,5.5
46179,2007-06-09,13.6
46545,2008-06-09,6.7
46910,2009-06-09,9.0
47275,2010-06-09,7.1
47640,2011-06-09,14.1
48006,2012-06-09,11.7
48371,2013-06-09,14.9
48736,2014-06-09,
49080,2015-06-09,
49446,2016-06-09,
49811,2017-06-09,
50176,2018-06-09,
