,DATE,TMIN
61,1881-03-03,-15.4
426,1882-03-03,-7.7
791,1883-03-03,-10.3
1157,1884-03-03,-16.9
1522,1885-03-03,-16.2
1887,1886-03-03,-13.3
2252,1887-03-03,-3.8
2618,1888-03-03,-25.6
2983,1889-03-03,-15.8
3348,1890-03-03,-13.8
3713,1891-03-03,-3.5
4079,1892-03-03,-25.3
4444,1893-03-03,-6.5
4809,1894-03-03,0.3
5174,1895-03-03,-15.2
5540,1896-03-03,-8.5
5905,1897-03-03,-10.0
6270,1898-03-03,-8.5
6635,1899-03-03,-20.5
7000,1900-03-03,-19.8
7365,1901-03-03,-10.9
7730,1902-03-03,-4.6
8095,1903-03-03,-4.9
8461,1904-03-03,-12.7
8826,1905-03-03,-3.5
9191,1906-03-03,-11.8
9556,1907-03-03,-6.6
9922,1908-03-03,-1.7
10287,1909-03-03,-5.2
10652,1910-03-03,-1.2
11017,1911-03-03,-2.5
11383,1912-03-03,1.2
11748,1913-03-03,-21.6
12113,1914-03-03,-0.7
12478,1915-03-03,-12.5
12844,1916-03-03,-11.1
13209,1917-03-03,-24.8
13574,1918-03-03,-14.6
13939,1919-03-03,-5.2
14305,1920-03-03,-1.8
14670,1921-03-03,-0.5
15035,1922-03-03,-6.3
15400,1923-03-03,-17.5
15766,1924-03-03,-14.0
16131,1925-03-03,-7.4
16496,1926-03-03,-2.8
16861,1927-03-03,0.5
17227,1928-03-03,-6.3
17592,1929-03-03,-3.0
17957,1930-03-03,0.8
18322,1931-03-03,-18.5
18688,1932-03-03,-7.7
19053,1933-03-03,-14.0
19418,1934-03-03,-19.3
19783,1935-03-03,-13.6
20149,1936-03-03,0.6
20514,1937-03-03,-12.8
20879,1938-03-03,-2.8
21244,1939-03-03,-11.3
21610,1940-03-03,-16.1
21975,1941-03-03,-0.2
22340,1942-03-03,-11.4
22705,1943-03-03,-10.1
23071,1944-03-03,-3.1
23436,1945-03-03,-11.3
23801,1946-03-03,-4.3
24166,1947-03-03,-17.6
24532,1948-03-03,-6.1
24897,1949-03-03,-11.7
25262,1950-03-03,-6.6
25627,1951-03-03,-17.0
25993,1952-03-03,-14.3
26358,1953-03-03,-4.8
26723,1954-03-03,-3.7
27088,1955-03-03,-8.2
27454,1956-03-03,-0.9
27819,1957-03-03,-14.7
28184,1958-03-03,-19.2
28549,1959-03-03,-4.9
28915,1960-03-03,-16.9
29280,1961-03-03,-0.6
29645,1962-03-03,-14.6
30010,1963-03-03,-12.0
30376,1964-03-03,-6.4
30741,1965-03-03,-14.3
31106,1966-03-03,-6.9
31471,1967-03-03,1.5
31837,1968-03-03,-5.9
32202,1969-03-03,-14.1
32567,1970-03-03,-5.9
32932,1971-03-03,-18.7
33298,1972-03-03,-12.9
33663,1973-03-03,-8.3
34028,1974-03-03,-3.8
34393,1975-03-03,-5.9
34759,1976-03-03,-9.3
35124,1977-03-03,-19.7
35489,1978-03-03,1.4
35854,1979-03-03,0.0
36220,1980-03-03,-5.3
36585,1981-03-03,-6.8
36950,1982-03-03,0.3
37315,1983-03-03,-14.9
37681,1984-03-03,-3.5
38046,1985-03-03,-6.6
38411,1986-03-03,-9.0
38776,1987-03-03,-12.2
39142,1988-03-03,-7.6
39507,1989-03-03,1.7
39872,1990-03-03,-3.7
40237,1991-03-03,-8.1
40603,1992-03-03,3.2
40968,1993-03-03,-4.2
41333,1994-03-03,-15.7
41698,1995-03-03,1.4
42064,1996-03-03,-13.4
42429,1997-03-03,1.7
42794,1998-03-03,-10.9
43159,1999-03-03,-6.6
43525,2000-03-03,-3.6
43890,2001-03-03,-4.6
44255,2002-03-03,-6.0
44620,2003-03-03,-17.1
44986,2004-03-03,-5.7
45351,2005-03-03,-15.1
45716,2006-03-03,-13.4
46081,2007-03-03,1.8
46447,2008-03-03,-3.9
46812,2009-03-03,-4.1
47177,2010-03-03,-3.5
47542,2011-03-03,-8.4
47908,2012-03-03,0.0
48273,2013-03-03,-10.1
48638,2014-03-03,
49003,2015-03-03,
49348,2016-03-03,-4.5
49713,2017-03-03,
50078,2018-03-03,
50436,2019-03-03,
