,07-30
1881,10.6
1882,13.8
1883,17.2
1884,13.0
1885,15.0
1886,16.9
1887,15.7
1888,15.4
1889,16.7
1890,12.5
1891,14.0
1892,14.1
1893,14.0
1894,13.2
1895,14.5
1896,15.1
1897,14.6
1898,14.8
1899,12.3
1900,7.0
1901,19.0
1902,11.0
1903,14.9
1904,10.8
1905,11.8
1906,15.1
1907,14.0
1908,16.9
1909,12.3
1910,13.9
1911,12.5
1912,17.6
1913,11.6
1914,14.5
1915,15.9
1916,13.7
1917,11.9
1918,15.1
1919,13.1
1920,15.5
1921,11.2
1922,14.3
1923,13.5
1924,15.5
1925,15.1
1926,12.8
1927,14.4
1928,13.8
1929,13.2
1930,16.6
1931,15.9
1932,17.9
1933,14.1
1934,15.2
1935,10.3
1936,16.3
1937,15.7
1938,19.5
1939,13.3
1940,12.0
1941,16.8
1942,12.8
1943,15.4
1944,11.7
1945,13.0
1946,16.8
1947,10.8
1948,8.8
1949,10.4
1950,13.3
1951,13.3
1952,12.9
1953,13.7
1954,15.5
1955,15.3
1956,11.3
1957,13.6
1958,15.5
1959,16.5
1960,15.8
1961,13.7
1962,7.3
1963,17.6
1964,12.8
1965,10.3
1966,13.2
1967,17.1
1968,9.1
1969,14.8
1970,16.4
1971,11.0
1972,15.4
1973,12.7
1974,11.8
1975,15.3
1976,11.3
1977,16.7
1978,18.2
1979,11.4
1980,16.6
1981,17.5
1982,12.3
1983,16.2
1984,11.7
1985,14.2
1986,16.9
1987,12.1
1988,14.3
1989,16.4
1990,12.2
1991,15.2
1992,14.3
1993,15.0
1994,17.7
1995,16.6
1996,13.5
1997,15.4
1998,16.4
1999,13.2
2000,15.3
2001,19.0
2002,16.7
2003,21.4
2004,16.3
2005,16.2
2006,12.8
2007,14.4
2008,11.9
2009,16.9
2010,19.8
2011,17.9
2012,23.6
2013,14.7
2014,
2015,
2016,
2017,
2018,
