,DATE,TMIN
66,1881-03-08,-20.8
431,1882-03-08,-6.4
796,1883-03-08,-10.1
1162,1884-03-08,-14.3
1527,1885-03-08,-7.2
1892,1886-03-08,-20.1
2257,1887-03-08,-7.0
2623,1888-03-08,-20.4
2988,1889-03-08,-11.4
3353,1890-03-08,-6.3
3718,1891-03-08,-8.2
4084,1892-03-08,-5.5
4449,1893-03-08,-18.4
4814,1894-03-08,-15.6
5179,1895-03-08,-9.3
5545,1896-03-08,-4.5
5910,1897-03-08,-6.6
6275,1898-03-08,-9.9
6640,1899-03-08,-22.0
7005,1900-03-08,-25.1
7370,1901-03-08,-15.9
7735,1902-03-08,-13.8
8100,1903-03-08,0.5
8466,1904-03-08,-9.3
8831,1905-03-08,-8.9
9196,1906-03-08,-5.9
9561,1907-03-08,-6.2
9927,1908-03-08,-6.4
10292,1909-03-08,-7.1
10657,1910-03-08,-5.0
11022,1911-03-08,-7.3
11388,1912-03-08,0.4
11753,1913-03-08,0.5
12118,1914-03-08,-0.8
12483,1915-03-08,-19.4
12849,1916-03-08,-12.8
13214,1917-03-08,-16.4
13579,1918-03-08,-10.1
13944,1919-03-08,-1.3
14310,1920-03-08,1.5
14675,1921-03-08,-10.1
15040,1922-03-08,-0.8
15405,1923-03-08,-15.4
15771,1924-03-08,-9.5
16136,1925-03-08,-14.8
16501,1926-03-08,-8.1
16866,1927-03-08,0.4
17232,1928-03-08,-12.7
17597,1929-03-08,-18.4
17962,1930-03-08,0.9
18327,1931-03-08,-16.3
18693,1932-03-08,-9.9
19058,1933-03-08,-18.5
19423,1934-03-08,-2.6
19788,1935-03-08,-12.0
20154,1936-03-08,-2.6
20519,1937-03-08,-4.5
20884,1938-03-08,-2.7
21249,1939-03-08,-2.1
21615,1940-03-08,-6.7
21980,1941-03-08,-1.6
22345,1942-03-08,-16.5
22710,1943-03-08,-4.2
23076,1944-03-08,-5.5
23441,1945-03-08,-21.2
23806,1946-03-08,-11.5
24171,1947-03-08,-21.4
24537,1948-03-08,-7.0
24902,1949-03-08,-9.3
25267,1950-03-08,-7.0
25632,1951-03-08,-5.7
25998,1952-03-08,-7.6
26363,1953-03-08,-7.5
26728,1954-03-08,-5.2
27093,1955-03-08,-9.4
27459,1956-03-08,-18.6
27824,1957-03-08,-14.2
28189,1958-03-08,-25.4
28554,1959-03-08,-0.8
28920,1960-03-08,-6.4
29285,1961-03-08,-3.0
29650,1962-03-08,-20.3
30015,1963-03-08,-7.2
30381,1964-03-08,-2.8
30746,1965-03-08,-17.0
31111,1966-03-08,0.2
31476,1967-03-08,-0.1
31842,1968-03-08,-3.4
32207,1969-03-08,-8.2
32572,1970-03-08,-1.4
32937,1971-03-08,-8.3
33303,1972-03-08,-11.1
33668,1973-03-08,-4.3
34033,1974-03-08,-3.3
34398,1975-03-08,1.3
34764,1976-03-08,-5.2
35129,1977-03-08,-0.4
35494,1978-03-08,-2.2
35859,1979-03-08,-1.3
36225,1980-03-08,-3.9
36590,1981-03-08,-15.7
36955,1982-03-08,-2.8
37320,1983-03-08,-11.1
37686,1984-03-08,-3.9
38051,1985-03-08,-8.4
38416,1986-03-08,0.0
38781,1987-03-08,-9.8
39147,1988-03-08,-3.8
39512,1989-03-08,-1.3
39877,1990-03-08,-4.0
40242,1991-03-08,-3.0
40608,1992-03-08,0.1
40973,1993-03-08,-14.3
41338,1994-03-08,-0.6
41703,1995-03-08,0.5
42069,1996-03-08,-7.8
42434,1997-03-08,-1.1
42799,1998-03-08,-9.5
43164,1999-03-08,-8.6
43530,2000-03-08,-6.1
43895,2001-03-08,-14.8
44260,2002-03-08,-8.2
44625,2003-03-08,-3.8
44991,2004-03-08,-2.4
45356,2005-03-08,-6.6
45721,2006-03-08,-15.3
46086,2007-03-08,1.8
46452,2008-03-08,-1.7
46817,2009-03-08,-4.0
47182,2010-03-08,-10.6
47547,2011-03-08,-2.0
47913,2012-03-08,-13.0
48278,2013-03-08,-14.1
48643,2014-03-08,
49008,2015-03-08,2.3
49353,2016-03-08,
49718,2017-03-08,
50083,2018-03-08,
50441,2019-03-08,-1.3
