,07-11
1881,13.7
1882,15.0
1883,10.9
1884,9.8
1885,15.8
1886,12.3
1887,10.5
1888,12.8
1889,14.2
1890,13.1
1891,13.2
1892,11.5
1893,10.9
1894,15.1
1895,11.8
1896,12.3
1897,10.5
1898,15.5
1899,16.2
1900,10.6
1901,10.6
1902,10.3
1903,14.6
1904,11.4
1905,11.6
1906,17.8
1907,14.7
1908,10.1
1909,16.0
1910,15.0
1911,10.2
1912,13.7
1913,19.2
1914,20.5
1915,11.9
1916,17.5
1917,10.9
1918,13.6
1919,18.6
1920,19.0
1921,12.4
1922,15.9
1923,11.1
1924,13.1
1925,15.1
1926,12.3
1927,16.5
1928,12.7
1929,12.2
1930,15.1
1931,14.4
1932,15.3
1933,19.5
1934,16.7
1935,8.6
1936,13.9
1937,13.7
1938,13.3
1939,14.0
1940,19.1
1941,21.0
1942,12.2
1943,15.2
1944,17.3
1945,16.7
1946,15.1
1947,13.9
1948,12.9
1949,7.7
1950,11.3
1951,12.9
1952,16.8
1953,15.8
1954,19.3
1955,15.5
1956,12.5
1957,15.2
1958,13.5
1959,15.2
1960,17.3
1961,14.7
1962,13.9
1963,14.5
1964,16.1
1965,10.9
1966,13.0
1967,13.8
1968,10.9
1969,14.6
1970,16.6
1971,15.3
1972,15.6
1973,13.8
1974,15.4
1975,15.5
1976,13.3
1977,14.2
1978,11.7
1979,14.8
1980,10.2
1981,15.0
1982,13.5
1983,17.7
1984,16.2
1985,10.6
1986,14.7
1987,11.9
1988,15.6
1989,13.5
1990,14.5
1991,16.0
1992,16.7
1993,14.0
1994,16.6
1995,9.6
1996,14.6
1997,12.9
1998,17.6
1999,15.6
2000,12.8
2001,18.5
2002,16.3
2003,17.7
2004,16.5
2005,18.3
2006,21.4
2007,14.0
2008,13.3
2009,13.1
2010,18.6
2011,20.2
2012,17.7
2013,14.7
2014,
2015,
2016,
2017,
2018,
