,DATE,TMIN
362,1881-12-29,-7.2
727,1882-12-29,-8.0
1092,1883-12-29,-10.1
1458,1884-12-29,-7.9
1823,1885-12-29,1.1
2188,1886-12-29,-7.7
2553,1887-12-29,-23.4
2919,1888-12-29,-9.5
3284,1889-12-29,-8.9
3649,1890-12-29,-10.0
4014,1891-12-29,-1.7
4380,1892-12-29,-15.5
4745,1893-12-29,-5.3
5110,1894-12-29,-8.5
5475,1895-12-29,-15.1
5841,1896-12-29,-1.3
6206,1897-12-29,2.2
6571,1898-12-29,1.4
6936,1899-12-29,-12.3
7301,1900-12-29,-22.6
7666,1901-12-29,-19.2
8031,1902-12-29,-7.3
8396,1903-12-29,-6.4
8762,1904-12-29,-15.7
9127,1905-12-29,-20.3
9492,1906-12-29,-9.9
9857,1907-12-29,-19.6
10223,1908-12-29,-18.2
10588,1909-12-29,-3.3
10953,1910-12-29,-11.3
11318,1911-12-29,-6.8
11684,1912-12-29,-9.9
12049,1913-12-29,-21.6
12414,1914-12-29,-9.3
12779,1915-12-29,-26.5
13145,1916-12-29,-15.8
13510,1917-12-29,-4.8
13875,1918-12-29,-4.6
14240,1919-12-29,-18.5
14606,1920-12-29,-9.9
14971,1921-12-29,-3.4
15336,1922-12-29,-3.2
15701,1923-12-29,-9.3
16067,1924-12-29,-4.0
16432,1925-12-29,-7.4
16797,1926-12-29,-13.1
17162,1927-12-29,-18.7
17528,1928-12-29,-14.0
17893,1929-12-29,-8.0
18258,1930-12-29,-19.9
18623,1931-12-29,-6.8
18989,1932-12-29,3.0
19354,1933-12-29,-18.5
19719,1934-12-29,-13.3
20084,1935-12-29,-4.5
20450,1936-12-29,-9.1
20815,1937-12-29,-6.2
21180,1938-12-29,-14.0
21545,1939-12-29,-16.3
21911,1940-12-29,-20.8
22276,1941-12-29,-25.3
22641,1942-12-29,-5.4
23006,1943-12-29,-1.9
23372,1944-12-29,-5.5
23737,1945-12-29,-8.4
24102,1946-12-29,-8.9
24467,1947-12-29,-19.1
24833,1948-12-29,-3.5
25198,1949-12-29,-14.5
25563,1950-12-29,-10.3
25928,1951-12-29,-1.6
26294,1952-12-29,-6.9
26659,1953-12-29,-5.8
27024,1954-12-29,-4.9
27389,1955-12-29,-2.7
27755,1956-12-29,-6.0
28120,1957-12-29,-2.2
28485,1958-12-29,-9.8
28850,1959-12-29,-1.2
29216,1960-12-29,-2.7
29581,1961-12-29,-18.0
29946,1962-12-29,-13.6
30311,1963-12-29,-9.0
30677,1964-12-29,-15.5
31042,1965-12-29,-4.6
31407,1966-12-29,-9.3
31772,1967-12-29,-8.5
32138,1968-12-29,-3.8
32503,1969-12-29,-14.8
32868,1970-12-29,-12.5
33233,1971-12-29,-16.0
33599,1972-12-29,-4.7
33964,1973-12-29,0.1
34329,1974-12-29,-1.8
34694,1975-12-29,-2.5
35060,1976-12-29,-14.3
35425,1977-12-29,-20.1
35790,1978-12-29,-31.0
36155,1979-12-29,-4.8
36521,1980-12-29,-0.7
36886,1981-12-29,-2.6
37251,1982-12-29,-0.9
37616,1983-12-29,-2.0
37982,1984-12-29,-9.7
38347,1985-12-29,-7.8
38712,1986-12-29,-15.3
39077,1987-12-29,-8.4
39443,1988-12-29,-15.9
39808,1989-12-29,-1.0
40173,1990-12-29,0.9
40538,1991-12-29,-1.3
40904,1992-12-29,-0.7
41269,1993-12-29,-15.3
41634,1994-12-29,-2.4
41999,1995-12-29,-12.8
42365,1996-12-29,-7.4
42730,1997-12-29,-6.2
43095,1998-12-29,1.6
43460,1999-12-29,-5.8
43826,2000-12-29,-16.0
44191,2001-12-29,-10.3
44556,2002-12-29,-18.9
44921,2003-12-29,0.0
45287,2004-12-29,-4.3
45652,2005-12-29,-12.4
46017,2006-12-29,-3.7
46382,2007-12-29,-0.8
46748,2008-12-29,-2.2
47113,2009-12-29,-8.3
47478,2010-12-29,-12.3
47843,2011-12-29,0.3
48209,2012-12-29,-8.2
48574,2013-12-29,4.1
48939,2014-12-29,
49283,2015-12-29,
49649,2016-12-29,-2.9
50014,2017-12-29,
50372,2018-12-29,
