,DATE,TMIN
90,1881-04-01,-11.7
455,1882-04-01,0.0
820,1883-04-01,-0.5
1186,1884-04-01,-8.8
1551,1885-04-01,-1.3
1916,1886-04-01,1.8
2281,1887-04-01,-0.5
2647,1888-04-01,2.7
3012,1889-04-01,-14.9
3377,1890-04-01,-2.4
3742,1891-04-01,-3.1
4108,1892-04-01,-8.9
4473,1893-04-01,-9.7
4838,1894-04-01,0.2
5203,1895-04-01,-7.1
5569,1896-04-01,-9.4
5934,1897-04-01,-0.7
6299,1898-04-01,0.9
6664,1899-04-01,-1.5
7029,1900-04-01,-4.9
7394,1901-04-01,-5.9
7759,1902-04-01,-1.4
8124,1903-04-01,-1.9
8490,1904-04-01,-10.5
8855,1905-04-01,0.6
9220,1906-04-01,-7.0
9585,1907-04-01,2.6
9951,1908-04-01,-0.7
10316,1909-04-01,1.5
10681,1910-04-01,-3.3
11046,1911-04-01,-5.5
11412,1912-04-01,-11.7
11777,1913-04-01,0.0
12142,1914-04-01,-2.1
12507,1915-04-01,-8.3
12873,1916-04-01,1.2
13238,1917-04-01,0.5
13603,1918-04-01,-1.4
13968,1919-04-01,-5.1
14334,1920-04-01,1.1
14699,1921-04-01,0.4
15064,1922-04-01,-5.4
15429,1923-04-01,-10.9
15795,1924-04-01,-3.1
16160,1925-04-01,1.6
16525,1926-04-01,-1.0
16890,1927-04-01,-3.7
17256,1928-04-01,0.9
17621,1929-04-01,-9.8
17986,1930-04-01,-7.1
18351,1931-04-01,-6.3
18717,1932-04-01,-0.2
19082,1933-04-01,1.7
19447,1934-04-01,-3.6
19812,1935-04-01,-4.8
20178,1936-04-01,-0.5
20543,1937-04-01,-4.0
20908,1938-04-01,-3.9
21273,1939-04-01,-9.6
21639,1940-04-01,-4.8
22004,1941-04-01,-4.0
22369,1942-04-01,-10.2
22734,1943-04-01,2.7
23100,1944-04-01,-9.6
23465,1945-04-01,1.5
23830,1946-04-01,-7.1
24195,1947-04-01,0.4
24561,1948-04-01,-0.2
24926,1949-04-01,0.4
25291,1950-04-01,1.7
25656,1951-04-01,-4.0
26022,1952-04-01,-9.2
26387,1953-04-01,-6.1
26752,1954-04-01,-2.5
27117,1955-04-01,-13.4
27483,1956-04-01,-7.9
27848,1957-04-01,-2.3
28213,1958-04-01,-8.3
28578,1959-04-01,-6.0
28944,1960-04-01,-7.5
29309,1961-04-01,-3.4
29674,1962-04-01,1.4
30039,1963-04-01,-9.6
30405,1964-04-01,0.3
30770,1965-04-01,-8.9
31135,1966-04-01,1.4
31500,1967-04-01,0.1
31866,1968-04-01,-0.6
32231,1969-04-01,-2.5
32596,1970-04-01,-7.0
32961,1971-04-01,-3.3
33327,1972-04-01,-2.6
33692,1973-04-01,1.4
34057,1974-04-01,-1.7
34422,1975-04-01,-0.5
34788,1976-04-01,-1.3
35153,1977-04-01,-5.3
35518,1978-04-01,2.8
35883,1979-04-01,3.0
36249,1980-04-01,1.5
36614,1981-04-01,0.0
36979,1982-04-01,0.2
37344,1983-04-01,2.1
37710,1984-04-01,1.5
38075,1985-04-01,-1.2
38440,1986-04-01,1.4
38805,1987-04-01,-3.0
39171,1988-04-01,2.4
39536,1989-04-01,-2.7
39901,1990-04-01,0.2
40266,1991-04-01,-2.0
40632,1992-04-01,-3.2
40997,1993-04-01,2.5
41362,1994-04-01,0.2
41727,1995-04-01,-2.9
42093,1996-04-01,-1.4
42458,1997-04-01,2.5
42823,1998-04-01,-11.7
43188,1999-04-01,1.5
43554,2000-04-01,3.3
43919,2001-04-01,1.8
44284,2002-04-01,0.5
44649,2003-04-01,-9.6
45015,2004-04-01,-6.6
45380,2005-04-01,-2.6
45745,2006-04-01,1.6
46110,2007-04-01,-0.5
46476,2008-04-01,3.5
46841,2009-04-01,1.1
47206,2010-04-01,4.6
47571,2011-04-01,-6.3
47937,2012-04-01,-6.2
48302,2013-04-01,-4.2
48667,2014-04-01,
49032,2015-04-01,
49377,2016-04-01,
49742,2017-04-01,
50107,2018-04-01,
50465,2019-04-01,-1.0
